rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
14,5,SATS,ECHOSTAR CORP CLASS A,Communication,,large,123.55,100.0,0.0102,-0.0324,-0.0156,FLAT,69.25,665.02,543.82,-19.91,54.0,56.72,0.6747,LOW,-,129.0585,125.0844,98.1535,1,633.1248,LEADER,126.7101
45,2,GSAT,GLOBALSTAR VOTING INC,Communication,,mid,82.64,95.83,-0.0248,-0.0445,0.2695,FLAT,37.46,336.09,396.34,-26.53,56.4,56.96,0.9119,LOW,-,82.6015,77.9332,58.5613,1,332.7907,LEADER,71.4079
70,-15,SPHR,SPHERE ENTERTAINMENT CLASS A,Communication,,mid,141.95,91.67,0.0807,-0.0188,0.1453,FLAT,70.74,274.14,276.03,-17.66,52.0,53.65,0.7388,LOW,-,135.34,130.2872,93.2261,1,265.7121,LEADER,56.6014
103,-13,SCHL,SCHOLASTIC CORP,Communication,,small,42.75,83.33,0.0382,0.0514,0.1563,STRONG_DOWN,45.43,148.13,27.33,-12.02,56.0,34.78,0.3568,LOW,-,40.286,39.7244,32.1947,1,238.5081,LEADER,47.6323
141,-16,MSGE,MADISON SQUARE GARDEN ENTERTAINMEN,Communication,,mid,72.08,75.0,0.0312,0.0451,0.1316,STRONG_DOWN,42.09,94.08,104.95,-13.43,55.2,26.6,0.7109,LOW,-,68.4045,64.0588,54.1662,1,195.2264,LEADER,40.9523
176,-47,LUMN,LUMEN TECHNOLOGIES INC,Communication,,mid,10.56,87.5,-0.0336,0.0848,0.4386,STRONG_DOWN,27.38,156.93,718.6,-47.34,51.2,66.2,0.8273,LOW,-,9.6845,8.6022,7.7062,1,121.3752,LEADER,37.2301
210,-79,TDAY,USA TODAY INC,Communication,,small,7.79,79.17,-0.0089,0.0986,0.1638,STRONG_DOWN,56.74,123.21,101.29,-20.32,49.6,37.82,0.8368,LOW,-,7.5435,7.266,5.6221,1,161.5858,LEADER,35.0581
426,12,UNIT,UNITI GROUP INC,Communication,,mid,11.35,58.33,-0.0155,-0.0686,0.3691,FLAT,76.52,54.24,128.63,-44.37,48.8,50.7,0.3594,LOW,-,11.1935,10.7596,7.8587,1,52.2045,CONTENDER,23.5111
496,-131,LILAK,LIBERTY LATIN AMERICA LTD CLASS C,Communication,,small,8.02,62.5,-0.0013,-0.0628,-0.1318,STRONG_UP,-8.34,56.03,-11.28,-22.55,52.0,41.71,1.1148,MED,-,7.927,8.257,8.0902,0,69.8542,LAGGARD,21.475
523,29,LION,LIONSGATE STUDIOS CORP,Communication,,mid,13.81,70.83,-0.0186,0.0473,0.3859,STRONG_DOWN,88.15,89.7,67.39,-23.21,47.2,58.93,0.5272,LOW,-,13.129,11.7664,8.7657,1,71.8435,CONTENDER,20.7712
