rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
19,0,INSM,Insmed Incorporated,Health Care,Biotechnology,large,107.41,100.0,-0.0847,-0.2044,-0.2013,FLAT,-45.59,56.78,320.56,-52.06,54.4,70.57,1.2724,MED,EARLY,124.9555,139.2968,156.0446,0,43.7698,LAGGARD,32.3491
42,-3,GILD,Gilead Sciences,Health Care,Biotechnology,large,130.5,77.78,-0.0142,0.0186,0.0013,FLAT,6.46,22.78,104.71,-17.54,52.0,21.74,0.8118,LOW,-,131.823,136.6933,127.009,1,54.4977,LEADER,18.974
48,3,AMGN,Amgen,Health Care,Biotechnology,large,330.75,88.89,-0.0045,0.0059,0.0203,STRONG_DOWN,-1.1,23.88,11.81,-16.57,52.0,23.03,0.9284,LOW,-,332.7717,343.6682,321.8005,1,53.9268,LEADER,17.826
55,3,ALNY,Alnylam Pharmaceuticals,Health Care,Biotechnology,large,294.3,44.44,0.0192,-0.0121,-0.0013,FLAT,-36.1,0.9,95.89,-42.01,53.6,34.56,0.6506,LOW,EARLY,298.4835,311.589,390.196,0,1.3931,WEAK,16.2099
56,-6,IDXX,Idexx Laboratories,Health Care,Biotechnology,large,546.49,66.67,0.0432,-0.0059,-0.002,FLAT,-18.31,5.67,3.1,-31.04,50.4,31.3,1.2892,MED,EARLY,555.827,568.3934,641.5319,0,9.1322,LAGGARD,16.1025
68,0,REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,large,630.3,55.56,-0.1194,-0.123,-0.0619,FLAT,-10.29,2.93,-35.73,-22.39,48.4,33.89,1.9061,HIGH,EARLY,710.945,736.7266,691.2999,0,4.1858,LAGGARD,12.5401
73,4,DXCM,DexCom,Health Care,Medical/Dental Instruments,large,66.95,0.0,0.1526,0.1091,0.0592,STRONG_UP,14.46,-23.35,-48.77,-38.75,48.8,36.9,2.3561,HIGH,SHIFT,60.94,63.1362,68.0172,0,-30.8743,WEAK,11.2417
76,3,GEHC,GE HealthCare,Health Care,Medical Electronics,large,61.58,22.22,0.0045,-0.1141,-0.1263,STRONG_UP,-12.74,-14.14,-24.41,-32.47,52.0,40.96,1.1958,MED,EARLY,63.571,68.5242,75.5833,0,-17.951,WEAK,10.8056
90,-9,VRTX,Vertex Pharmaceuticals,Health Care,Biotechnology,large,434.31,33.33,-0.0364,0.0344,0.0583,STRONG_DOWN,0.07,-2.88,-2.59,-23.56,47.6,30.22,0.958,LOW,PROGRESS,433.26,443.7108,434.4176,0,-4.5332,WEAK,7.3336
94,4,ISRG,Intuitive Surgical,Health Care,Industrial Specialties,large,441.58,11.11,0.0311,0.0181,0.0168,STRONG_UP,-19.23,-20.74,10.39,-29.15,47.6,31.45,1.2409,MED,EARLY,451.27,460.8184,496.5104,0,-31.3971,WEAK,6.4958
