rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
3,0,PUCOBRE.SN,Sociedad Punta Del Cobre,copper,producer,large,16300.0,91.25,-0.0856,-0.0671,-0.0564,STRONG_DOWN,71.81,222.55,259.75,-38.3,48.99,31.88,1.1895,MED,-,17304.4,16202.6612,12377.1346,1,341.9954,LEADER,86.9242
9,0,0358.HK,Jiangxi Copper H,copper,producer,large,41.06,90.0,0.1649,0.1315,-0.0591,STRONG_UP,23.46,214.17,176.97,-38.62,52.65,60.26,4.1414,HIGH,-,35.2746,36.3478,35.181,1,187.1254,LEADER,63.8619
12,0,ARG.TO,Amerigo Resources,copper,producer,mid,6.96,96.25,0.1006,0.0597,0.3616,FLAT,69.66,298.71,405.85,-28.72,57.83,63.66,0.5348,LOW,-,6.6091,6.3663,4.5959,1,271.3521,LEADER,60.8261
14,-1,KGH.WA,"ticker
KGH.WA            KGHM Polska Miedz
KGH.WA    KGHM Polska Miedz Ord Shs
KGH.WA    KGHM Polska Miedz Ord Shs
Name: name, dtype: object",copper,producer,large,374.3,86.25,0.0134,0.1131,0.2334,STRONG_DOWN,52.78,207.43,169.24,-30.84,56.28,62.05,2.2395,HIGH,-,351.4375,335.527,262.629,1,188.1441,LEADER,58.3906
20,-1,AUGO,"ticker
AUGO    Aura Minerals
AUGO    Aura Minerals
Name: name, dtype: object",copper,producer,large,63.54,78.75,0.0197,-0.1896,-0.1089,FLAT,33.77,169.97,169.97,-50.65,57.51,83.75,2.9055,HIGH,-,66.5915,79.5138,58.6913,1,116.7142,LEADER,52.1761
23,-1,HCH.AX,Hot Chili,copper,producer,small,2.14,95.0,0.0995,0.2866,0.458,STRONG_DOWN,79.83,296.3,131.35,-41.54,48.22,82.23,1.9188,HIGH,-,1.927,1.7654,1.3805,1,173.7493,LEADER,51.2878
25,1,LUN.TO,Lundin Mining,copper,producer,large,38.73,80.0,0.0266,-0.0162,0.1247,FLAT,38.98,181.88,161.0,-33.67,56.63,65.71,1.3495,MED,-,39.5418,38.509,30.7126,1,156.7494,LEADER,48.7117
31,-1,1208.HK,MMG Ltd.,copper,producer,large,8.25,71.25,-0.1044,-0.1228,-0.1722,STRONG_UP,-1.43,144.81,166.99,-37.38,55.1,70.62,1.5551,HIGH,-,8.917,8.9418,8.1325,1,112.9832,CONTENDER,45.7643
34,-2,KCP.V,King Copper Discovery,copper,producer,small,0.81,98.75,-0.0951,-0.2874,-0.0944,FLAT,10.96,376.47,230.61,-47.77,46.0,93.94,0.5883,LOW,-,0.9395,0.9675,0.8712,0,184.348,LAGGARD,45.328
36,-3,5713.T,Sumitomo Metal Mining Co Ltd,copper,producer,large,9273.0,81.25,0.0497,-0.0287,-0.1739,STRONG_UP,75.12,184.52,104.02,-39.82,54.55,68.64,0.7502,LOW,-,8861.8,9538.3,7349.8072,1,146.6417,LEADER,45.1484
37,-2,ALS.TO,Altius Minerals,copper,producer,mid,59.76,67.5,0.0024,0.1358,0.3203,STRONG_DOWN,52.06,124.32,184.24,-16.0,58.0,37.7,1.313,MED,-,57.0967,53.9577,43.7343,1,191.2683,CONTENDER,44.981
42,-3,GLEN.L,Glencore,copper,producer,large,566.0,52.5,-0.065,-0.0376,-0.0838,FLAT,48.65,99.62,24.15,-14.09,54.8,27.35,0.7564,LOW,-,583.19,571.5373,455.6005,1,199.6128,CONTENDER,43.2496
43,-3,HBM.TO,Hudbay Minerals,copper,producer,large,39.0,83.75,-0.022,0.111,0.4431,STRONG_DOWN,48.94,196.26,225.74,-35.94,54.8,70.47,0.6774,LOW,-,38.5646,35.5417,28.8656,1,152.6196,LEADER,43.1172
45,-3,KRY.V,Koryx Copper,copper,producer,small,3.78,92.5,0.0718,0.2426,0.3041,STRONG_DOWN,103.23,243.64,355.42,-30.79,48.8,71.47,1.2139,MED,-,3.2705,3.2282,2.5005,1,166.3559,LEADER,42.7417
47,-2,2099.HK,China Gold International Resources,copper,producer,large,146.9,63.75,-0.0488,-0.0847,-0.2476,STRONG_UP,-7.54,111.18,180.97,-41.77,52.24,63.7,1.9661,HIGH,EARLY,151.005,163.9853,158.1169,0,91.1752,LAGGARD,42.0037
60,-2,NDA.DE,Aurubis AG,copper,producer,large,196.7,73.75,-0.0262,-0.0287,0.1343,FLAT,68.78,149.73,,-16.7,54.76,48.53,0.7665,LOW,-,205.105,195.876,146.4306,1,168.9489,CONTENDER,39.2322
61,-2,1258.HK,China Nonferrous Mining,copper,producer,large,13.56,62.5,-0.0799,-0.0285,-0.0478,FLAT,-13.35,106.19,109.8,-42.02,52.65,67.24,1.5393,HIGH,EARLY,14.1255,13.8168,13.9228,0,83.1499,LAGGARD,39.2032
64,-1,B,"ticker
B    Barrick Mining
B    Barrick Mining
Name: name, dtype: object",copper,producer,large,40.34,51.25,-0.0227,-0.0479,-0.0694,STRONG_UP,-6.24,97.05,148.59,-29.31,60.0,50.3,1.2435,MED,-,40.9821,41.2801,40.172,1,115.7611,CONTENDER,38.3894
66,-2,SCCO,Southern Copper,copper,producer,large,192.93,66.25,-0.0096,0.0738,0.1496,STRONG_DOWN,40.26,119.33,94.38,-30.22,57.2,56.02,1.3356,MED,-,186.998,182.7172,157.8009,1,121.8445,CONTENDER,38.3312
70,-1,NEXA,Nexa Resources S.A.,copper,producer,mid,14.34,88.75,0.0869,-0.036,0.3669,FLAT,87.7,207.73,86.62,-37.31,54.62,86.02,0.9605,LOW,-,14.247,14.3132,9.9222,1,131.8991,LEADER,37.5524
73,-5,ANTO.L,Antofagasta,copper,producer,large,4169.0,72.5,0.0071,0.0564,0.0688,STRONG_DOWN,36.7,145.27,102.73,-29.45,56.35,61.07,0.4266,LOW,-,4088.95,3910.4083,3324.2794,1,134.0436,CONTENDER,36.615
75,-3,BOL.ST,"ticker
BOL.ST            Boliden
BOL.ST    Boliden Ord Shs
BOL.ST    Boliden Ord Shs
BOL.ST    Boliden Ord Shs
Name: name, dtype: object",copper,producer,large,569.0,61.25,0.0425,0.0352,-0.2085,STRONG_UP,20.62,104.09,71.23,-35.79,56.63,64.37,1.1026,MED,-,556.77,534.2708,498.2805,1,91.5706,CONTENDER,36.3378
78,-1,GLAD.V,Gladiator Metals,copper,producer,small,2.94,93.75,0.0814,0.4811,1.4458,STRONG_DOWN,219.57,286.84,583.72,-33.33,45.6,117.69,2.0434,HIGH,-,2.383,1.8303,1.2923,1,111.1394,LEADER,35.6095
81,3,BHP,BHP Group ADR,copper,producer,large,87.87,50.0,-0.0586,0.0173,0.2127,STRONG_DOWN,51.74,94.19,64.3,-19.8,55.6,40.2,1.3548,MED,-,88.018,84.004,67.2533,1,130.2761,CONTENDER,35.408
87,-1,TGB,"ticker
TGB         Taseko Mines
TGB    Taseko Mines Ltd.
Name: name, dtype: object",copper,producer,mid,7.14,76.25,-0.0742,0.0458,0.113,STRONG_DOWN,37.84,155.0,175.68,-35.47,50.4,73.04,1.1072,MED,-,7.2165,7.25,6.0744,1,106.9551,LEADER,34.681
88,-8,CS.TO,"ticker
CS.TO    Capstone Copper
CS.TO    Capstone Copper
Name: name, dtype: object",copper,producer,large,15.01,56.25,0.0686,0.1475,0.3892,STRONG_DOWN,15.28,101.75,63.59,-43.28,53.41,69.58,1.0288,MED,-,14.4165,13.0996,12.6491,1,78.1018,CONTENDER,34.4984
91,-1,SAG.V,Sterling Metals,copper,producer,small,1.1,75.0,-0.1171,0.0033,-0.4119,FLAT,-39.56,150.0,83.33,-64.08,38.8,73.47,2.9472,HIGH,-,1.185,1.2526,1.5436,0,79.216,LAGGARD,34.2619
92,0,LA.V,Los Andes Copper,copper,producer,small,12.5,65.0,-0.0419,-0.1115,-0.1904,STRONG_UP,36.31,119.3,26.26,-40.7,46.4,57.61,5.9457,HIGH,-,13.2105,13.572,11.5657,1,96.0847,CONTENDER,34.2079
95,-1,AIS.AX,Aeris Resources,copper,producer,mid,0.425,77.5,0.1095,0.0281,-0.1108,STRONG_UP,-16.67,157.58,97.67,-48.15,47.04,75.38,0.4221,LOW,SHIFT,0.4105,0.403,0.4695,0,98.3333,LAGGARD,33.9861
115,-1,2899.HK,Zijin Mining Group H,copper,producer,large,32.08,41.25,-0.0045,-0.0432,-0.2796,STRONG_UP,-1.3,72.65,103.23,-36.05,51.84,51.47,1.2077,MED,EARLY,32.4126,34.6732,34.4771,0,73.1757,WEAK,31.1892
120,0,1515.T,Nittetsu Mining,copper,producer,large,2582.0,45.0,0.0843,0.1468,-0.2368,FLAT,29.29,78.59,175.9,-50.98,54.13,72.66,0.6422,LOW,-,2412.5,2496.08,2386.9396,1,58.5485,LAGGARD,30.4716
125,-10,GGP.L,"ticker
GGP.L    Greatland Resources
GGP.L    Greatland Resources
Name: name, dtype: object",copper,producer,mid,740.0,70.0,0.1042,0.0595,0.0741,FLAT,60.17,137.18,402.72,-35.27,53.17,73.13,0.564,LOW,-,695.05,728.07,551.9433,1,99.7379,CONTENDER,30.1581
127,0,A1M.AX,Aic Mines,copper,producer,small,0.745,68.75,0.1778,0.2073,0.403,STRONG_DOWN,50.51,125.76,67.42,-41.5,46.64,68.43,1.9107,HIGH,-,0.651,0.626,0.5396,1,85.7129,CONTENDER,30.0157
135,1,BRMS.JK,"ticker
BRMS.JK    Bumi Resources Minerals
BRMS.JK    Bumi Resources Minerals
Name: name, dtype: object",copper,producer,large,670.0,33.75,0.372,-0.0374,-0.3626,STRONG_UP,-33.0,58.77,392.65,-63.36,43.57,97.08,0.9289,LOW,PROGRESS,576.35,719.14,868.405,0,26.3753,WEAK,29.2183
137,1,0661.HK,China Daye Non-Ferrous Metals Mining,copper,producer,mid,0.105,57.5,-0.0262,-0.0828,-0.3881,STRONG_UP,11.7,101.92,50.0,-57.82,42.86,99.36,1.3832,MED,PROGRESS,0.1009,0.1142,0.1149,0,43.9656,LAGGARD,29.1254
138,2,FM.TO,First Quantum Minerals,copper,producer,large,43.31,55.0,-0.028,0.1597,0.3506,STRONG_DOWN,27.95,101.72,157.03,-30.35,55.2,60.34,0.9981,LOW,-,42.244,38.4082,34.6303,1,93.0582,CONTENDER,29.0795
143,2,REG.V,Regulus Resources,copper,producer,mid,3.9,36.25,-0.0463,-0.0056,0.0706,STRONG_DOWN,4.0,69.57,107.45,-43.72,48.0,54.42,3.0956,HIGH,-,4.0235,4.0148,3.7384,1,61.3585,LAGGARD,28.4581
144,2,SFR.AX,"ticker
SFR.AX            Sandfire Resources
SFR.AX    Sandfire Resources Ord Shs
Name: name, dtype: object",copper,producer,large,21.25,47.5,0.0478,0.1744,0.2187,STRONG_DOWN,27.63,86.4,146.23,-30.92,55.73,52.39,0.6987,LOW,-,19.5885,18.4786,17.1108,1,91.912,LAGGARD,28.443
146,1,SLS.TO,Solaris Resources,copper,producer,mid,12.61,58.75,-0.0636,-0.0956,0.0334,FLAT,20.32,103.39,210.59,-27.01,52.8,61.76,1.0648,MED,-,13.438,13.7362,11.4653,1,88.3879,CONTENDER,28.3971
154,-1,KGL.AX,KGL Resources,copper,producer,small,0.285,85.0,0.0723,-0.0546,0.4502,FLAT,78.13,206.45,147.83,-38.98,41.11,107.41,1.2202,MED,-,0.2858,0.2992,0.2199,1,79.0171,LEADER,27.5363
157,7,ERO.TO,Ero Copper,copper,producer,mid,42.99,60.0,0.0896,0.1269,0.1661,STRONG_DOWN,24.75,103.94,52.04,-36.71,55.02,66.6,0.7791,LOW,-,40.1255,39.2508,36.0431,1,85.8654,CONTENDER,26.8668
158,-1,ATYM.L,Atalaya Mining Copper SA,copper,producer,mid,880.0,48.75,0.0592,0.0895,-0.0831,FLAT,14.14,92.58,118.42,-36.5,51.59,56.79,0.5702,LOW,-,830.6,807.85,782.3389,1,84.1057,LAGGARD,26.6691
171,1,FCX,Freeport McMoRan,copper,producer,large,68.68,42.5,-0.0222,0.0939,0.1883,STRONG_DOWN,44.3,72.75,42.78,-24.9,57.2,57.16,1.1842,MED,-,66.467,64.6069,54.1672,1,72.7974,LAGGARD,25.2325
172,-1,NDM.TO,Northern Dynasty Minerals,copper,producer,mid,2.98,32.5,0.0255,-0.0272,0.765,FLAT,3.83,55.21,705.41,-66.88,49.6,82.93,0.538,LOW,-,2.955,2.851,2.4759,1,33.0198,LAGGARD,25.2313
175,1,III.TO,Imperial Metals,copper,producer,mid,6.93,31.25,-0.039,0.0726,-0.173,FLAT,-15.9,51.64,228.44,-54.57,52.4,71.13,1.2662,MED,PROGRESS,6.808,6.9814,7.9614,0,38.043,WEAK,24.8352
176,1,010130.KS,Korea Zinc Ord Shs,copper,producer,large,1209000.0,27.5,-0.0195,-0.1543,-0.4443,STRONG_UP,-16.72,47.97,154.89,-45.48,46.28,59.16,0.5858,LOW,EARLY,1296650.0,1466378.67,1345558.1438,0,37.5229,WEAK,24.6611
179,-4,FFM.TO,Firefly Metals,copper,producer,mid,1.88,53.75,-0.0367,-0.0101,0.1286,STRONG_DOWN,13.94,100.0,112.22,-36.4,49.0,82.64,1.3681,MED,-,2.008,1.9916,1.7271,1,59.2933,CONTENDER,24.2437
182,2,MARI.TO,Marimaca Copper,copper,producer,mid,8.13,20.0,-0.0086,-0.0135,-0.1552,STRONG_UP,-27.28,41.88,115.65,-43.83,46.8,55.77,1.5402,HIGH,PROGRESS,7.9305,8.2512,10.0413,0,35.1481,WEAK,23.8856
208,0,CVV.AX,Caravel Minerals,copper,producer,small,0.29,46.25,0.0705,-0.0374,-0.1602,STRONG_UP,7.41,81.25,34.88,-50.51,39.53,88.98,1.7338,HIGH,-,0.2812,0.2891,0.2826,1,36.0959,LAGGARD,21.9631
212,1,GCU.TO,Gunnison Copper,copper,producer,small,0.45,37.5,0.0476,-0.0147,0.0144,FLAT,25.0,69.81,221.43,-48.11,41.6,68.3,1.8431,HIGH,-,0.434,0.4324,0.4262,1,42.5205,LAGGARD,21.5285
215,0,S32.AX,South32 Ord Shs,copper,producer,large,4.25,30.0,-0.0859,0.0176,-0.1108,FLAT,25.07,50.6,22.96,-20.62,51.78,44.69,1.1094,MED,-,4.542,4.4134,3.792,1,58.6298,LAGGARD,21.2942
218,0,AMMN.JK,"ticker
AMMN.JK    Amman Mineral Internasional
AMMN.JK    Amman Mineral Internasional
Name: name, dtype: object",copper,producer,large,4000.0,0.0,0.2833,0.2274,-0.4329,STRONG_UP,-38.7,-49.37,-66.67,-67.05,43.57,99.59,0.9511,LOW,PROGRESS,3328.0,4265.0,6343.2,0,-21.5978,WEAK,20.9148
219,0,NGEX.TO,NGEX Minerals,copper,producer,large,25.98,38.75,-0.0498,-0.0174,0.043,STRONG_DOWN,4.09,70.25,206.01,-30.62,56.0,72.46,0.4276,LOW,EARLY,26.837,27.0422,26.0629,0,54.2913,WEAK,20.9
221,0,29M.AX,29Metals,copper,producer,mid,0.295,12.5,0.133,0.1456,-0.2796,FLAT,-30.59,28.26,-34.44,-66.41,49.01,102.33,0.7277,LOW,SHIFT,0.2695,0.27,0.4021,0,13.5353,WEAK,20.6849
222,0,PSC.AX,Prospect Resources,copper,producer,small,0.275,40.0,-0.0612,-0.0725,-0.2119,STRONG_UP,19.57,71.88,71.88,-43.16,39.53,70.05,2.9774,HIGH,-,0.3,0.3092,0.2821,0,40.5599,WEAK,20.5995
225,0,IVN.TO,Ivanhoe Mines Class A,copper,producer,large,11.56,11.25,-0.0448,-0.0207,-0.0996,FLAT,-14.12,13.22,-34.09,-45.14,53.2,65.05,1.436,MED,EARLY,11.961,11.8164,13.7112,0,10.8137,WEAK,20.5286
239,-2,ALDE.V,Aldebaran Resources,copper,producer,small,2.94,35.0,-0.059,0.0667,0.3902,STRONG_DOWN,-8.98,58.92,194.0,-53.83,48.4,85.32,2.2322,HIGH,-,2.9885,2.8458,3.0724,0,33.4233,WEAK,19.1074
244,0,DVP.AX,Develop Global,copper,producer,mid,7.0,22.5,-0.0146,0.304,0.5296,STRONG_DOWN,71.15,45.53,218.18,-38.4,48.22,63.25,1.1256,MED,-,6.419,5.9346,4.7784,1,34.7109,LAGGARD,18.5765
