rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
26,5,FRES.L,"ticker
FRES.L    Fresnillo Ord Shs
FRES.L    Fresnillo Ord Shs
Name: name, dtype: object",gold,producer,large,3426.0,88.79,-0.0276,-0.0306,-0.0608,STRONG_UP,56.48,241.37,490.74,-31.03,53.57,64.08,0.5834,LOW,-,3478.1729,3611.9729,2774.643,1,201.7793,LEADER,52.2403
36,0,PAF.L,Pan African Resources,gold,producer,mid,147.54,85.05,-0.0557,0.0459,0.1825,STRONG_DOWN,68.65,229.03,530.81,-31.51,58.33,64.37,0.5093,LOW,-,150.453,153.6308,107.1612,1,207.5377,LEADER,48.7449
37,-12,HBM,"ticker
HBM    Hudbay Minerals Inc
HBM    Hudbay Minerals Inc
Name: name, dtype: object",gold,producer,large,24.02,84.11,-0.0056,0.0984,0.0802,FLAT,59.23,217.82,211.01,-36.16,56.4,70.05,0.9566,LOW,-,23.0295,23.3069,17.8418,1,175.3784,LEADER,48.2915
38,4,APM.TO,Andean Precious Metals,gold,producer,mid,6.76,91.59,-0.0128,-0.0615,-0.2952,STRONG_UP,-8.89,265.41,651.11,-51.34,55.6,87.6,0.5066,LOW,EARLY,6.9955,7.9574,7.4774,0,168.4537,LAGGARD,48.1879
42,-9,ARIS,Aris Mining Corp,gold,producer,mid,18.76,89.72,-0.0387,-0.0283,0.0439,STRONG_DOWN,95.21,242.96,379.8,-28.97,61.6,73.49,0.5904,LOW,-,19.5705,19.5346,13.6884,1,203.6527,LEADER,47.5234
52,-5,USAS,Americas Gold & Silver,gold,producer,mid,5.94,93.46,-0.0269,-0.0862,-0.2436,STRONG_UP,46.67,283.23,813.85,-53.44,51.6,103.79,0.7518,LOW,-,5.753,6.9854,4.92,1,140.8079,LEADER,44.7405
53,-37,LGD.TO,Liberty Gold Corp,gold,producer,mid,1.49,99.07,0.0276,0.229,0.4483,STRONG_DOWN,119.12,380.65,338.24,-41.21,38.8,91.26,0.4409,LOW,-,1.351,1.3352,0.8545,1,161.8347,LEADER,43.7597
56,0,PZG,Paramount Gold Nevada Ord Shs,gold,producer,small,1.68,97.2,0.0048,-0.0581,0.0947,FLAT,54.13,321.05,284.44,-43.07,49.6,93.65,0.4389,LOW,-,1.678,1.9832,1.3379,1,170.0396,LEADER,42.6115
66,31,RSG.AX,Resolute Mining,gold,producer,mid,1.435,82.24,0.0804,0.0466,0.2304,FLAT,26.43,205.32,,-31.25,51.98,67.97,0.6635,LOW,-,1.4152,1.4213,1.0977,1,157.0176,LEADER,40.288
69,-19,TAU.V,Thesis Gold Inc A,gold,producer,mid,3.46,90.65,0.0605,0.0636,0.2869,STRONG_DOWN,100.0,264.21,394.29,-25.14,50.8,80.81,0.791,LOW,-,3.2605,3.1732,2.1395,1,166.092,LEADER,39.7244
72,61,IAG,Iamgold Corp,gold,producer,large,17.11,66.36,-0.0449,-0.137,-0.0663,FLAT,41.99,137.97,375.28,-34.6,60.4,74.47,1.4354,MED,-,18.7855,20.1042,14.6978,1,111.9021,CONTENDER,39.2035
76,7,CGAU,Centerra Gold Inc,gold,producer,mid,18.66,79.44,-0.0021,0.0002,0.1371,STRONG_DOWN,69.64,179.69,212.71,-24.61,58.4,63.84,0.7767,LOW,-,18.628,18.5555,13.294,1,164.3804,LEADER,38.8356
80,23,KGC,Kinross Gold Corp,gold,producer,large,32.12,57.94,-0.0144,0.0055,-0.0176,FLAT,36.5,120.01,395.27,-30.2,58.8,61.13,1.0493,MED,-,32.161,32.4185,26.6762,1,115.4349,CONTENDER,37.8938
81,17,BVN,Buenaventura Mining,gold,producer,large,31.96,57.01,-0.0135,-0.1049,0.0044,FLAT,43.62,119.4,111.64,-30.64,59.2,61.78,1.1408,MED,-,34.6126,35.5668,26.6942,1,114.4143,CONTENDER,37.8487
84,58,GORO,Gold Resources Corp.,gold,producer,small,1.66,98.13,0.1169,0.3548,0.149,FLAT,102.44,336.84,253.19,-44.3,40.8,100.16,0.4241,LOW,-,1.404,1.4058,0.965,1,137.212,LEADER,36.9183
87,8,AU,Anglo Gold Ashanti,gold,producer,large,96.76,71.03,-0.0472,-0.021,0.0439,STRONG_DOWN,49.1,149.41,374.95,-36.59,55.6,70.17,0.7963,LOW,-,101.7345,103.7672,79.7831,1,118.3892,CONTENDER,36.3493
90,0,EDV.L,Endeavour Mining,gold,producer,large,4631.0,59.81,-0.0051,0.0205,0.1788,STRONG_DOWN,47.42,125.33,169.98,-24.49,58.73,52.3,0.6513,LOW,-,4659.05,4648.1583,3565.9499,1,140.7375,CONTENDER,35.7555
