rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
12,-2,SCZ.V,Santacruz Silver Mining,silver,producer,mid,11.74,100.0,-0.0099,-0.0148,-0.1763,STRONG_UP,37.79,433.64,912.07,-57.28,50.4,101.69,0.5449,LOW,-,11.5265,12.777,10.6606,1,214.9206,LEADER,59.766
31,22,DSV.TO,Discovery Silver Corp,silver,producer,large,9.37,82.76,-0.0821,0.0591,0.1234,STRONG_DOWN,89.68,264.59,929.67,-36.96,54.4,86.02,1.2653,MED,-,9.6065,9.611,7.0312,1,167.3306,LEADER,51.5077
33,37,KCN.AX,"ticker
KCN.AX    Kingsgate Consolidated Ord Shs
KCN.AX    Kingsgate Consolidated Ord Shs
Name: name, dtype: object",silver,producer,mid,6.21,89.66,0.1708,0.3613,0.2387,FLAT,66.14,294.57,290.91,-43.14,56.75,87.28,0.6484,LOW,-,5.1035,5.6737,4.4424,1,191.5327,LEADER,50.2088
41,-3,NEWP,New Pacific Metals,silver,explorer,mid,5.42,93.1,0.0471,0.3746,0.573,STRONG_DOWN,141.96,359.32,185.26,-41.19,52.4,101.16,0.813,LOW,-,4.741,4.5232,3.0677,1,186.1257,LEADER,48.0649
45,-2,HL,Hecla Mining Co,silver,producer,large,18.43,62.07,0.003,-0.062,-0.1428,STRONG_UP,41.95,214.0,254.65,-45.95,53.2,76.17,0.6013,LOW,-,18.882,20.3163,15.7029,1,149.4685,CONTENDER,47.1628
54,6,AG,First Majestic Silver,silver,producer,large,20.25,75.86,0.0021,-0.0913,0.1146,FLAT,59.99,224.89,199.13,-42.92,52.8,87.89,0.5302,LOW,-,20.9325,23.2425,15.914,1,135.1027,LEADER,43.32
58,9,CDE,Coeur Mining Inc,silver,producer,large,18.86,72.41,-0.0148,-0.0086,0.0407,STRONG_DOWN,-0.63,222.95,314.51,-40.44,53.2,84.63,0.5687,LOW,-,19.0745,21.003,17.4571,1,140.1475,CONTENDER,41.9197
60,-19,AGMR.TO,Silver Mountain Resources,silver,explorer,small,3.65,96.55,-0.0972,-0.1487,0.1136,FLAT,30.36,393.24,4462.5,-43.49,50.4,120.76,0.3336,LOW,-,3.9355,4.243,3.2084,1,164.1227,LEADER,41.8775
75,6,SVM,Silvercorp Metals,silver,producer,mid,12.14,68.97,0.0053,0.1077,0.2566,STRONG_DOWN,90.88,221.28,253.52,-34.46,56.8,81.98,0.6214,LOW,-,11.5015,11.4702,8.0789,1,153.3151,CONTENDER,39.0002
88,-40,ASM,"ticker
ASM    Avino Silver & Gold Mines
ASM    Avino Silver & Gold Mines
Name: name, dtype: object",silver,producer,mid,6.99,65.52,-0.0382,0.0885,0.066,FLAT,36.26,220.64,884.51,-52.4,51.2,106.85,0.7612,LOW,-,6.8285,7.5426,5.9269,1,105.7265,CONTENDER,36.0632
106,26,GSVR.V,Guanajuato Silver Co Ltd,silver,producer,small,0.67,86.21,0.0035,0.0921,-0.0781,FLAT,76.32,272.22,204.55,-53.85,44.8,107.64,0.323,LOW,-,0.6255,0.6386,0.5255,1,113.2995,LEADER,33.9219
111,0,SKE,"ticker
SKE    Skeena Resources Ltd
SKE    Skeena Resources Ltd
Name: name, dtype: object",silver,producer,mid,31.78,44.83,0.0111,0.0998,0.3308,STRONG_DOWN,87.83,155.26,584.91,-31.09,56.4,66.49,0.7099,LOW,-,31.4055,32.1304,23.1063,1,131.6999,LAGGARD,33.0738
120,16,SSRM,"ticker
SSRM    SSR Mining Inc
SSRM    SSR Mining Inc
Name: name, dtype: object",silver,producer,mid,29.85,55.17,-0.0,0.0815,0.4551,STRONG_DOWN,32.96,189.81,445.7,-30.88,56.4,87.32,0.6312,LOW,-,30.854,29.5142,22.8525,1,122.5956,CONTENDER,32.1388
128,0,EXK,Endeavour Silver Corp,silver,producer,mid,9.44,41.38,-0.0129,-0.0375,-0.0538,STRONG_UP,17.56,149.74,249.63,-41.64,53.6,83.89,0.6223,LOW,-,9.523,10.5886,8.6985,1,95.6708,LAGGARD,31.1298
145,14,PAAS,Pan American Silver,silver,producer,large,55.12,34.48,-0.0069,0.0081,0.1752,STRONG_DOWN,54.03,113.4,203.71,-31.9,56.0,66.48,0.5911,LOW,-,55.835,57.535,45.0049,1,95.5199,LAGGARD,29.3104
163,-17,SLVR.V,Silver Tiger Metals,silver,producer,small,0.86,48.28,0.0049,0.0256,-0.0452,FLAT,17.81,164.62,377.78,-50.38,49.2,88.42,0.654,LOW,-,0.8465,0.8668,0.7967,1,91.5978,LAGGARD,27.4605
167,0,USL.AX,Unico Silver,silver,producer,small,0.685,58.62,0.0526,0.0786,-0.0407,FLAT,33.01,191.49,328.13,-50.88,45.63,101.61,0.6121,LOW,-,0.6515,0.7563,0.6556,1,85.9921,CONTENDER,27.2422
175,-52,SVRS.V,Silver Storm Mining,silver,producer,small,0.47,79.31,-0.1156,-0.0441,0.1288,STRONG_DOWN,95.83,261.54,176.47,-50.0,37.6,118.2,0.7359,LOW,-,0.4905,0.5446,0.3797,1,83.1967,LEADER,26.6829
198,9,MKR.AX,"ticker
MKR.AX    Manuka Resources Ord Shs
MKR.AX    Manuka Resources Ord Shs
Name: name, dtype: object",silver,producer,small,0.096,51.72,0.0198,-0.0335,-0.1738,STRONG_UP,52.38,174.29,17.07,-60.0,43.25,127.95,0.6826,LOW,-,0.0974,0.1146,0.0851,1,58.9125,CONTENDER,24.7019
206,-15,ITRG,"ticker
ITRG    Integra Resources
ITRG    Integra Resources
Name: name, dtype: object",silver,producer,mid,2.96,20.69,0.0055,0.0252,-0.0802,FLAT,4.23,67.23,256.63,-45.67,50.0,69.62,1.2485,MED,PROGRESS,2.9215,3.2952,3.0518,0,48.2847,WEAK,24.0407
218,-23,VZLA,Vizsla Silver Corp,silver,producer,mid,3.3,13.79,0.0,-0.0473,-0.2261,STRONG_UP,-19.12,48.65,148.12,-56.27,54.8,77.96,0.8764,LOW,EARLY,3.316,3.596,4.2006,0,34.1963,WEAK,22.7148
246,-3,ASL.AX,Andean Silver,silver,explorer,small,2.16,37.93,0.0461,0.1784,0.2,STRONG_DOWN,10.49,129.79,184.21,-38.99,49.19,100.14,0.5476,LOW,-,2.0545,2.0422,1.8807,1,63.7531,LAGGARD,19.1864
255,3,FSM,"ticker
FSM    Fortuna Mining
FSM    Fortuna Mining
Name: name, dtype: object",silver,producer,mid,10.12,17.24,-0.0083,-0.0028,0.1871,STRONG_DOWN,24.94,65.09,118.1,-37.26,53.2,75.13,0.6831,LOW,-,10.245,10.845,9.1913,1,46.0904,LAGGARD,18.4799
258,-17,SS1.AX,Sun Silver,silver,producer,small,1.355,31.03,-0.0089,-0.003,-0.0921,FLAT,32.2,92.2,218.82,-51.74,47.22,100.69,0.6456,LOW,-,1.379,1.616,1.3536,1,43.2378,LAGGARD,18.4114
293,-6,AAG.V,Aftermath Silver,silver,explorer,small,0.81,27.59,-0.0197,0.0028,-0.104,FLAT,12.5,72.34,189.29,-51.15,42.0,108.22,0.5479,LOW,-,0.81,0.8908,0.8915,0,28.0752,WEAK,14.9456
296,-8,KTN.V,Kootenay Silver,silver,explorer,small,1.39,10.34,-0.0073,-0.1202,-0.1772,STRONG_UP,-2.8,46.32,26.36,-49.02,47.2,89.76,0.2772,LOW,-,1.4305,1.6288,1.6655,0,24.355,WEAK,14.4352
299,1,IPT.V,Impact Silver,silver,producer,small,0.24,3.45,-0.0171,-0.0658,-0.2695,STRONG_UP,-11.11,26.32,-20.0,-60.71,36.8,85.11,0.196,LOW,-,0.2485,0.2956,0.3358,0,11.3785,WEAK,13.914
304,-11,SVL.AX,Silver Mines Ord Shs,silver,explorer,small,0.17,24.14,0.0043,0.0703,0.0911,STRONG_DOWN,-5.56,70.0,-5.56,-46.43,38.49,90.21,0.2784,LOW,-,0.1733,0.1941,0.1819,0,29.867,WEAK,13.4164
309,-7,MMA.AX,Maronan Metals ltd,silver,producer,small,0.33,6.9,0.0027,-0.0345,-0.1112,STRONG_UP,6.45,32.0,1.54,-53.38,38.1,101.54,0.6906,LOW,-,0.334,0.4044,0.361,0,12.0071,WEAK,12.802
322,-10,WAM.V,Western Alaska Minerals,silver,producer,small,0.73,0.0,-0.0333,-0.1755,-0.1651,FLAT,-17.05,14.06,15.87,-48.59,44.0,93.19,0.4199,LOW,-,0.7983,0.8902,1.0322,0,6.6397,WEAK,9.938
