rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,HYMC,Hycroft Mining Holding,gold,explorer,mid,36.01,100.0,-0.0096,-0.0115,0.4415,FLAT,479.87,1248.69,881.2,-46.18,56.0,150.91,0.5383,LOW,-,36.164,40.2609,17.2576,1,463.3662,LEADER,103.5738
3,-1,MAU.TO,Montage Gold,gold,explorer,mid,16.06,98.94,0.0169,0.1911,0.6196,STRONG_DOWN,138.63,400.31,1089.63,-25.76,54.4,74.05,0.8305,LOW,-,14.5025,14.4474,8.6436,1,294.0843,LEADER,63.602
6,-3,FRES.L,"ticker
FRES.L    Fresnillo Ord Shs
FRES.L    Fresnillo Ord Shs
Name: name, dtype: object",gold,producer,large,3436.0,89.36,-0.0173,0.0766,-0.1091,FLAT,46.71,273.49,556.19,-31.03,55.56,62.31,0.6538,LOW,-,3360.8,3696.32,2637.1293,1,243.8593,LEADER,59.0585
7,-1,APM.TO,Andean Precious Metals,gold,producer,mid,6.85,93.62,-0.0222,-0.118,-0.306,STRONG_UP,-21.17,341.94,661.11,-51.34,54.8,90.09,0.8218,LOW,EARLY,7.2025,8.6752,7.1816,0,207.9927,LAGGARD,55.6098
8,5,ARIS,Aris Mining Corp,gold,producer,mid,19.31,91.49,0.029,0.0994,0.1871,STRONG_DOWN,93.49,288.53,417.69,-28.97,61.6,72.24,,LOW,-,18.181,19.2974,12.7517,1,246.0344,LEADER,55.348
14,6,OGC.TO,Oceanagold Corp,gold,explorer,large,44.82,86.17,-0.0039,-0.0135,0.0743,FLAT,46.99,221.05,395.76,-31.6,58.0,64.06,0.7316,LOW,-,45.3105,49.0821,34.4171,1,200.1425,LEADER,51.1705
19,10,USAS,Americas Gold & Silver,gold,producer,mid,5.52,95.74,-0.0956,-0.2406,0.0459,FLAT,42.64,360.0,783.2,-53.44,51.6,111.34,0.6102,LOW,-,6.542,7.5898,4.6499,1,166.8403,LEADER,48.8438
23,13,IAUX,I-80 Gold Corp,gold,producer,mid,1.66,81.91,0.0632,0.0579,0.1105,FLAT,76.78,195.37,12.93,-38.94,53.2,75.1,1.8892,HIGH,-,1.543,1.7446,1.1644,1,138.4005,LEADER,47.6452
24,9,THM,International Tower Hill Mines,gold,explorer,mid,2.34,94.68,0.0114,-0.1111,0.2038,FLAT,40.12,358.82,234.29,-46.74,46.8,100.04,0.5634,LOW,-,2.397,2.635,1.8513,1,167.8623,LEADER,47.1522
27,3,EDV.L,Endeavour Mining,gold,producer,large,4606.0,67.02,-0.0185,0.1236,0.1197,FLAT,44.05,150.97,178.75,-24.49,59.92,53.05,1.297,MED,-,4407.7322,4524.5362,3400.4892,1,170.5172,CONTENDER,46.9429
29,-4,HBM,"ticker
HBM    Hudbay Minerals Inc
HBM    Hudbay Minerals Inc
Name: name, dtype: object",gold,producer,large,21.64,84.04,0.0132,0.0542,0.0426,FLAT,40.11,204.45,192.68,-36.16,56.4,69.46,0.8486,LOW,-,20.5783,23.6079,16.8707,1,166.0128,LEADER,46.5563
33,16,FF.TO,First Mining Gold,gold,explorer,mid,0.5,92.55,0.0135,-0.0113,-0.0629,STRONG_UP,72.41,300.0,203.03,-50.62,44.4,90.08,0.4609,LOW,-,0.498,0.5856,0.383,1,147.8686,LEADER,45.2292
