rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
12,-9,SCZ.V,Santacruz Silver Mining,silver,producer,mid,10.95,100.0,-0.0465,-0.083,-0.0907,STRONG_UP,9.06,522.16,812.5,-57.28,50.2,108.51,0.6243,LOW,-,11.2785,13.9212,10.2267,1,241.5665,LEADER,64.8791
16,0,DSV.TO,Discovery Silver Corp,silver,producer,large,9.5,93.33,-0.0447,0.0747,0.2422,STRONG_DOWN,84.82,387.18,910.64,-36.96,55.02,87.17,0.6611,LOW,-,8.747,9.6344,6.6452,1,244.3801,LEADER,60.863
26,42,KCN.AX,"ticker
KCN.AX    Kingsgate Consolidated Ord Shs
KCN.AX    Kingsgate Consolidated Ord Shs
Name: name, dtype: object",silver,producer,mid,5.2,80.0,0.1707,-0.0043,0.0118,FLAT,31.18,291.58,272.28,-43.14,56.8,84.83,1.0514,MED,-,5.1924,5.723,4.2611,1,195.2369,LEADER,56.3237
36,-10,HL,Hecla Mining Co,silver,producer,large,19.54,73.33,0.0077,0.0446,0.0258,FLAT,63.6,270.75,252.47,-45.95,55.02,83.0,0.5485,LOW,-,18.779,21.378,14.9765,1,179.476,CONTENDER,52.0875
51,-37,AGMR.TO,Silver Mountain Resources,silver,explorer,small,3.77,96.67,-0.0577,-0.0655,0.0982,FLAT,9.59,471.21,3041.67,-43.49,50.6,120.54,0.6824,LOW,-,3.8875,4.2973,3.0212,1,197.8043,LEADER,48.2248
59,-13,CDE,Coeur Mining Inc,silver,producer,large,19.72,70.0,0.0208,-0.0002,0.1346,FLAT,4.78,253.41,300.0,-40.44,53.41,86.95,0.7266,LOW,-,18.978,21.5566,16.8643,1,155.6568,CONTENDER,45.6796
69,-9,SKE,"ticker
SKE    Skeena Resources Ltd
SKE    Skeena Resources Ltd
Name: name, dtype: object",silver,producer,mid,31.19,53.33,-0.0063,0.0707,0.3519,STRONG_DOWN,77.52,236.83,551.15,-31.09,56.63,69.22,0.6619,LOW,-,29.354,31.8788,22.1534,1,193.7504,CONTENDER,45.1416
72,-21,ASM,"ticker
ASM    Avino Silver & Gold Mines
ASM    Avino Silver & Gold Mines
Name: name, dtype: object",silver,producer,mid,7.0,83.33,0.0511,0.0095,0.233,FLAT,30.6,309.36,786.08,-52.4,51.41,107.65,0.7155,LOW,-,6.4225,8.2056,5.7239,1,147.7383,LEADER,44.7172
73,-31,AG,First Majestic Silver,silver,producer,large,20.91,66.67,-0.0689,-0.0635,0.2771,STRONG_DOWN,64.82,253.02,160.27,-42.92,53.41,91.11,0.8535,LOW,-,21.1605,23.6946,15.2191,1,148.3219,CONTENDER,44.2908
77,-19,NEWP,New Pacific Metals,silver,explorer,mid,4.44,90.0,0.0073,0.0896,0.3211,STRONG_DOWN,61.45,322.86,123.12,-41.19,51.41,101.1,0.6851,LOW,-,4.035,4.1734,2.858,1,164.1749,LEADER,43.9178
81,-4,SSRM,"ticker
SSRM    SSR Mining Inc
SSRM    SSR Mining Inc
Name: name, dtype: object",silver,producer,mid,35.08,63.33,0.1026,0.2906,0.69,STRONG_DOWN,50.88,249.75,582.49,-30.88,57.03,90.06,1.4959,MED,-,28.0815,28.0838,21.8151,1,158.1533,CONTENDER,43.2306
103,51,USL.AX,Unico Silver,silver,producer,small,0.685,60.0,0.1211,-0.0257,-0.1778,STRONG_UP,7.03,242.5,291.43,-50.88,46.0,100.58,1.901,HIGH,-,0.6908,0.8009,0.6341,1,110.9067,CONTENDER,40.1361
115,-28,MUX,"ticker
MUX    McEwen Mining Inc
MUX    McEwen Mining Inc
Name: name, dtype: object",silver,producer,mid,21.61,46.67,-0.0023,-0.0085,0.1928,FLAT,22.02,196.43,85.81,-36.28,57.03,76.4,0.7993,LOW,-,20.9385,23.9442,17.8496,1,146.6309,LAGGARD,38.2497
124,-26,SVM,Silvercorp Metals,silver,producer,mid,11.23,50.0,0.0003,0.0691,0.3604,STRONG_DOWN,59.74,213.76,201.0,-34.46,57.03,85.18,0.5184,LOW,-,10.5305,11.208,7.6502,1,143.1142,CONTENDER,36.7975
138,12,MKR.AX,"ticker
MKR.AX    Manuka Resources Ord Shs
MKR.AX    Manuka Resources Ord Shs
Name: name, dtype: object",silver,producer,small,0.105,86.67,0.1059,-0.0061,-0.1747,STRONG_UP,69.35,320.0,16.67,-60.0,44.0,155.44,1.3282,MED,-,0.1054,0.1317,0.082,1,90.5816,LEADER,35.5697
157,-16,ITRG,"ticker
ITRG    Integra Resources
ITRG    Integra Resources
Name: name, dtype: object",silver,producer,mid,2.9,30.0,-0.0016,-0.0537,-0.1571,STRONG_UP,-9.94,130.16,219.38,-45.67,50.2,72.91,1.0312,MED,EARLY,2.904,3.4648,2.9683,0,89.6169,WEAK,33.747
160,-55,GSVR.V,Guanajuato Silver Co Ltd,silver,producer,small,0.61,76.67,-0.0438,0.0539,0.0066,FLAT,38.64,281.25,117.86,-53.85,43.78,110.26,0.526,LOW,-,0.58,0.6726,0.5039,1,111.6736,LEADER,33.4808
163,-32,PAAS,Pan American Silver,silver,producer,large,57.37,33.33,0.0211,0.0895,0.1894,STRONG_DOWN,46.14,136.67,204.97,-31.9,57.03,68.56,0.631,LOW,-,53.726,57.764,43.4357,1,113.6815,LAGGARD,32.6519
170,-23,EXK,Endeavour Silver Corp,silver,producer,mid,9.79,40.0,0.0087,0.0045,0.0825,FLAT,26.49,165.31,244.72,-41.64,54.22,88.19,0.7039,LOW,-,9.455,11.092,8.4347,1,101.6351,LAGGARD,31.3402
179,-26,SLVR.V,Silver Tiger Metals,silver,producer,small,0.81,43.33,-0.0916,0.0373,-0.0184,FLAT,8.0,189.29,276.74,-50.38,48.59,86.69,0.6485,LOW,-,0.7925,0.9046,0.7734,1,106.0952,LAGGARD,30.0642
182,7,SVRS.V,Silver Storm Mining,silver,producer,small,0.44,56.67,-0.1141,-0.1003,-0.0361,STRONG_DOWN,83.33,238.46,214.29,-50.0,36.55,116.15,1.8804,HIGH,-,0.4685,0.5714,0.3586,1,75.0389,CONTENDER,29.6566
215,-18,VZLA,Vizsla Silver Corp,silver,producer,mid,3.3,16.67,-0.0211,-0.049,-0.3318,STRONG_UP,-26.17,69.23,126.03,-56.27,55.02,80.04,0.596,LOW,EARLY,3.344,3.9852,4.1769,0,47.5897,WEAK,25.2535
218,21,SS1.AX,Sun Silver,silver,producer,small,1.445,26.67,0.0878,-0.006,-0.1403,STRONG_UP,30.77,129.37,240.0,-51.74,47.2,102.23,1.3631,MED,-,1.4383,1.7755,1.3198,1,59.7284,LAGGARD,24.8165
222,41,ASL.AX,Andean Silver,silver,explorer,small,2.13,36.67,0.0729,0.2061,-0.0294,FLAT,1.43,155.09,180.26,-38.99,48.78,100.98,1.176,MED,-,1.9373,2.0427,1.8213,1,74.9186,LAGGARD,24.6233
252,-6,FSM,"ticker
FSM    Fortuna Mining
FSM    Fortuna Mining
Name: name, dtype: object",silver,producer,mid,10.56,20.0,0.0014,0.0563,0.162,STRONG_DOWN,20.27,83.65,120.0,-37.26,53.82,74.94,0.8434,LOW,-,9.9075,10.8958,8.9763,1,60.0769,LAGGARD,21.1196
270,13,SVL.AX,Silver Mines Ord Shs,silver,explorer,small,0.185,23.33,0.0461,0.0593,-0.0384,FLAT,-11.9,122.89,-5.13,-46.43,39.6,92.51,0.662,LOW,-,0.177,0.2085,0.1787,1,52.6052,LAGGARD,19.0451
301,-16,AAG.V,Aftermath Silver,silver,explorer,small,0.75,13.33,-0.0975,-0.1451,-0.1635,STRONG_UP,-15.73,68.54,123.88,-51.15,41.37,111.02,0.7908,LOW,-,0.791,0.9368,0.884,0,25.5402,WEAK,15.1132
306,-15,KTN.V,Kootenay Silver,silver,explorer,small,1.42,6.67,-0.0654,-0.1253,-0.2444,STRONG_UP,-22.83,51.06,23.48,-49.02,46.59,93.4,0.5248,LOW,-,1.487,1.7494,1.6513,0,25.4718,WEAK,14.5817
309,2,MMA.AX,Maronan Metals ltd,silver,producer,small,0.35,10.0,0.1179,0.0105,-0.162,STRONG_UP,-18.6,55.56,7.69,-53.38,38.8,109.5,0.7045,LOW,-,0.354,0.4493,0.3546,0,19.6854,WEAK,14.331
315,-18,IPT.V,Impact Silver,silver,producer,small,0.24,0.0,-0.089,-0.1188,-0.2834,STRONG_UP,-14.29,26.32,-33.33,-60.71,36.55,92.68,0.5493,LOW,-,0.257,0.3348,0.337,0,10.3781,WEAK,13.6695
316,-10,WAM.V,Western Alaska Minerals,silver,producer,small,0.78,3.33,-0.1155,-0.1737,-0.2798,STRONG_UP,-2.5,44.44,-4.88,-47.18,45.38,97.3,0.329,LOW,-,0.8585,0.9505,1.0305,0,20.7286,WEAK,13.3019
