rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
19,16,USAS,Americas Gold & Silver,gold,producer,mid,7.41,98.13,0.0951,0.2477,0.0076,FLAT,73.54,429.29,922.07,-53.44,53.6,96.56,0.9701,LOW,-,6.1855,6.4222,5.1609,1,238.2945,LEADER,62.016
21,8,HBM,"ticker
HBM    Hudbay Minerals Inc
HBM    Hudbay Minerals Inc
Name: name, dtype: object",gold,producer,large,27.12,82.24,0.0834,0.0941,0.1181,STRONG_DOWN,60.9,213.26,208.86,-36.16,56.8,64.3,1.7138,HIGH,-,24.1815,22.6549,18.7282,1,188.3865,LEADER,60.7279
32,18,APM.TO,Andean Precious Metals,gold,producer,mid,7.15,92.52,0.0758,-0.0394,-0.1351,STRONG_UP,0.42,290.71,685.71,-51.34,56.0,75.35,0.9955,LOW,SHIFT,6.6995,7.1424,7.6614,0,216.0555,LAGGARD,56.8677
34,15,LGD.TO,Liberty Gold Corp,gold,producer,mid,1.55,99.07,0.0449,0.0188,0.1533,FLAT,91.36,453.57,355.88,-41.21,40.8,82.2,0.6536,LOW,-,1.477,1.3346,0.9261,1,225.1303,LEADER,56.3335
35,7,FRES.L,"ticker
FRES.L    Fresnillo Ord Shs
FRES.L    Fresnillo Ord Shs
Name: name, dtype: object",gold,producer,large,3698.0,89.72,0.1405,0.0474,0.0454,STRONG_UP,68.74,266.25,540.35,-31.03,53.39,63.86,0.6719,LOW,-,3475.0836,3491.8753,2878.9368,1,222.599,LEADER,56.0926
36,2,ARIS,Aris Mining Corp,gold,producer,mid,20.41,87.85,0.0315,-0.0425,0.1086,FLAT,89.51,250.69,362.81,-28.97,61.2,62.4,0.4323,LOW,-,19.0575,18.9904,14.4317,1,245.8664,LEADER,56.0124
45,13,PAF.L,Pan African Resources,gold,producer,mid,155.6,85.98,0.0812,0.004,0.1937,FLAT,82.24,241.3,526.45,-31.51,58.17,62.6,0.0014,LOW,-,150.716,150.4468,112.2335,1,224.2195,LEADER,52.707
53,18,IAG,Iamgold Corp,gold,producer,large,19.04,81.31,-0.0176,-0.0618,-0.0623,STRONG_UP,43.16,200.79,352.26,-34.6,60.4,66.37,0.6838,LOW,-,17.712,18.796,15.3716,1,182.7288,LEADER,49.8772
63,-2,IAUX,I-80 Gold Corp,gold,producer,mid,1.59,83.18,-0.0405,-0.0274,-0.1445,FLAT,63.24,215.48,35.9,-38.94,52.8,63.16,0.4047,LOW,-,1.562,1.5852,1.2928,1,180.1321,LEADER,46.5857
67,20,CGAU,Centerra Gold Inc,gold,producer,mid,18.85,78.5,-0.0001,-0.0327,0.0444,FLAT,56.99,188.53,202.28,-24.61,58.8,55.1,0.5801,LOW,-,18.3845,18.2215,13.9868,1,201.1939,LEADER,46.3805
69,7,BVN,Buenaventura Mining,gold,producer,large,38.09,72.9,0.072,0.0635,0.0599,STRONG_UP,67.94,170.13,133.66,-30.64,60.0,59.12,0.7493,LOW,-,33.4011,34.2803,27.7921,1,172.6645,CONTENDER,45.9247
78,-9,WRN,Western Copper and Gold Ord Shs,gold,producer,mid,3.19,75.7,0.0132,0.1002,0.0672,FLAT,51.18,179.82,121.53,-42.72,52.4,67.64,1.1966,MED,-,2.857,2.7576,2.4382,1,139.3082,LEADER,44.4349
79,-48,TAU.V,Thesis Gold Inc A,gold,producer,mid,3.65,88.79,0.0052,0.0707,0.3723,STRONG_DOWN,129.56,265.0,,-25.14,51.2,70.66,0.818,LOW,-,3.4875,3.2758,2.3001,1,192.0181,LEADER,44.3641
89,16,PZG,Paramount Gold Nevada Ord Shs,gold,producer,small,1.53,84.11,-0.013,-0.1059,-0.274,STRONG_UP,37.84,235.53,173.21,-48.31,48.0,70.45,0.308,LOW,-,1.5605,1.7488,1.389,1,160.4721,LEADER,42.1747
94,-1,NEM,Newmont Corp,gold,producer,large,119.69,60.75,-0.0069,0.0221,0.0542,STRONG_DOWN,36.28,142.15,192.11,-27.25,60.4,51.45,0.5977,LOW,-,113.34,111.9332,97.3074,1,166.8808,CONTENDER,41.5474
95,-16,AU,Anglo Gold Ashanti,gold,producer,large,104.33,71.03,0.0115,-0.035,0.0365,FLAT,44.64,164.68,362.33,-36.59,55.6,64.98,0.7319,LOW,-,99.449,99.3265,83.096,1,140.9117,CONTENDER,41.3583
99,-8,TRX,TRX Gold,gold,producer,small,1.3,95.33,0.0017,-0.1572,-0.1575,STRONG_UP,109.68,306.25,195.45,-50.0,40.0,84.22,0.5228,LOW,-,1.246,1.425,0.9797,1,145.4524,LEADER,40.1599
109,20,EGO,Eldorado Gold Corp,gold,producer,large,35.53,43.93,0.0756,-0.0064,-0.1402,STRONG_UP,26.65,101.41,136.16,-41.89,57.6,61.06,1.1031,MED,-,32.2205,34.79,32.5068,1,95.6608,LAGGARD,38.7484
110,4,KGC,Kinross Gold Corp,gold,producer,large,31.73,54.21,-0.0159,-0.0522,0.004,FLAT,24.88,131.71,325.44,-30.2,58.0,54.19,0.753,LOW,-,31.636,31.3152,27.6545,1,140.9715,CONTENDER,38.6688
114,24,WGX.TO,Westgold Resources,gold,producer,mid,5.65,58.88,-0.0158,-0.1051,-0.1097,STRONG_UP,8.45,141.45,135.42,-37.45,55.6,57.75,0.2876,LOW,-,5.7705,5.8554,5.1931,1,136.1868,CONTENDER,38.0446
119,12,EQX,Equinox Gold Corp,gold,producer,large,14.8,61.68,-0.0169,-0.0389,-0.0023,FLAT,21.33,144.86,183.25,-36.03,55.6,66.71,0.9102,LOW,-,14.3815,14.5354,12.7931,1,120.7322,CONTENDER,37.2847
