rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
10,0,CXU.AX,Cauldron Energy,uranium,producer,small,0.12,100.0,0.9801,1.6045,4.1926,STRONG_DOWN,500.0,1100.0,344.44,-44.44,37.55,201.81,4.5331,HIGH,-,0.0573,0.0568,0.0318,1,204.6727,LEADER,62.2578
26,-3,UUUU,Energy Fuels Inc,uranium,producer,mid,16.56,95.24,0.0122,-0.0335,-0.0376,STRONG_UP,22.94,206.1,171.48,-51.28,51.2,87.51,2.6985,HIGH,EARLY,16.655,18.9034,18.3289,0,120.5841,LAGGARD,48.1162
30,-1,047040.KS,Daewoo Eng & Co,uranium,producer,large,22950.0,98.41,-0.0427,-0.172,0.5186,FLAT,533.1,422.18,519.43,-45.09,48.76,146.82,0.3706,LOW,-,24287.5,27290.2,11142.15,1,140.2105,LEADER,46.1004
48,-1,ARE.TO,Aecon Group,uranium,producer,mid,43.65,87.3,-0.081,-0.0815,0.0039,FLAT,40.09,122.31,189.54,-25.42,54.22,37.75,0.4508,LOW,-,44.811,47.3784,35.2508,1,175.6664,LEADER,41.883
76,-3,UEC,Uranium Energy Corp,uranium,producer,large,12.01,79.37,-0.0042,-0.0784,-0.0328,FLAT,4.25,85.91,88.84,-53.23,50.4,93.58,2.4594,HIGH,EARLY,12.5755,13.7624,13.9421,0,46.2709,LAGGARD,36.2794
102,1,028260.KS,Samsung C&T,uranium,producer,large,485500.0,93.65,0.035,0.2718,0.599,STRONG_DOWN,98.47,197.17,270.99,-29.58,51.65,93.5,0.7512,LOW,-,442675.0,380620.0,277422.3853,1,108.917,LEADER,33.1142
116,0,OKLO,Oklo Inc.,uranium,producer,large,61.17,38.1,-0.029,-0.0429,0.1086,FLAT,-19.45,5.56,554.93,-73.83,50.8,103.01,1.0567,MED,EARLY,62.724,65.0344,85.04,0,2.7402,WEAK,30.8723
132,-4,DNN,Denison Mines Corp,uranium,producer,mid,3.31,80.95,0.0145,0.0433,-0.0859,FLAT,27.31,90.23,60.29,-35.24,52.61,61.8,1.4526,MED,-,3.2525,3.5246,3.2383,1,76.8122,LEADER,29.4405
133,1,MYRUF,Myriad Uranium Corp.,uranium,producer,small,0.4162,84.13,0.2537,0.3438,0.2364,FLAT,75.69,109.04,149.52,-56.73,48.8,90.77,4.516,HIGH,-,0.3135,0.3365,0.3135,1,58.6227,LEADER,29.345
140,2,1164.HK,CGN Mining Co,uranium,producer,large,2.9,57.14,-0.0861,-0.1253,-0.3154,STRONG_UP,-4.61,29.3,7.57,-47.91,48.57,63.79,2.3791,HIGH,EARLY,3.1055,3.6342,3.6333,0,22.308,LAGGARD,29.0084
150,1,034020.KS,Doosan Enerbility,uranium,producer,large,99600.0,74.6,-0.0232,-0.0808,-0.098,STRONG_UP,29.69,63.28,370.92,-37.1,47.93,65.36,1.0856,MED,-,100620.0,109440.0,89089.0,1,46.4037,CONTENDER,27.8452
152,-53,COSA.V,Cosa Resources,uranium,producer,small,0.73,96.83,0.1698,0.024,1.0315,FLAT,121.21,256.1,139.34,-42.74,39.6,113.85,,LOW,-,0.631,0.6849,0.4632,1,89.0774,LEADER,27.6484
168,0,TOE.AX,Toro Energy Ltd.,uranium,producer,small,0.55,92.06,0.0939,-0.0204,0.0228,FLAT,32.53,182.05,52.78,-30.39,42.69,85.74,0.0,LOW,-,0.54,0.5579,0.4688,1,90.6435,LEADER,25.3827
184,2,NXE.TO,Nexgen Energy,uranium,producer,large,15.04,73.02,0.0042,0.0324,-0.0374,FLAT,33.1,61.37,56.83,-31.42,52.8,58.8,0.7363,LOW,-,14.9485,15.9102,14.4801,1,55.1108,CONTENDER,23.6916
185,2,PNN.AX,Power Minerals,uranium,producer,small,0.135,88.89,-0.013,0.1698,0.2609,STRONG_DOWN,53.41,125.0,22.73,-64.89,37.94,88.91,0.7776,LOW,-,0.1345,0.127,0.1131,1,53.3405,LEADER,23.673
188,2,SLX.AX,Silex Systems,uranium,producer,mid,5.77,66.67,0.0403,0.0664,0.1,STRONG_DOWN,-22.86,44.97,8.05,-53.38,52.96,74.59,1.0387,MED,EARLY,5.84,5.8668,6.7814,0,31.9328,LAGGARD,23.4435
