rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
2,1,HYMC,Hycroft Mining Holding,gold,explorer,mid,34.47,100.0,0.0552,-0.0582,0.3233,FLAT,462.32,957.36,1518.31,-46.18,55.6,148.34,0.5945,LOW,-,40.7767,40.6345,16.3653,1,358.8333,LEADER,83.7055
5,8,ARIS,Aris Mining Corp,gold,producer,mid,17.48,94.44,0.014,0.0242,0.1171,STRONG_DOWN,86.75,279.18,421.79,-28.97,61.6,69.21,1.0116,MED,-,19.1975,19.3422,12.4088,1,248.4789,LEADER,62.0083
7,5,MAU.TO,Montage Gold,gold,explorer,mid,13.78,99.07,0.0315,0.0909,0.4522,STRONG_DOWN,97.7,345.95,1020.33,-25.76,54.0,71.65,0.8044,LOW,-,14.768,13.918,8.3219,1,260.7335,LEADER,57.4019
8,11,PAF.L,Pan African Resources,gold,producer,mid,135.0,87.96,0.0311,-0.0171,0.1562,FLAT,55.74,223.42,549.34,-31.51,59.92,62.04,1.0507,MED,-,152.807,147.6237,97.36,1,215.7824,LEADER,56.8615
9,-5,OGC.TO,Oceanagold Corp,gold,explorer,large,42.22,85.19,-0.0211,-0.0403,0.1135,FLAT,49.72,214.5,392.76,-30.1,58.0,61.87,1.4284,MED,-,49.022,49.4924,33.741,1,201.0829,LEADER,56.3984
12,-1,FRES.L,"ticker
FRES.L    Fresnillo Ord Shs
FRES.L    Fresnillo Ord Shs
Name: name, dtype: str",gold,producer,large,3316.0,92.59,0.0478,-0.0001,0.0894,FLAT,42.93,251.66,644.36,-31.03,55.16,62.93,0.6271,LOW,-,3565.8,3774.76,2581.5804,1,220.5834,LEADER,54.8448
21,-6,APM.TO,Andean Precious Metals,gold,producer,mid,6.5,95.37,0.0098,-0.1481,-0.2875,STRONG_UP,-8.84,293.94,673.81,-51.34,54.8,85.79,0.8535,LOW,EARLY,8.201,9.1562,7.0652,0,187.7594,LAGGARD,51.8265
28,-1,USAS,Americas Gold & Silver,gold,producer,mid,5.85,97.22,-0.0415,-0.1113,0.0498,FLAT,87.5,333.33,1014.29,-46.36,50.8,105.9,0.6524,LOW,-,7.7685,7.7286,4.5512,1,159.8993,LEADER,45.6062
32,-2,3939.HK,"ticker
3939.HK    Wanguo Gold Group
3939.HK       Wanguo Gold GP
Name: name, dtype: str",gold,producer,large,12.46,87.04,0.0403,-0.09,0.7813,FLAT,49.29,222.08,615.82,-40.16,51.43,94.29,1.2279,MED,-,15.1,14.6038,9.7413,1,121.1317,LEADER,44.4338
34,-5,IAG,Iamgold Corp,gold,producer,large,17.74,82.41,0.0202,0.0056,0.0549,FLAT,51.62,190.34,474.11,-34.6,60.8,76.17,0.5498,LOW,-,20.494,20.3976,13.5557,1,151.9351,LEADER,43.4201
