rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
8,18,FRES.L,"ticker
FRES.L    Fresnillo Ord Shs
FRES.L    Fresnillo Ord Shs
Name: name, dtype: object",gold,producer,large,3370.0,86.54,-0.0163,-0.0934,-0.1128,STRONG_UP,52.4,237.81,477.6,-31.03,53.39,63.98,2.9257,HIGH,-,3483.921,3600.8362,2784.1709,1,198.444,LEADER,63.0484
30,7,HBM,"ticker
HBM    Hudbay Minerals Inc
HBM    Hudbay Minerals Inc
Name: name, dtype: object",gold,producer,large,24.35,84.62,0.0127,0.1657,0.0883,FLAT,57.86,226.95,182.77,-36.16,57.03,69.74,0.6394,LOW,-,23.306,23.2655,17.9104,1,185.5866,LEADER,50.1766
31,5,PAF.L,Pan African Resources,gold,producer,mid,145.58,85.58,-0.04,-0.0504,0.1345,FLAT,66.03,230.55,487.29,-31.51,58.57,64.44,0.4198,LOW,-,150.982,153.6425,107.6451,1,209.5515,LEADER,50.0245
37,5,ARIS,Aris Mining Corp,gold,producer,mid,18.94,89.42,-0.0276,0.0191,0.0594,STRONG_DOWN,91.89,247.52,366.5,-28.97,61.85,73.23,0.372,LOW,-,19.692,19.512,13.7483,1,209.0577,LEADER,48.5096
51,-13,APM.TO,Andean Precious Metals,gold,producer,mid,6.78,88.46,-0.0094,-0.0006,-0.2867,FLAT,-5.57,245.92,613.68,-51.34,55.42,86.08,0.3809,LOW,EARLY,7.034,7.9082,7.4956,0,158.3271,LAGGARD,45.337
53,0,LGD.TO,Liberty Gold Corp,gold,producer,mid,1.49,99.04,-0.0706,0.2909,0.485,STRONG_DOWN,115.94,396.67,313.89,-41.21,38.96,91.24,0.6997,LOW,-,1.373,1.3358,0.8603,1,169.3789,LEADER,45.1763
57,-5,USAS,Americas Gold & Silver,gold,producer,mid,5.85,92.31,-0.0369,-0.0271,-0.2214,FLAT,39.29,265.62,735.71,-53.44,51.41,101.84,0.762,LOW,-,5.78,6.9406,4.9377,1,134.0905,LEADER,42.5456
60,9,TAU.V,Thesis Gold Inc A,gold,producer,mid,3.5,94.23,0.031,0.1682,0.2595,STRONG_DOWN,107.1,280.43,400.0,-25.14,51.41,80.82,0.548,LOW,-,3.3005,3.1862,2.1518,1,178.3859,LEADER,42.0657
67,9,CGAU,Centerra Gold Inc,gold,producer,mid,18.97,79.81,0.0145,0.0364,0.1354,STRONG_DOWN,68.64,186.46,210.91,-24.61,58.63,63.86,0.4537,LOW,-,18.762,18.5391,13.3532,1,171.1931,LEADER,40.095
68,59,NEM,Newmont Corp,gold,producer,large,120.7,59.62,0.1151,0.0867,0.091,FLAT,36.43,126.13,192.71,-27.25,60.24,57.92,1.1822,MED,-,113.6675,114.7075,94.112,1,131.183,CONTENDER,39.9359
