rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
5,8,1208.HK,MMG Ltd.,copper,producer,large,8.33,92.68,0.0513,-0.0285,-0.0713,STRONG_UP,33.49,300.48,119.21,-37.38,58.44,70.34,1.1752,MED,-,8.018,9.3092,6.9106,1,249.646,LEADER,70.5211
10,8,0358.HK,Jiangxi Copper H,copper,producer,large,37.82,82.93,0.0019,-0.0313,-0.1189,STRONG_UP,36.87,256.27,166.16,-35.42,54.32,59.0,1.1091,MED,-,37.34,41.8996,30.7598,1,235.9442,LEADER,66.5837
11,5,2099.HK,China Gold International Resources,copper,producer,large,174.2,90.24,0.0529,0.0528,0.0956,FLAT,27.9,291.15,242.06,-40.87,55.56,71.38,1.0093,MED,-,160.14,184.976,135.986,1,226.6197,LEADER,66.1969
19,10,LUN.TO,Lundin Mining,copper,producer,large,37.96,86.59,0.018,0.0917,0.2387,STRONG_DOWN,82.86,267.09,139.23,-33.67,57.43,71.23,1.0249,MED,-,33.6392,35.6607,24.8619,1,215.3452,LEADER,59.9115
22,8,5713.T,Sumitomo Metal Mining Co Ltd,copper,producer,large,10355.0,95.12,0.0615,0.0872,0.5044,STRONG_DOWN,123.57,342.78,106.66,-35.85,56.79,82.92,0.6227,LOW,-,9423.1875,9712.6678,5940.2111,1,234.7647,LEADER,58.6209
24,4,AUGO,"ticker
AUGO    Aura Minerals
AUGO    Aura Minerals
Name: name, dtype: object",copper,producer,large,94.53,91.46,0.0194,0.1673,0.8783,STRONG_DOWN,162.81,297.5,297.5,-31.42,60.66,85.11,1.2053,MED,-,76.6637,75.2613,,0,212.0321,LAGGARD,57.6002
27,8,HBM.TO,Hudbay Minerals,copper,producer,large,32.89,78.05,0.0143,0.0986,0.143,STRONG_DOWN,49.21,236.61,204.56,-35.94,55.02,67.14,1.2193,MED,-,28.334,32.1148,23.5649,1,193.9,LEADER,56.2137
31,19,GGP.L,"ticker
GGP.L    Greatland Resources
GGP.L    Greatland Resources
Name: name, dtype: object",copper,producer,mid,666.5,74.39,0.1186,0.0533,0.2113,FLAT,67.67,226.72,455.42,-35.27,54.22,68.47,3.7339,HIGH,-,588.435,639.812,443.5653,1,179.5315,CONTENDER,54.9166
40,-3,ARG.TO,Amerigo Resources,copper,producer,mid,5.48,79.27,-0.0221,0.0428,0.1014,STRONG_DOWN,101.03,244.27,293.55,-28.72,57.43,62.41,0.7034,LOW,-,5.074,5.5049,3.6415,1,224.7747,LEADER,51.0369
45,88,BRMS.JK,"ticker
BRMS.JK    Bumi Resources Minerals
BRMS.JK    Bumi Resources Minerals
Name: name, dtype: object",copper,producer,large,865.0,70.73,0.0467,-0.0724,-0.1875,STRONG_UP,20.98,213.41,408.82,-48.47,45.34,92.74,1.5854,HIGH,-,773.5,955.9,800.815,1,104.3327,CONTENDER,48.9238
