rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
6,-1,KCP.V,King Copper Discovery,copper,producer,small,1.02,100.0,0.1447,0.269,0.0148,FLAT,47.83,603.45,580.0,-47.77,44.8,85.02,0.9428,LOW,-,0.902,0.915,0.7576,1,317.9779,LEADER,71.1102
8,2,ARG.TO,Amerigo Resources,copper,producer,mid,6.34,95.12,0.0768,0.1794,0.3353,STRONG_DOWN,121.74,300.99,324.6,-28.72,57.6,61.04,1.3841,MED,-,6.1194,5.5646,3.9613,1,284.0311,LEADER,69.1046
22,2,2099.HK,China Gold International Resources,copper,producer,large,174.8,87.8,-0.0298,0.1089,-0.1416,FLAT,41.58,233.85,254.95,-40.87,55.28,67.91,1.056,MED,-,175.7732,173.7248,145.6489,1,190.3574,LEADER,58.6637
25,-4,1208.HK,MMG Ltd.,copper,producer,large,8.74,90.24,-0.0247,0.1485,-0.1409,FLAT,27.41,264.17,134.95,-37.38,57.32,68.0,0.7205,LOW,-,8.576,8.6948,7.3817,1,222.6769,LEADER,57.5298
31,3,0358.HK,Jiangxi Copper H,copper,producer,large,37.54,76.83,-0.0593,0.0727,-0.1986,FLAT,15.99,198.82,157.04,-35.42,53.25,57.08,1.0247,MED,-,37.794,39.0012,32.97,1,185.483,LEADER,55.129
33,-4,LUN.TO,Lundin Mining,copper,producer,large,36.34,78.05,0.0147,-0.0566,0.2185,FLAT,60.48,208.68,131.64,-33.67,56.0,65.18,1.1502,MED,-,37.3665,36.2439,27.1858,1,179.2928,LEADER,53.2823
34,7,PUCOBRE.SN,Sociedad Punta Del Cobre,copper,producer,large,15408.0,84.15,0.0349,0.0577,-0.0352,FLAT,124.01,219.84,270.09,-38.3,46.15,60.35,1.0253,MED,-,15137.7529,15134.9915,10696.9926,1,168.1149,LEADER,52.9669
36,7,TGB,"ticker
TGB         Taseko Mines
TGB    Taseko Mines Ltd.
Name: name, dtype: object",copper,producer,mid,7.52,93.9,0.0225,0.0341,0.0854,STRONG_DOWN,79.47,289.64,197.23,-35.47,51.6,69.63,0.9621,LOW,-,7.3085,7.0946,5.4751,1,214.6386,LEADER,51.4091
39,-1,AUGO,"ticker
AUGO    Aura Minerals
AUGO    Aura Minerals
Name: name, dtype: object",copper,producer,large,89.7,92.68,0.0304,-0.0651,0.537,FLAT,186.54,277.19,277.19,-31.42,59.61,84.84,0.8034,LOW,-,94.21,85.1272,52.5593,1,194.7549,LEADER,50.4697
41,4,HBM.TO,Hudbay Minerals,copper,producer,large,32.78,82.93,0.0155,-0.0173,0.1158,FLAT,48.58,216.71,182.66,-35.94,55.2,65.06,0.9442,LOW,-,32.8315,31.3234,25.4315,1,183.8629,LEADER,49.7034
43,-15,SAG.V,Sterling Metals,copper,producer,small,1.28,96.34,0.057,-0.0443,-0.1243,STRONG_UP,-18.47,357.14,113.33,-58.45,36.8,67.88,0.5183,LOW,-,1.3535,1.5152,1.4256,0,193.619,LAGGARD,49.6235
44,-17,GLEN.L,Glencore,copper,producer,large,568.9,62.2,-0.0006,0.0135,0.1957,STRONG_DOWN,59.47,125.78,21.62,-14.09,56.0,29.72,,LOW,-,558.645,541.35,413.4924,1,237.0063,CONTENDER,49.36
64,4,B,"ticker
B    Barrick Mining
B    Barrick Mining
Name: name, dtype: object",copper,producer,large,41.58,58.54,0.0292,-0.0358,0.0495,FLAT,32.96,119.46,160.03,-29.31,60.0,48.42,1.034,MED,-,41.1055,42.2287,37.5709,1,148.0308,CONTENDER,44.0788
65,24,KGH.WA,"ticker
KGH.WA            KGHM Polska Miedz
KGH.WA    KGHM Polska Miedz Ord Shs
KGH.WA    KGHM Polska Miedz Ord Shs
Name: name, dtype: object",copper,producer,large,332.85,70.73,0.0821,0.1947,0.0928,FLAT,68.79,168.43,136.18,-30.84,53.23,62.7,1.4341,MED,-,314.8125,299.397,230.0455,1,142.9887,CONTENDER,44.0543
