rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
5,1,ABRA.TO,"ticker
ABRA.TO    AbraSilver Resources
ABRA.TO    AbraSilver Resources
ABRA.TO    AbraSilver Resources
Name: name, dtype: object",copper,explorer,mid,17.4,98.75,0.1017,0.47,0.4751,STRONG_DOWN,175.75,483.89,569.23,-43.5,55.2,96.07,0.5642,LOW,-,14.7765,14.119,9.6656,1,278.0355,LEADER,65.8077
9,12,ARG.TO,Amerigo Resources,copper,producer,mid,6.16,93.75,-0.0095,0.2057,0.171,FLAT,143.69,280.75,312.54,-28.72,57.2,65.02,1.2436,MED,-,5.7999,5.5265,3.8277,1,246.988,LEADER,62.5836
11,0,FDY.TO,Faraday Copper,copper,explorer,mid,5.14,100.0,0.0187,0.267,0.6468,STRONG_DOWN,148.31,497.67,558.97,-33.95,50.0,92.83,,LOW,-,4.7465,4.5288,2.6194,1,268.0569,LEADER,61.4584
13,3,KCP.V,King Copper Discovery,copper,producer,small,0.92,97.5,-0.0305,0.0211,-0.2309,FLAT,31.43,475.0,475.0,-47.77,44.4,81.64,0.1922,LOW,-,0.8915,0.9416,0.7357,1,258.3293,LEADER,59.8625
19,-4,1208.HK,MMG Ltd.,copper,producer,large,8.82,91.25,0.0566,0.0117,0.0732,FLAT,35.9,265.98,146.37,-37.38,57.96,71.04,0.5947,LOW,-,8.281,8.8802,7.2388,1,217.0033,LEADER,56.539
23,0,2099.HK,China Gold International Resources,copper,producer,large,172.3,88.75,-0.0519,-0.0021,-0.0226,FLAT,32.39,251.86,270.48,-40.87,55.1,70.23,0.4681,LOW,-,171.2534,176.688,142.6289,1,197.6017,LEADER,54.1816
27,-7,OM.TO,"ticker
OM.TO    Osisko Metals
OM.TO    Osisko Metals
Name: name, dtype: object",copper,explorer,mid,1.59,95.0,0.0799,0.256,0.6438,STRONG_DOWN,211.76,318.42,736.84,-34.19,42.8,71.82,1.1984,MED,-,1.4355,1.314,0.7686,1,189.758,LEADER,51.8103
30,-2,0358.HK,Jiangxi Copper H,copper,producer,large,37.28,77.5,-0.0295,-0.1162,-0.0435,FLAT,18.51,206.34,157.48,-35.42,53.47,57.67,0.355,LOW,-,37.275,39.8224,32.3107,1,191.3142,LEADER,50.7068
33,1,HBM.TO,Hudbay Minerals,copper,producer,large,33.3,83.75,0.0337,0.1182,0.079,FLAT,53.86,223.92,177.6,-35.94,55.6,67.88,0.8485,LOW,-,32.451,31.8921,24.8355,1,183.4093,LEADER,49.6661
36,8,PUCOBRE.SN,Sociedad Punta Del Cobre,copper,producer,large,15494.0,82.5,0.0125,-0.0305,-0.0101,FLAT,139.0,222.42,273.44,-38.3,45.75,59.02,0.0897,LOW,-,15088.0152,15058.2499,10411.8755,1,172.4106,LEADER,48.4194
40,1,LUN.TO,Lundin Mining,copper,producer,large,36.84,81.25,-0.0025,0.0351,0.1755,STRONG_DOWN,72.25,215.33,130.69,-33.67,56.0,67.17,0.8877,LOW,-,37.5175,36.7157,26.4611,1,179.5202,LEADER,47.1765
41,-5,AUGO,"ticker
AUGO    Aura Minerals
AUGO    Aura Minerals
Name: name, dtype: object",copper,producer,large,87.95,92.5,-0.0832,0.1404,0.4238,STRONG_DOWN,165.54,269.83,269.83,-31.42,60.71,87.82,0.5473,LOW,-,95.0025,83.6377,,0,186.5311,LAGGARD,47.1696
53,-3,GLEN.L,Glencore,copper,producer,large,551.5,48.75,0.0172,-0.0828,0.2466,FLAT,59.37,107.78,16.55,-14.09,56.4,29.33,0.3496,LOW,-,557.535,533.723,405.9334,1,207.2543,LAGGARD,44.1513
58,0,1258.HK,China Nonferrous Mining,copper,producer,large,13.29,72.5,-0.0058,-0.0211,0.0304,FLAT,-1.48,179.19,109.21,-42.02,55.1,70.74,0.6101,LOW,-,12.798,13.2994,12.7983,1,139.5707,CONTENDER,43.1459
60,-14,SAG.V,Sterling Metals,copper,producer,small,1.32,96.25,-0.011,-0.2091,-0.0605,FLAT,-25.42,325.81,120.0,-54.93,36.8,72.81,0.2955,LOW,-,1.396,1.5772,1.3946,0,164.6708,LAGGARD,42.7647
67,-5,5713.T,Sumitomo Metal Mining Co Ltd,copper,producer,large,9599.0,78.75,-0.056,-0.0817,0.2862,FLAT,83.4,206.5,90.6,-35.85,55.56,84.23,0.4527,LOW,-,9895.45,9972.7872,6381.1601,1,136.2137,LEADER,40.9854
72,7,TGB,"ticker
TGB         Taseko Mines
TGB    Taseko Mines Ltd.
Name: name, dtype: object",copper,producer,mid,7.47,80.0,0.0649,0.1344,0.0526,FLAT,83.54,215.19,180.83,-35.47,51.2,76.92,0.6819,LOW,-,7.1485,7.2246,5.3448,1,143.2361,LEADER,38.9349
75,2,B,"ticker
B    Barrick Mining
B    Barrick Mining
Name: name, dtype: object",copper,producer,large,40.67,56.25,0.0183,-0.0655,-0.0792,STRONG_UP,26.81,115.77,145.82,-29.31,60.8,51.48,0.5481,LOW,-,41.787,43.4483,36.9232,1,136.7292,CONTENDER,38.4893
77,4,NDA.DE,Aurubis AG,copper,producer,large,188.6,65.0,-0.0024,0.1527,0.3672,STRONG_DOWN,75.23,146.73,155.4,-15.28,50.79,43.82,0.7941,LOW,-,174.385,167.852,126.7761,1,170.0722,CONTENDER,37.8191
79,-18,GGP.L,"ticker
GGP.L    Greatland Resources
GGP.L    Greatland Resources
Name: name, dtype: object",copper,producer,mid,736.0,73.75,-0.0055,0.3384,0.2105,FLAT,112.72,183.08,557.14,-35.27,53.97,71.04,0.5758,LOW,-,713.99,666.714,473.5665,1,139.0859,CONTENDER,37.4807
88,-13,KRY.V,Koryx Copper,copper,producer,small,3.2,87.5,-0.0162,-0.0771,0.4187,FLAT,91.62,236.84,481.82,-30.79,47.2,75.88,0.5763,LOW,-,3.302,3.293,2.1002,1,147.324,LEADER,35.813
98,-5,MOON.V,Blue Moon Metals,copper,explorer,mid,10.91,90.0,0.0372,0.2593,0.9471,STRONG_DOWN,225.67,257.7,2082.0,-28.19,53.6,100.74,0.843,LOW,-,10.235,8.294,5.1208,1,137.1152,LEADER,35.3222
105,-1,KGH.WA,"ticker
KGH.WA            KGHM Polska Miedz
KGH.WA    KGHM Polska Miedz Ord Shs
KGH.WA    KGHM Polska Miedz Ord Shs
Name: name, dtype: object",copper,producer,large,312.0,67.5,-0.0155,0.0844,0.0836,FLAT,68.19,149.1,121.39,-30.84,52.82,68.94,0.3566,LOW,-,305.1975,299.073,224.8432,1,114.2378,CONTENDER,34.3424
106,-28,HCH.AX,Hot Chili,copper,producer,small,1.535,86.25,-0.0111,0.066,-0.0532,FLAT,74.43,233.7,18.08,-41.54,45.85,83.4,0.4663,LOW,-,1.4505,1.4846,1.1625,1,128.4766,LEADER,34.3094
107,41,LA.V,Los Andes Copper,copper,producer,small,16.3,71.25,0.3734,0.2073,0.1083,STRONG_UP,93.13,171.67,50.23,-40.7,45.2,81.75,2.1847,HIGH,-,12.291,12.8108,10.2686,1,94.9154,CONTENDER,34.3054
108,-9,2899.HK,Zijin Mining Group H,copper,producer,large,36.22,60.0,-0.0406,-0.1026,0.029,FLAT,11.58,116.86,116.79,-29.52,55.92,55.87,0.4782,LOW,-,36.402,38.8604,32.6883,1,116.961,CONTENDER,34.1341
