rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
13,2,SCZ.V,Santacruz Silver Mining,silver,producer,mid,10.72,96.67,-0.0653,-0.0438,-0.156,FLAT,36.04,415.38,793.33,-57.28,50.4,100.61,0.5988,LOW,EARLY,11.65,12.5984,10.7628,0,208.0845,LAGGARD,56.6099
26,2,KCN.AX,"ticker
KCN.AX    Kingsgate Consolidated Ord Shs
KCN.AX    Kingsgate Consolidated Ord Shs
Name: name, dtype: object",silver,producer,mid,6.34,90.0,0.1114,0.4956,0.2659,FLAT,76.1,296.63,281.38,-43.14,56.92,87.62,0.6111,LOW,-,5.387,5.7217,4.4983,1,192.7009,LEADER,50.4341
33,2,AGMR.TO,Silver Mountain Resources,silver,explorer,small,3.6,100.0,-0.0038,-0.079,0.0518,FLAT,45.75,453.85,4135.29,-43.49,51.2,117.88,0.3108,LOW,-,3.9265,4.1976,3.2475,1,197.1235,LEADER,48.1051
40,3,HL,Hecla Mining Co,silver,producer,large,17.84,66.67,0.0095,-0.0239,-0.0247,STRONG_UP,44.41,208.14,259.78,-45.95,53.2,75.21,0.567,LOW,-,19.028,20.0781,15.8893,1,147.2314,CONTENDER,46.8218
44,6,DSV.TO,Discovery Silver Corp,silver,producer,large,8.71,80.0,-0.0742,-0.0168,0.0719,STRONG_DOWN,68.8,225.0,846.74,-36.96,53.2,85.35,1.1372,MED,-,9.7565,9.533,7.1235,1,140.246,LEADER,45.8652
45,-3,NEWP,New Pacific Metals,silver,explorer,mid,5.22,93.33,0.0041,0.3302,0.5927,STRONG_DOWN,154.63,331.4,148.57,-41.19,52.4,100.43,0.5279,LOW,-,4.98,4.6224,3.1245,1,172.9127,LEADER,45.5902
55,1,CDE,Coeur Mining Inc,silver,producer,large,17.85,76.67,-0.0106,0.0311,0.0286,FLAT,0.96,222.78,263.54,-40.44,53.2,85.28,0.6401,LOW,-,19.3865,20.795,17.599,1,138.9793,LEADER,43.1356
56,7,SVM,Silvercorp Metals,silver,producer,mid,11.79,73.33,0.0103,0.1247,0.2558,STRONG_DOWN,92.33,217.04,254.57,-34.46,56.8,82.26,1.1045,MED,-,11.844,11.5536,8.1899,1,149.8631,CONTENDER,42.7134
62,9,MUX,"ticker
MUX    McEwen Mining Inc
MUX    McEwen Mining Inc
Name: name, dtype: object",silver,producer,mid,21.7,60.0,-0.0562,0.0998,0.0788,FLAT,13.43,184.03,77.58,-36.28,57.2,76.59,1.0126,MED,-,23.2565,23.4276,18.8138,1,137.4409,CONTENDER,41.3803
64,-7,AG,First Majestic Silver,silver,producer,large,19.5,70.0,-0.0003,-0.0676,0.0755,FLAT,56.79,212.36,185.95,-42.92,52.4,87.77,0.5262,LOW,-,20.977,23.0865,16.0851,1,126.7798,CONTENDER,41.2176
87,-1,ASM,"ticker
ASM    Avino Silver & Gold Mines
ASM    Avino Silver & Gold Mines
Name: name, dtype: object",silver,producer,mid,6.42,63.33,-0.0558,0.0543,-0.1098,FLAT,37.77,198.6,733.77,-52.4,50.8,97.22,0.6858,LOW,-,6.962,7.3576,5.9678,1,103.7761,CONTENDER,35.5898
102,-15,GSVR.V,Guanajuato Silver Co Ltd,silver,producer,small,0.62,86.67,0.0224,0.1649,-0.0143,FLAT,82.35,264.71,226.32,-53.85,45.2,107.88,0.6334,LOW,-,0.643,0.6364,0.5308,1,110.9075,LEADER,33.4762
103,11,SKE,"ticker
SKE    Skeena Resources Ltd
SKE    Skeena Resources Ltd
Name: name, dtype: object",silver,producer,mid,29.75,50.0,-0.0377,0.0366,0.184,STRONG_DOWN,84.44,152.98,491.45,-31.09,56.4,66.49,0.4601,LOW,-,31.956,32.0196,23.3309,1,129.7617,CONTENDER,33.2597
123,-2,SSRM,"ticker
SSRM    SSR Mining Inc
SSRM    SSR Mining Inc
Name: name, dtype: object",silver,producer,mid,29.23,56.67,0.0238,0.0645,0.3698,STRONG_DOWN,31.84,178.65,419.18,-30.88,56.8,87.67,0.6121,LOW,-,31.5145,29.6936,23.1179,1,115.7421,CONTENDER,30.8956
126,-4,EXK,Endeavour Silver Corp,silver,producer,mid,9.22,43.33,0.0172,0.0189,-0.0153,FLAT,17.9,151.91,235.27,-41.64,54.0,84.17,0.4498,LOW,-,9.6485,10.458,8.7586,1,97.4608,LAGGARD,30.5986
136,-5,PAAS,Pan American Silver,silver,producer,large,52.39,36.67,-0.0061,-0.0359,0.1287,FLAT,51.25,108.77,179.51,-31.9,56.0,66.68,0.7079,LOW,-,56.39,57.3683,45.3816,1,91.3453,LAGGARD,29.4818
158,14,SVRS.V,Silver Storm Mining,silver,producer,small,0.45,83.33,-0.034,-0.0372,0.0242,FLAT,95.65,246.15,164.71,-50.0,37.6,117.95,0.6786,LOW,-,0.4935,0.5312,0.3846,1,78.4687,LEADER,26.7489
174,4,MKR.AX,"ticker
MKR.AX    Manuka Resources Ord Shs
MKR.AX    Manuka Resources Ord Shs
Name: name, dtype: object",silver,producer,small,0.092,53.33,0.0171,-0.1016,-0.2531,STRONG_UP,76.92,170.59,17.95,-60.0,43.48,120.25,0.6462,LOW,-,0.0967,0.112,0.0858,1,61.6813,CONTENDER,25.218
183,-10,SLVR.V,Silver Tiger Metals,silver,producer,small,0.81,40.0,0.0105,0.0439,0.0242,FLAT,20.9,138.24,315.38,-50.38,48.0,87.85,0.3673,LOW,-,0.8605,0.8604,0.8012,1,75.5298,LAGGARD,24.3134
184,8,VZLA,Vizsla Silver Corp,silver,producer,mid,3.42,20.0,0.057,0.0419,-0.1824,STRONG_UP,-13.85,59.81,146.04,-56.27,55.2,78.22,0.6221,LOW,PROGRESS,3.3635,3.5748,4.2061,0,42.2102,WEAK,24.3129
196,-26,USL.AX,Unico Silver,silver,producer,small,0.605,46.67,-0.0759,-0.0345,-0.1048,FLAT,13.08,152.08,278.13,-50.88,45.45,102.2,0.7737,LOW,-,0.6523,0.742,0.6597,0,67.6339,WEAK,22.6791
225,5,ITRG,"ticker
ITRG    Integra Resources
ITRG    Integra Resources
Name: name, dtype: object",silver,producer,mid,2.72,13.33,-0.0334,0.006,-0.0779,FLAT,-2.86,59.06,243.87,-45.67,49.6,69.48,0.812,LOW,EARLY,2.9655,3.2538,3.0723,0,42.1645,WEAK,20.3695
241,-3,SS1.AX,Sun Silver,silver,producer,small,1.3,30.0,-0.0153,-0.0714,-0.179,STRONG_UP,36.13,94.03,205.88,-51.74,47.43,98.9,0.584,LOW,-,1.372,1.579,1.3612,0,45.0944,WEAK,19.1856
251,-4,FSM,"ticker
FSM    Fortuna Mining
FSM    Fortuna Mining
Name: name, dtype: object",silver,producer,mid,9.6,10.0,-0.0065,-0.0343,0.1406,FLAT,20.91,58.15,104.69,-37.26,53.2,75.63,0.6811,LOW,-,10.341,10.7868,9.2404,1,40.9076,LAGGARD,18.2917
273,-17,ASL.AX,Andean Silver,silver,explorer,small,2.13,33.33,0.0324,0.1069,0.1907,STRONG_DOWN,19.33,100.0,180.26,-38.99,48.59,99.59,0.769,LOW,-,2.0875,2.0548,1.8966,1,48.79,LAGGARD,16.2977
276,4,KTN.V,Kootenay Silver,silver,explorer,small,1.47,16.67,0.0894,0.0714,-0.0305,STRONG_UP,3.52,59.78,33.64,-49.02,47.6,87.93,0.4738,LOW,-,1.449,1.61,1.67,0,32.3627,WEAK,16.0426
287,8,SVL.AX,Silver Mines Ord Shs,silver,explorer,small,0.165,26.67,0.0115,-0.0287,-0.081,STRONG_UP,-2.94,65.0,-5.71,-46.43,37.94,87.2,0.6178,LOW,-,0.173,0.1903,0.1825,0,28.281,WEAK,14.9535
294,3,AAG.V,Aftermath Silver,silver,explorer,small,0.75,23.33,-0.0412,-0.0464,-0.0098,FLAT,5.63,61.29,150.0,-51.15,41.6,108.2,0.5432,LOW,-,0.8165,0.879,0.8924,0,23.5645,WEAK,14.0136
295,11,MMA.AX,Maronan Metals ltd,silver,producer,small,0.345,6.67,0.0985,0.0108,-0.1622,STRONG_UP,21.05,46.81,7.81,-53.38,38.34,100.66,0.6416,LOW,-,0.332,0.3942,0.3625,0,17.8287,WEAK,13.9012
298,-2,IPT.V,Impact Silver,silver,producer,small,0.23,3.33,-0.0494,-0.1016,-0.181,STRONG_UP,-11.54,21.05,-17.86,-60.71,36.8,82.13,0.4577,LOW,-,0.249,0.2872,0.3342,0,9.4331,WEAK,13.5427
312,-1,WAM.V,Western Alaska Minerals,silver,producer,small,0.77,0.0,0.0953,-0.0333,-0.0747,STRONG_UP,-6.1,18.46,22.22,-48.59,44.0,93.24,0.6918,LOW,-,0.8008,0.8812,1.0319,0,8.712,WEAK,11.2268
