rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
8,5,HL,Hecla Mining Co,silver,producer,large,17.77,86.21,0.018,-0.0704,-0.0424,FLAT,11.32,246.15,206.06,-48.56,53.2,64.87,1.1228,MED,-,18.0898,18.3802,17.1803,1,201.869,LEADER,64.0386
30,-10,SCZ.V,Santacruz Silver Mining,silver,producer,mid,11.35,93.1,-0.0553,0.0148,-0.0812,FLAT,20.23,299.65,491.15,-57.28,49.2,81.93,0.4123,LOW,EARLY,11.7825,11.4658,11.4553,0,179.9424,LAGGARD,51.0526
46,0,SVM,Silvercorp Metals,silver,producer,mid,12.67,82.76,0.0424,0.0048,0.1756,FLAT,75.97,226.69,214.56,-34.46,57.2,69.39,0.6525,LOW,-,13.1115,12.0132,9.109,1,186.8647,LEADER,46.6604
55,50,CDE,Coeur Mining Inc,silver,producer,large,19.32,55.17,0.0673,0.0244,-0.0462,STRONG_UP,19.47,139.38,231.19,-40.44,52.8,72.94,1.5846,HIGH,-,18.2876,18.5586,18.5212,1,100.8929,CONTENDER,44.0478
62,-13,KCN.AX,"ticker
KCN.AX    Kingsgate Consolidated Ord Shs
KCN.AX    Kingsgate Consolidated Ord Shs
Name: name, dtype: object",silver,producer,mid,6.08,79.31,-0.0611,-0.0962,0.0845,FLAT,46.82,198.6,252.19,-43.14,55.34,85.18,1.2636,MED,-,6.3285,5.7144,4.9381,1,129.0263,LEADER,42.6813
76,-5,DSV.TO,Discovery Silver Corp,silver,producer,large,8.59,58.62,-0.0366,-0.0317,0.0403,STRONG_DOWN,22.36,163.5,646.96,-36.96,52.4,72.78,1.0785,MED,-,8.9375,9.0826,7.7292,1,117.7142,CONTENDER,40.1772
80,-15,MUX,"ticker
MUX    McEwen Mining Inc
MUX    McEwen Mining Inc
Name: name, dtype: object",silver,producer,mid,21.89,72.41,0.0069,-0.047,0.0118,FLAT,22.56,172.6,81.51,-36.28,56.8,66.61,0.7508,LOW,-,22.582,22.2302,20.0953,1,147.1826,CONTENDER,39.1744
81,-5,SVRS.V,Silver Storm Mining,silver,producer,small,0.58,96.55,-0.0524,0.2369,0.1069,FLAT,114.81,346.15,222.22,-50.0,40.4,97.25,0.1901,LOW,-,0.555,0.5058,0.4236,1,143.8007,LEADER,39.1318
86,-1,EXK,Endeavour Silver Corp,silver,producer,mid,9.97,75.86,0.0516,0.0282,-0.0054,STRONG_UP,15.66,176.18,147.39,-41.64,53.2,74.7,0.5066,LOW,-,9.804,9.5412,9.2267,1,125.4703,LEADER,38.106
96,-27,SKE,"ticker
SKE    Skeena Resources Ltd
SKE    Skeena Resources Ltd
Name: name, dtype: object",silver,producer,mid,30.26,48.28,0.0414,-0.0204,0.0452,FLAT,54.62,136.22,592.45,-31.09,56.4,53.44,0.5209,LOW,-,30.555,30.4982,24.959,1,143.7669,LAGGARD,36.1394
