rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,HYMC,Hycroft Mining Holding,gold,explorer,mid,35.05,100.0,-0.0211,-0.1367,0.3871,FLAT,435.11,1088.14,940.06,-46.18,55.6,150.87,0.4997,LOW,-,36.4165,40.3321,17.093,1,401.0097,LEADER,91.768
2,0,MAU.TO,Montage Gold,gold,explorer,mid,16.46,99.05,0.0745,0.1771,0.5803,STRONG_DOWN,134.14,417.61,1146.97,-25.76,54.8,73.77,1.0485,MED,-,14.4455,14.3658,8.5863,1,310.2214,LEADER,73.9717
20,1,OGC.TO,Oceanagold Corp,gold,explorer,large,45.63,83.81,0.0038,-0.0062,0.0928,FLAT,48.19,222.05,411.4,-31.6,58.0,63.93,0.8317,LOW,-,45.6305,49.1525,34.2955,1,201.4526,LEADER,51.3674
33,0,THM,International Tower Hill Mines,gold,explorer,mid,2.39,96.19,0.0155,-0.15,0.1975,FLAT,35.03,350.94,246.38,-46.74,46.8,99.9,0.5989,LOW,-,2.4305,2.6358,1.844,1,164.4059,LEADER,46.5289
49,-2,FF.TO,First Mining Gold,gold,explorer,mid,0.51,91.43,0.0013,0.0074,-0.0683,FLAT,72.88,292.31,292.31,-50.62,44.4,90.74,0.2898,LOW,-,0.5015,0.588,0.3815,1,143.0291,LEADER,43.4103
51,-1,BRC.V,"ticker
BRC.V    Blackrock Silver
BRC.V    Blackrock Silver
Name: name, dtype: object",gold,explorer,small,1.41,93.33,0.0303,-0.1599,-0.0954,FLAT,83.12,314.71,403.57,-51.53,47.6,107.79,1.0558,MED,-,1.442,1.597,0.9782,1,138.9739,LEADER,42.7022
57,-2,DPM.TO,Dundee Precious Metals,gold,explorer,large,51.87,73.33,0.0332,0.0534,0.1418,STRONG_DOWN,65.98,177.08,426.2,-29.52,57.6,62.65,0.8118,LOW,-,48.2943,50.8813,36.0147,1,162.8079,CONTENDER,41.9585
72,-1,SA,Seabridge Gold Inc,gold,explorer,mid,30.3,72.38,0.06,-0.0041,-0.0643,STRONG_UP,21.3,169.81,87.04,-37.92,55.6,79.77,1.2935,MED,-,29.2685,32.0372,24.5645,1,118.3603,CONTENDER,39.2309
98,-1,GMIN.TO,G Mining Venture,gold,explorer,large,49.29,71.43,0.0786,0.0542,0.2039,FLAT,75.97,168.9,507.02,-34.19,54.8,83.41,0.9518,LOW,-,46.7615,48.1738,32.1934,1,110.9688,CONTENDER,35.1198
106,-2,TMQ,"ticker
TMQ         Trilogy Metals
TMQ    Trilogy Metals Inc.
Name: name, dtype: object",gold,explorer,mid,3.77,61.9,-0.0131,0.0566,-0.2136,FLAT,65.35,141.67,598.15,-69.62,47.2,93.37,,LOW,-,3.6855,4.3848,3.5567,1,71.6147,CONTENDER,34.187
