rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
2,0,2308.TW,Delta Electronics Inc,lithium,producer,large,1415.0,97.5,-0.026,0.1545,0.4761,STRONG_DOWN,69.06,267.39,316.16,-29.7,53.53,55.74,1.0647,MED,-,1380.5,1240.0,863.997,1,256.7891,LEADER,66.7927
7,0,5802.T,Sumitomo Electric Industries,lithium,producer,large,9502.0,95.0,0.0084,0.045,0.4708,STRONG_DOWN,129.97,253.35,329.57,-35.69,56.79,66.76,0.92,LOW,-,10079.85,8498.9,5501.3853,1,215.5182,LEADER,54.7749
14,0,GEV,GE Vernova Inc,lithium,producer,large,909.41,87.5,0.0702,0.1046,0.3435,STRONG_DOWN,43.83,171.3,595.46,-19.25,55.2,40.97,0.8466,LOW,-,849.6062,785.416,643.7061,1,230.7932,LEADER,51.1612
23,0,MIN.AX,MINERAL RESOURCES LTD,lithium,producer,large,52.93,67.5,-0.0171,-0.012,-0.0952,FLAT,30.47,119.81,-24.06,-43.04,55.16,46.17,0.8961,LOW,-,56.0485,56.5158,43.8492,1,143.1376,CONTENDER,43.8519
25,0,PLS.AX,PLS GROUP LTD,lithium,producer,large,4.54,75.0,-0.0028,0.0321,0.0997,STRONG_DOWN,88.38,147.41,17.01,-38.65,51.98,59.54,1.0099,MED,-,4.7205,4.6044,3.1664,1,128.6941,LEADER,43.8083
33,0,LAR.TO,LITHIUM ARGENTINA AG,lithium,producer,mid,9.71,92.5,0.1627,-0.031,0.2536,FLAT,119.19,198.77,43.85,-32.65,50.0,83.43,2.2112,HIGH,-,9.4885,9.9456,6.447,1,119.1234,LEADER,41.5412
34,0,ENR.DE,Siemens Energy AG,lithium,producer,large,151.5,80.0,0.0069,-0.0194,0.2338,FLAT,57.73,155.11,818.76,-19.97,51.98,47.75,0.9668,LOW,-,153.7315,150.7032,113.9066,1,168.8478,LEADER,40.948
42,0,EUR.AX,EUROPEAN LITHIUM LTD,lithium,producer,small,0.22,100.0,-0.0939,0.0064,0.3425,STRONG_DOWN,144.44,423.81,205.56,-67.74,39.68,129.67,0.3843,LOW,-,0.2432,0.2477,0.168,1,129.6889,LEADER,39.22
47,0,LTR.AX,LIONTOWN LTD,lithium,producer,large,1.55,77.5,0.0109,-0.0819,-0.0388,FLAT,70.33,148.0,32.48,-34.62,49.21,72.84,1.46,MED,-,1.6025,1.7806,1.2534,1,99.9874,LEADER,37.4796
48,0,ALB,ALBEMARLE CORP,lithium,producer,large,177.06,72.5,0.0786,0.0203,0.1885,FLAT,122.21,131.97,54.97,-34.65,56.4,60.6,0.8035,LOW,-,168.8619,171.5078,112.9487,1,122.82,CONTENDER,37.3193
