rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
17,-2,FRES.L,"ticker
FRES.L    Fresnillo Ord Shs
FRES.L    Fresnillo Ord Shs
Name: name, dtype: object",gold,producer,large,3596.0,88.68,0.0049,0.0212,-0.0534,FLAT,51.35,252.75,478.08,-31.03,54.62,62.77,0.5126,LOW,-,3343.05,3641.18,2678.7669,1,219.9312,LEADER,54.6561
18,1,ARIS,Aris Mining Corp,gold,producer,mid,20.74,92.45,0.033,0.1139,0.2289,STRONG_DOWN,102.34,282.66,472.93,-28.97,61.69,72.02,0.4621,LOW,-,18.364,19.2694,13.0878,1,242.1147,LEADER,54.6394
22,4,APM.TO,Andean Precious Metals,gold,producer,mid,7.34,95.28,-0.0067,-0.0916,-0.2765,STRONG_UP,-8.36,312.36,656.7,-51.34,55.24,90.33,0.1936,LOW,-,6.8215,8.2906,7.2912,1,191.019,LEADER,53.3819
23,0,HBM,"ticker
HBM    Hudbay Minerals Inc
HBM    Hudbay Minerals Inc
Name: name, dtype: object",gold,producer,large,24.33,87.74,0.0775,0.1506,0.1128,FLAT,42.41,252.21,219.99,-36.16,56.85,70.97,0.6449,LOW,-,20.728,23.3553,17.2034,1,202.0294,LEADER,53.2818
44,36,LGD.TO,Liberty Gold Corp,gold,producer,mid,1.35,96.23,0.0559,0.0755,0.4356,STRONG_DOWN,95.65,321.88,309.09,-41.21,37.9,84.46,1.4175,MED,-,1.1455,1.275,0.7997,1,144.436,LEADER,44.8413
53,5,RSG.AX,Resolute Mining,gold,producer,mid,1.5,83.02,0.0336,0.0645,0.1203,STRONG_DOWN,32.74,226.09,203.03,-31.25,52.61,68.42,0.3622,LOW,-,1.3712,1.4054,1.0619,1,173.8444,LEADER,42.5113
57,-10,USAS,Americas Gold & Silver,gold,producer,mid,5.61,93.4,-0.0215,-0.2668,-0.0492,FLAT,33.25,286.9,648.0,-53.44,50.81,110.81,0.4336,LOW,-,5.8555,7.237,4.7381,1,131.5514,LEADER,42.1794
62,19,TAU.V,Thesis Gold Inc A,gold,producer,mid,3.31,91.51,0.0091,0.0251,0.2283,STRONG_DOWN,80.87,280.46,366.2,-25.14,50.4,82.24,0.368,LOW,-,3.0155,3.0456,2.0302,1,171.8771,LEADER,40.8361
64,-16,PZG,Paramount Gold Nevada Ord Shs,gold,producer,small,1.67,97.17,-0.0724,-0.2131,0.3528,FLAT,38.02,327.11,263.04,-43.07,49.6,102.52,0.274,LOW,-,1.706,2.0366,1.2899,1,158.2584,LEADER,40.5122
66,6,IAG,Iamgold Corp,gold,producer,large,20.02,75.47,0.0137,-0.029,0.1473,FLAT,59.02,174.62,454.57,-34.6,60.08,77.94,,LOW,-,18.4425,20.2594,14.1853,1,134.6079,LEADER,40.1132
