rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,HYMC,Hycroft Mining Holding,gold,explorer,mid,37.5,100.0,-0.0011,-0.0307,0.3662,FLAT,396.69,1039.82,871.5,-46.18,55.65,146.21,0.5395,LOW,-,35.119,38.9121,18.1077,1,395.7722,LEADER,90.6518
14,-1,MAU.TO,Montage Gold,gold,explorer,mid,16.46,98.11,-0.0217,0.1329,0.6251,STRONG_DOWN,140.64,338.93,1175.97,-25.76,54.44,73.96,0.4149,LOW,-,14.77,14.7836,8.9364,1,249.4798,LEADER,55.3377
17,-2,FRES.L,"ticker
FRES.L    Fresnillo Ord Shs
FRES.L    Fresnillo Ord Shs
Name: name, dtype: object",gold,producer,large,3596.0,88.68,0.0049,0.0212,-0.0534,FLAT,51.35,252.75,478.08,-31.03,54.62,62.77,0.5126,LOW,-,3343.05,3641.18,2678.7669,1,219.9312,LEADER,54.6561
18,1,ARIS,Aris Mining Corp,gold,producer,mid,20.74,92.45,0.033,0.1139,0.2289,STRONG_DOWN,102.34,282.66,472.93,-28.97,61.69,72.02,0.4621,LOW,-,18.364,19.2694,13.0878,1,242.1147,LEADER,54.6394
22,4,APM.TO,Andean Precious Metals,gold,producer,mid,7.34,95.28,-0.0067,-0.0916,-0.2765,STRONG_UP,-8.36,312.36,656.7,-51.34,55.24,90.33,0.1936,LOW,-,6.8215,8.2906,7.2912,1,191.019,LEADER,53.3819
23,0,HBM,"ticker
HBM    Hudbay Minerals Inc
HBM    Hudbay Minerals Inc
Name: name, dtype: object",gold,producer,large,24.33,87.74,0.0775,0.1506,0.1128,FLAT,42.41,252.21,219.99,-36.16,56.85,70.97,0.6449,LOW,-,20.728,23.3553,17.2034,1,202.0294,LEADER,53.2818
29,-1,OGC.TO,Oceanagold Corp,gold,explorer,large,47.11,80.19,0.0225,-0.0243,0.0685,FLAT,44.62,213.4,383.19,-31.6,58.47,63.0,0.672,LOW,-,44.0315,48.5475,35.0542,1,198.0567,LEADER,50.6641
40,5,DPM.TO,Dundee Precious Metals,gold,explorer,large,54.51,78.3,0.0119,0.088,0.1317,STRONG_DOWN,68.2,191.34,434.95,-29.52,58.47,62.36,0.7934,LOW,-,48.0904,51.0742,36.9702,1,179.4032,LEADER,45.5442
44,36,LGD.TO,Liberty Gold Corp,gold,producer,mid,1.35,96.23,0.0559,0.0755,0.4356,STRONG_DOWN,95.65,321.88,309.09,-41.21,37.9,84.46,1.4175,MED,-,1.1455,1.275,0.7997,1,144.436,LEADER,44.8413
49,-8,MAH.AX,Machahon Holdings,gold,royalties_financial_services,mid,0.855,86.79,0.1296,0.3419,0.1808,FLAT,82.67,247.95,276.33,-22.01,45.78,60.96,0.6871,LOW,-,0.7081,0.6949,0.5229,1,186.21,LEADER,43.2274
53,5,RSG.AX,Resolute Mining,gold,producer,mid,1.5,83.02,0.0336,0.0645,0.1203,STRONG_DOWN,32.74,226.09,203.03,-31.25,52.61,68.42,0.3622,LOW,-,1.3712,1.4054,1.0619,1,173.8444,LEADER,42.5113
56,9,THM,International Tower Hill Mines,gold,explorer,mid,2.6,94.34,0.0647,-0.0301,0.2104,FLAT,34.72,293.94,246.67,-46.74,47.18,97.76,0.4578,LOW,-,2.283,2.6148,1.8914,1,141.8582,LEADER,42.2352
57,-10,USAS,Americas Gold & Silver,gold,producer,mid,5.61,93.4,-0.0215,-0.2668,-0.0492,FLAT,33.25,286.9,648.0,-53.44,50.81,110.81,0.4336,LOW,-,5.8555,7.237,4.7381,1,131.5514,LEADER,42.1794
62,19,TAU.V,Thesis Gold Inc A,gold,producer,mid,3.31,91.51,0.0091,0.0251,0.2283,STRONG_DOWN,80.87,280.46,366.2,-25.14,50.4,82.24,0.368,LOW,-,3.0155,3.0456,2.0302,1,171.8771,LEADER,40.8361
64,-16,PZG,Paramount Gold Nevada Ord Shs,gold,producer,small,1.67,97.17,-0.0724,-0.2131,0.3528,FLAT,38.02,327.11,263.04,-43.07,49.6,102.52,0.274,LOW,-,1.706,2.0366,1.2899,1,158.2584,LEADER,40.5122
66,6,IAG,Iamgold Corp,gold,producer,large,20.02,75.47,0.0137,-0.029,0.1473,FLAT,59.02,174.62,454.57,-34.6,60.08,77.94,,LOW,-,18.4425,20.2594,14.1853,1,134.6079,LEADER,40.1132
67,7,BVN,Buenaventura Mining,gold,producer,large,37.77,70.75,-0.002,0.0643,0.157,STRONG_DOWN,51.5,159.42,141.14,-30.64,59.68,63.09,0.7165,LOW,-,34.8505,36.8802,26.6286,1,150.8039,CONTENDER,40.1096
68,-2,CGAU,Centerra Gold Inc,gold,producer,mid,19.46,77.36,0.0223,0.0867,0.2544,STRONG_DOWN,74.39,190.39,238.64,-24.61,58.87,65.64,0.3858,LOW,-,17.631,18.2627,12.7511,1,170.7545,LEADER,39.9882
70,1,EDV.L,Endeavour Mining,gold,producer,large,4902.0,61.32,0.0226,0.0992,0.1928,STRONG_DOWN,58.77,141.09,166.24,-24.49,59.84,51.93,0.8362,LOW,-,4420.5,4547.2402,3449.6465,1,162.5863,CONTENDER,39.7822
74,8,AU,Anglo Gold Ashanti,gold,producer,large,109.25,73.58,0.0348,0.0981,0.1882,STRONG_DOWN,55.32,168.31,392.86,-36.59,56.45,70.71,0.6651,LOW,-,95.1095,102.9719,77.0747,1,134.3683,CONTENDER,39.3471
78,1,NG,Novagold Resources,gold,producer,mid,9.48,84.91,0.0035,-0.122,-0.0759,FLAT,-2.77,233.8,200.95,-45.56,54.03,99.55,0.5714,LOW,-,8.8165,10.1566,8.4646,1,126.8947,LEADER,38.8986
81,7,IAUX,I-80 Gold Corp,gold,producer,mid,1.68,74.53,-0.019,0.0082,0.104,STRONG_DOWN,75.92,174.06,41.18,-38.94,53.23,74.77,1.234,MED,-,1.5155,1.729,1.1888,1,123.9176,CONTENDER,38.6847
86,-8,FF.TO,First Mining Gold,gold,explorer,mid,0.485,85.85,-0.1107,-0.0993,-0.1802,FLAT,64.41,234.48,197.55,-50.62,44.35,90.09,0.3975,LOW,-,0.4807,0.5629,0.3907,1,115.4325,LEADER,38.1338
88,-13,3939.HK,"ticker
3939.HK    Wanguo Gold Group
3939.HK       Wanguo Gold GP
Name: name, dtype: object",gold,producer,large,13.91,79.25,-0.0666,-0.1234,0.5737,FLAT,35.71,207.69,483.85,-40.16,50.41,95.15,0.3279,LOW,-,13.6265,14.886,10.0026,1,110.0325,LEADER,37.7913
96,4,WGX.TO,Westgold Resources,gold,producer,mid,6.52,66.04,0.0786,0.1384,0.0476,FLAT,33.06,148.85,171.67,-37.45,57.26,65.36,0.4788,LOW,-,5.635,6.3654,4.8279,1,130.4075,CONTENDER,36.2748
97,13,NEM,Newmont Corp,gold,producer,large,120.9,54.72,0.0299,0.0931,0.0955,STRONG_DOWN,42.59,123.53,224.23,-27.25,60.08,53.65,0.6099,LOW,-,107.862,115.2666,91.2933,1,138.3341,CONTENDER,36.2305
98,7,KGC,Kinross Gold Corp,gold,producer,large,33.77,59.43,0.0352,0.0755,0.0663,FLAT,39.26,134.02,438.67,-30.2,59.27,62.81,0.5562,LOW,-,30.112,32.338,25.8672,1,126.4693,CONTENDER,36.1721
100,4,TMQ,"ticker
TMQ         Trilogy Metals
TMQ    Trilogy Metals Inc.
Name: name, dtype: object",gold,explorer,mid,3.88,71.7,-0.0303,-0.019,-0.2659,FLAT,-40.76,160.4,632.08,-69.62,46.77,93.26,0.5256,LOW,-,3.6465,4.0992,3.6332,1,80.4421,CONTENDER,36.016
101,1,GMIN.TO,G Mining Venture,gold,explorer,large,52.05,67.92,0.0071,0.0363,0.2236,STRONG_DOWN,69.54,150.96,458.48,-34.19,54.44,81.59,1.2251,MED,-,45.8265,48.2742,33.1643,1,100.7292,CONTENDER,35.8285
103,26,IE,"ticker
IE         Ivanhoe Electric
IE    Ivanhoe Electric Inc.
Name: name, dtype: object",gold,producer,mid,13.44,72.64,0.0573,0.0773,-0.214,FLAT,-10.04,166.14,28.49,-45.93,54.44,79.69,0.9316,LOW,-,11.8835,14.4598,13.1514,1,113.4971,CONTENDER,35.6762
107,10,BRC.V,"ticker
BRC.V    Blackrock Silver
BRC.V    Blackrock Silver
Name: name, dtype: object",gold,explorer,small,1.22,90.57,-0.1121,-0.2304,-0.1808,FLAT,54.43,269.7,248.57,-51.53,47.98,105.62,0.3634,LOW,-,1.284,1.5486,1.0036,1,122.5152,LEADER,35.2611
108,-17,LUG.TO,Lundin Gold Inc,gold,producer,large,118.32,60.38,0.0368,0.1087,0.0002,FLAT,28.39,140.69,601.82,-25.33,59.68,64.3,0.703,LOW,-,104.8715,108.5132,96.55,1,130.5824,CONTENDER,35.2041
