rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
3,-1,HYMC,Hycroft Mining Holding,gold,explorer,mid,32.84,100.0,-0.0047,-0.1532,-0.1327,FLAT,180.68,840.97,843.68,-46.18,55.2,102.24,0.5741,LOW,-,36.4255,36.6969,24.0811,1,454.0471,LEADER,100.4214
8,8,TMQ,"ticker
TMQ         Trilogy Metals
TMQ    Trilogy Metals Inc.
Name: name, dtype: object",gold,explorer,mid,4.76,96.19,0.1259,0.0713,0.3642,FLAT,11.21,286.99,871.43,-69.62,50.0,72.19,1.5419,HIGH,-,4.346,4.1136,4.1019,1,198.7754,LEADER,71.7341
13,22,HBM,"ticker
HBM    Hudbay Minerals Inc
HBM    Hudbay Minerals Inc
Name: name, dtype: object",gold,producer,large,30.59,92.38,0.1607,0.3433,0.4216,STRONG_DOWN,80.42,234.42,221.69,-36.16,56.4,67.21,1.6042,HIGH,-,25.6275,23.783,19.8201,1,196.7169,LEADER,62.8723
14,-3,LGD.TO,Liberty Gold Corp,gold,producer,mid,1.78,99.05,0.1423,0.2208,0.3974,STRONG_DOWN,117.07,493.33,394.44,-41.21,42.4,80.72,0.7768,LOW,-,1.4935,1.3952,1.0015,1,259.1344,LEADER,61.7114
22,1,PAF.L,Pan African Resources,gold,producer,mid,137.7,83.81,0.0346,0.0141,-0.0404,STRONG_UP,35.56,188.74,456.62,-31.51,55.78,58.3,2.7381,HIGH,-,142.9895,144.6102,117.6162,1,180.578,LEADER,55.6133
27,9,MFRISCOA-1.MX,Minera Frisco Sab De Cv,gold,explorer,large,10.59,86.67,-0.0118,0.1164,-0.0044,FLAT,21.03,194.99,183.91,-41.62,46.18,47.6,0.296,LOW,-,10.1995,9.752,9.1126,1,189.1693,LEADER,52.6113
28,1,APM.TO,Andean Precious Metals,gold,producer,mid,6.84,90.48,0.0114,0.0771,-0.1195,FLAT,-20.83,219.63,577.23,-51.34,56.4,75.36,1.1331,MED,-,6.8495,6.8114,7.846,0,164.3699,LAGGARD,51.5281
34,-6,MAH.AX,Machahon Holdings,gold,royalties_financial_services,mid,1.0,95.24,0.0667,0.3439,0.624,STRONG_DOWN,74.97,270.63,271.85,-22.01,46.25,56.33,0.7259,LOW,-,0.8655,0.8102,0.6191,1,222.2006,LEADER,49.0436
35,5,USAS,Americas Gold & Silver,gold,producer,mid,6.25,97.14,0.0751,0.0664,-0.1191,STRONG_UP,40.77,290.62,657.58,-53.44,53.2,94.49,0.6909,LOW,-,6.241,5.9472,5.3956,1,163.6284,LEADER,48.9555
38,-7,FRES.L,"ticker
FRES.L    Fresnillo Ord Shs
FRES.L    Fresnillo Ord Shs
Name: name, dtype: object",gold,producer,large,3286.0,81.9,0.024,0.0575,-0.0088,FLAT,26.22,166.59,433.47,-31.03,51.79,63.9,3.6716,HIGH,-,3393.4,3394.8476,2998.4676,1,135.016,LEADER,47.5612
39,-12,MAU.TO,Montage Gold,gold,explorer,mid,16.14,93.33,0.0242,0.1981,0.2253,STRONG_DOWN,90.11,247.1,1028.67,-25.76,53.6,63.79,0.8599,LOW,-,14.896,14.9642,10.7533,1,207.6248,LEADER,47.3796
50,-8,IAUX,I-80 Gold Corp,gold,producer,mid,1.6,85.71,-0.0056,0.0543,0.0412,FLAT,36.75,193.04,44.14,-38.94,53.2,62.91,0.4316,LOW,-,1.5415,1.5448,1.3552,1,163.245,LEADER,43.5144
61,17,DBG.V,Doubleview Gold,gold,explorer,small,2.51,98.1,0.0045,-0.1079,0.1243,FLAT,112.71,304.84,434.04,-33.75,44.4,81.05,0.8251,LOW,-,2.667,2.6122,1.4829,1,166.9937,LEADER,40.2967
62,-4,SA,Seabridge Gold Inc,gold,explorer,mid,33.29,80.0,0.067,0.1876,0.1301,FLAT,19.19,159.88,111.23,-37.92,56.4,72.44,1.169,MED,-,30.845,29.9468,27.6704,1,124.4748,LEADER,40.0745
63,0,ARIS,Aris Mining Corp,gold,producer,mid,17.89,80.95,0.0221,0.0028,0.0699,FLAT,27.42,163.48,298.44,-28.97,59.6,61.64,0.7987,LOW,-,18.2805,18.6562,15.1196,1,158.0654,LEADER,39.7557
64,18,BRC.V,"ticker
BRC.V    Blackrock Silver
BRC.V    Blackrock Silver
Name: name, dtype: object",gold,explorer,small,1.3,94.29,0.0654,0.0672,-0.1755,FLAT,66.67,261.11,333.33,-51.53,48.4,85.82,0.9238,LOW,-,1.2775,1.2688,1.1297,1,147.2591,LEADER,39.7549
65,8,MTA,Metalla Royalty & Str.,gold,royalties_financial_services,mid,7.86,77.14,0.1032,0.1661,0.1326,FLAT,6.22,136.04,147.95,-33.04,54.8,57.0,1.207,MED,-,7.161,6.9124,7.0573,1,130.7855,LEADER,39.704
67,-3,THM,International Tower Hill Mines,gold,explorer,mid,2.62,89.52,0.065,0.1165,0.0134,FLAT,35.05,211.9,336.67,-46.74,46.4,76.11,0.7349,LOW,-,2.535,2.441,2.1407,1,129.1865,LEADER,39.5652
75,-6,FF.TO,First Mining Gold,gold,explorer,mid,0.49,82.86,0.0188,0.0554,-0.0064,FLAT,18.07,188.24,262.96,-50.62,45.2,73.74,0.732,LOW,-,0.4908,0.4825,0.4444,1,115.3815,LEADER,37.912
76,-20,IAG,Iamgold Corp,gold,producer,large,17.37,76.19,0.0126,0.0486,-0.0353,FLAT,11.78,132.53,351.17,-34.6,58.8,63.65,0.4869,LOW,-,17.5,17.8814,16.012,1,122.4316,LEADER,37.7714
