rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
10,4,LGD.TO,Liberty Gold Corp,gold,producer,mid,1.75,99.03,0.0962,0.2465,0.3905,STRONG_DOWN,96.63,464.52,386.11,-41.21,42.0,79.89,1.2789,MED,-,1.512,1.4108,1.0084,1,244.2067,LEADER,65.463
18,-5,HBM,"ticker
HBM    Hudbay Minerals Inc
HBM    Hudbay Minerals Inc
Name: name, dtype: object",gold,producer,large,31.87,93.2,0.173,0.4424,0.4855,STRONG_DOWN,89.09,240.6,235.15,-36.16,56.4,66.1,1.2023,MED,-,26.1325,24.0588,19.9245,1,205.2904,LEADER,58.9125
50,0,IAUX,I-80 Gold Corp,gold,producer,mid,1.62,84.47,0.0196,0.0584,0.0901,STRONG_DOWN,35.0,192.95,45.95,-38.94,53.2,61.11,0.4004,LOW,-,1.5475,1.5518,1.3601,1,167.9727,LEADER,43.4428
53,-18,USAS,Americas Gold & Silver,gold,producer,mid,6.43,92.23,0.0717,0.0776,-0.1293,FLAT,36.23,238.42,679.39,-53.44,53.2,92.86,0.5937,LOW,-,6.27,5.9682,5.4157,1,136.5927,LEADER,42.9127
56,-28,APM.TO,Andean Precious Metals,gold,producer,mid,6.93,85.44,0.0439,0.1145,-0.0796,FLAT,-25.08,193.64,586.14,-51.34,56.4,75.15,0.5492,LOW,SHIFT,6.891,6.837,7.857,0,145.3297,LAGGARD,42.7638
70,17,WRN,Western Copper and Gold Ord Shs,gold,producer,mid,3.0,79.61,0.0383,0.0614,0.1585,STRONG_DOWN,26.58,147.93,132.56,-42.72,52.4,64.17,1.1815,MED,-,2.9015,2.7698,2.5502,1,120.8,LEADER,39.6839
74,2,IAG,Iamgold Corp,gold,producer,large,17.49,75.73,0.0293,0.0508,-0.0404,FLAT,13.72,132.58,354.29,-34.6,58.8,62.05,0.4822,LOW,-,17.559,17.9098,16.0594,1,125.6356,LEADER,38.34
75,-37,FRES.L,"ticker
FRES.L    Fresnillo Ord Shs
FRES.L    Fresnillo Ord Shs
Name: name, dtype: object",gold,producer,large,3242.0,81.55,-0.0331,-0.0196,-0.042,FLAT,25.49,162.17,426.33,-31.03,51.39,63.19,0.6805,LOW,-,3393.75,3390.7427,3006.1752,1,131.8838,LEADER,38.3241
82,-4,TAU.V,Thesis Gold Inc A,gold,producer,mid,3.5,88.35,0.0039,0.0155,0.2324,STRONG_DOWN,55.56,199.15,360.53,-25.14,52.4,69.57,0.4113,LOW,-,3.4798,3.3478,2.4706,1,149.9959,LEADER,36.5659
87,7,TRX,TRX Gold,gold,producer,small,1.13,91.26,0.0305,-0.0037,-0.1648,STRONG_UP,50.67,232.35,140.43,-50.92,40.0,74.65,0.4213,LOW,-,1.158,1.2786,1.0334,1,124.5026,LEADER,36.2152
90,8,CGAU,Centerra Gold Inc,gold,producer,mid,17.43,74.76,0.0095,0.026,0.1056,STRONG_DOWN,32.02,131.9,158.13,-24.61,57.6,51.18,0.4519,LOW,-,17.4525,17.8862,14.6527,1,148.4456,CONTENDER,35.2538
