rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
6,-1,SCZ.V,Santacruz Silver Mining,silver,producer,mid,11.1,96.43,0.0085,0.0805,-0.1428,FLAT,39.45,490.43,891.07,-57.28,51.2,95.23,0.3797,LOW,-,11.548,12.4658,10.844,1,263.6752,LEADER,67.7892
12,-3,HL,Hecla Mining Co,silver,producer,large,18.06,89.29,0.0183,-0.0023,-0.0152,STRONG_UP,40.07,298.52,281.78,-45.95,54.0,69.59,0.6334,LOW,-,18.856,19.8284,16.0659,1,231.6429,LEADER,63.2056
45,0,SVM,Silvercorp Metals,silver,producer,mid,12.26,75.0,0.0291,0.1759,0.379,STRONG_DOWN,87.46,249.34,275.41,-34.46,57.2,74.8,0.5457,LOW,-,11.989,11.6212,8.2945,1,190.6751,LEADER,46.3882
50,0,AG,First Majestic Silver,silver,producer,large,19.85,67.86,0.0176,-0.0369,0.1275,FLAT,52.5,236.25,196.71,-42.92,52.4,80.86,0.4318,LOW,-,20.628,22.8784,16.2441,1,153.1011,CONTENDER,46.003
51,-15,KCN.AX,"ticker
KCN.AX    Kingsgate Consolidated Ord Shs
KCN.AX    Kingsgate Consolidated Ord Shs
Name: name, dtype: object",silver,producer,mid,6.33,78.57,0.0563,0.4424,0.2657,FLAT,83.34,261.53,313.84,-43.14,56.92,87.88,0.6639,LOW,-,5.6695,5.76,4.5568,1,169.3903,LEADER,45.9061
52,-17,DSV.TO,Discovery Silver Corp,silver,producer,large,8.46,71.43,-0.0354,-0.0673,0.0758,FLAT,44.37,243.9,850.56,-36.96,53.6,80.13,0.5612,LOW,-,9.5945,9.4538,7.2016,1,163.1495,CONTENDER,45.7687
54,-16,CDE,Coeur Mining Inc,silver,producer,large,17.65,64.29,-0.0191,-0.0212,0.0228,FLAT,-0.28,232.39,268.48,-40.44,53.2,78.76,0.6403,LOW,EARLY,19.1855,20.4848,17.7252,0,156.9736,LAGGARD,45.2863
76,-23,MUX,"ticker
MUX    McEwen Mining Inc
MUX    McEwen Mining Inc
Name: name, dtype: object",silver,producer,mid,21.3,57.14,-0.0613,0.0519,0.0625,STRONG_DOWN,11.87,189.4,83.46,-36.28,57.2,71.89,0.5169,LOW,-,23.292,23.23,18.9693,1,150.6997,CONTENDER,38.6967
79,-24,SKE,"ticker
SKE    Skeena Resources Ltd
SKE    Skeena Resources Ltd
Name: name, dtype: object",silver,producer,mid,29.68,50.0,0.003,0.0205,0.1721,STRONG_DOWN,80.65,164.29,526.16,-31.09,56.8,59.57,0.4612,LOW,-,31.769,31.8042,23.5235,1,156.6525,CONTENDER,38.1444
94,-30,GSVR.V,Guanajuato Silver Co Ltd,silver,producer,small,0.64,82.14,0.0036,0.1095,0.0075,FLAT,82.86,276.47,236.84,-53.85,46.0,104.68,0.5433,LOW,-,0.644,0.637,0.535,1,121.4907,LEADER,35.3491
97,0,SSRM,"ticker
SSRM    SSR Mining Inc
SSRM    SSR Mining Inc
Name: name, dtype: object",silver,producer,mid,29.19,60.71,-0.0047,-0.0215,0.4373,FLAT,27.3,191.03,440.56,-30.88,57.2,81.95,0.7177,LOW,-,31.199,29.7848,23.3586,1,133.3342,CONTENDER,35.083
98,0,EXK,Endeavour Silver Corp,silver,producer,mid,9.2,53.57,-0.0075,0.0236,0.0077,FLAT,10.44,168.22,245.86,-41.64,54.4,77.32,,LOW,-,9.592,10.304,8.8097,1,118.3556,CONTENDER,35.0563
109,0,PAAS,Pan American Silver,silver,producer,large,51.81,39.29,-0.0159,-0.0168,0.1228,FLAT,46.2,121.63,189.2,-31.9,56.4,60.34,0.5771,LOW,-,55.86,56.9789,45.7178,1,113.6859,LAGGARD,33.6001
126,0,SVRS.V,Silver Storm Mining,silver,producer,small,0.465,85.71,0.0592,0.0497,-0.0652,STRONG_UP,78.85,287.5,190.63,-50.0,38.4,111.06,0.4234,LOW,-,0.4902,0.5225,0.3891,1,99.4057,LEADER,31.6164
171,-48,VZLA,Vizsla Silver Corp,silver,producer,mid,3.46,25.0,0.0313,0.1216,-0.1669,FLAT,-16.83,65.55,158.21,-56.27,55.2,68.36,0.542,LOW,PROGRESS,3.381,3.5532,4.2085,0,52.9312,WEAK,25.4533
