rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
15,-10,ARIS,Aris Mining Corp,gold,producer,mid,20.62,93.52,0.0262,0.1131,0.1534,STRONG_DOWN,98.84,322.54,463.39,-28.97,62.25,72.32,0.5433,LOW,-,18.253,19.2926,12.9491,1,277.6297,LEADER,61.2
17,-11,FRES.L,"ticker
FRES.L    Fresnillo Ord Shs
FRES.L    Fresnillo Ord Shs
Name: name, dtype: object",gold,producer,large,3367.0,88.89,0.0355,0.0371,-0.097,FLAT,46.39,281.53,482.94,-31.03,55.02,61.55,0.8564,LOW,-,3353.35,3680.3,2646.75,1,251.6605,LEADER,60.4784
20,-5,PAF.L,Pan African Resources,gold,producer,mid,146.44,83.33,0.0659,0.0063,0.1907,FLAT,60.95,245.45,523.44,-31.51,59.84,64.46,1.2896,MED,-,141.7912,148.9732,100.569,1,227.8536,LEADER,59.2705
23,8,HBM,"ticker
HBM    Hudbay Minerals Inc
HBM    Hudbay Minerals Inc
Name: name, dtype: object",gold,producer,large,23.78,82.41,0.0556,0.112,0.068,FLAT,50.65,242.26,198.65,-36.16,57.03,70.64,1.1333,MED,-,20.556,23.4654,17.0616,1,195.5883,LEADER,57.7692
28,-20,APM.TO,Andean Precious Metals,gold,producer,mid,7.21,95.37,-0.0312,-0.1238,-0.2936,STRONG_UP,-12.61,345.06,606.86,-51.34,55.02,90.48,0.5279,LOW,PROGRESS,6.9465,8.4222,7.2449,0,209.8287,LAGGARD,55.985
34,-1,IAUX,I-80 Gold Corp,gold,producer,mid,1.7,78.7,0.0306,0.0034,0.0565,FLAT,71.72,226.3,40.5,-38.94,53.82,74.8,2.2556,HIGH,-,1.525,1.7364,1.1789,1,162.8239,LEADER,53.0906
37,19,RSG.AX,Resolute Mining,gold,producer,mid,1.505,87.96,0.0535,0.2068,0.1166,FLAT,33.78,281.01,216.84,-31.25,53.6,68.42,0.7873,LOW,-,1.3647,1.4025,1.0532,1,220.1444,LEADER,52.0408
39,-12,USAS,Americas Gold & Silver,gold,producer,mid,5.61,98.15,-0.0221,-0.269,-0.0625,FLAT,39.9,387.83,701.43,-53.44,51.41,111.73,0.5864,LOW,-,6.1155,7.3832,4.701,1,178.4493,LEADER,51.0752
61,3,3939.HK,"ticker
3939.HK    Wanguo Gold Group
3939.HK       Wanguo Gold GP
Name: name, dtype: object",gold,producer,large,14.71,86.11,0.0555,-0.0071,0.8146,FLAT,57.83,278.31,603.44,-40.16,51.44,94.59,0.9366,LOW,-,13.831,14.8486,9.9426,1,151.3487,LEADER,45.6152
63,-9,AU,Anglo Gold Ashanti,gold,producer,large,107.42,75.0,0.0124,0.0884,0.1232,STRONG_DOWN,48.07,208.37,392.45,-36.59,56.22,70.88,0.9883,LOW,-,94.5937,103.0447,76.4399,1,165.27,LEADER,45.5271
