rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
4,0,DSV.TO,Discovery Silver Corp,silver,producer,large,9.82,93.1,0.1475,0.1774,0.2532,STRONG_DOWN,87.4,383.74,1083.13,-36.96,55.2,87.08,1.1511,MED,-,8.8405,9.7384,6.5211,1,243.2552,LEADER,67.384
5,0,SCZ.V,Santacruz Silver Mining,silver,producer,mid,11.34,100.0,-0.0132,-0.0118,-0.0876,FLAT,3.09,467.0,912.5,-57.28,49.6,109.06,1.1597,MED,-,11.8345,14.6412,10.0882,1,212.3895,LEADER,65.0259
26,3,CDE,Coeur Mining Inc,silver,producer,large,19.11,75.86,0.054,-0.0124,0.1587,FLAT,1.22,232.35,358.27,-40.44,53.2,87.94,1.1936,MED,-,19.724,22.0334,16.6637,1,140.5607,LEADER,48.2667
46,-3,SSRM,"ticker
SSRM    SSR Mining Inc
SSRM    SSR Mining Inc
Name: name, dtype: object",silver,producer,mid,31.5,65.52,0.1496,0.1346,0.524,FLAT,31.85,215.0,563.16,-30.88,56.8,89.4,1.6802,HIGH,-,27.6655,27.5102,21.4174,1,136.5996,CONTENDER,43.8046
53,-1,ASM,"ticker
ASM    Avino Silver & Gold Mines
ASM    Avino Silver & Gold Mines
Name: name, dtype: object",silver,producer,mid,6.59,86.21,0.0304,-0.0575,0.1481,FLAT,22.04,287.65,767.11,-52.4,51.2,108.52,0.6281,LOW,-,6.6615,8.3334,5.6602,1,135.7126,LEADER,42.5244
54,-5,KCN.AX,"ticker
KCN.AX    Kingsgate Consolidated Ord Shs
KCN.AX    Kingsgate Consolidated Ord Shs
Name: name, dtype: object",silver,producer,mid,4.58,62.07,-0.0678,-0.1496,-0.1496,UP,21.57,213.54,255.43,-43.14,55.95,78.21,0.5783,LOW,-,5.4716,5.8463,4.2239,1,152.7631,CONTENDER,42.4347
55,-2,AG,First Majestic Silver,silver,producer,large,22.17,72.41,0.0197,-0.0428,0.418,FLAT,80.88,231.77,245.8,-42.92,53.6,93.86,0.8768,LOW,-,22.138,23.9375,14.9584,1,132.3545,CONTENDER,42.3452
61,-1,SKE,"ticker
SKE    Skeena Resources Ltd
SKE    Skeena Resources Ltd
Name: name, dtype: object",silver,producer,mid,31.01,58.62,0.0441,0.0768,0.3937,STRONG_DOWN,68.72,213.23,562.61,-31.09,56.4,69.99,0.8977,LOW,-,29.889,31.8616,21.8297,1,171.8289,CONTENDER,41.2039
65,25,MUX,"ticker
MUX    McEwen Mining Inc
MUX    McEwen Mining Inc
Name: name, dtype: object",silver,producer,mid,21.4,51.72,0.0283,0.016,0.2431,FLAT,27.53,185.33,98.15,-36.28,56.0,77.53,1.0102,MED,-,21.5545,24.2894,17.6056,1,133.8665,CONTENDER,40.493
102,0,ITRG,"ticker
ITRG    Integra Resources
ITRG    Integra Resources
Name: name, dtype: object",silver,producer,mid,2.87,37.93,0.0156,-0.0919,-0.2408,STRONG_UP,-9.46,135.25,295.32,-45.67,50.0,74.08,1.4083,MED,EARLY,3.058,3.5902,2.9424,0,91.2837,WEAK,34.2573
121,-3,GSVR.V,Guanajuato Silver Co Ltd,silver,producer,small,0.63,82.76,0.0388,0.1278,-0.0435,FLAT,34.04,270.59,152.0,-53.85,43.6,110.51,0.6292,LOW,-,0.589,0.7016,0.4972,1,106.7564,LEADER,32.6653
122,-2,SVM,Silvercorp Metals,silver,producer,mid,11.1,55.17,0.0177,0.0622,0.4179,STRONG_DOWN,70.25,185.47,217.74,-34.46,56.0,86.49,0.7092,LOW,-,10.683,11.3162,7.5141,1,120.0885,CONTENDER,32.6349
131,-2,SLVR.V,Silver Tiger Metals,silver,producer,small,0.88,48.28,0.0614,0.1763,0.0435,FLAT,17.33,170.77,402.86,-50.38,48.8,86.22,1.2049,MED,-,0.802,0.9362,0.7666,1,96.6544,LAGGARD,31.5436
142,-1,MKR.AX,"ticker
MKR.AX    Manuka Resources Ord Shs
MKR.AX    Manuka Resources Ord Shs
Name: name, dtype: object",silver,producer,small,0.095,68.97,-0.1708,-0.113,0.0563,STRONG_DOWN,43.94,227.59,28.38,-60.0,43.25,152.7,1.785,HIGH,-,0.111,0.137,0.0812,1,64.4604,CONTENDER,29.8258
146,-1,EXK,Endeavour Silver Corp,silver,producer,mid,9.6,41.38,-0.0089,-0.0437,0.1082,FLAT,23.87,156.0,270.66,-41.64,53.6,91.98,0.7382,LOW,-,9.806,11.401,8.339,1,90.9067,LAGGARD,29.3948
150,2,PAAS,Pan American Silver,silver,producer,large,55.58,34.48,-0.011,0.0861,0.1625,STRONG_DOWN,41.87,115.51,261.13,-31.9,56.0,69.63,,LOW,-,54.54,58.21,42.8873,1,92.8975,LAGGARD,28.846
168,0,USL.AX,Unico Silver,silver,producer,small,0.645,44.83,-0.0984,-0.0879,-0.2109,FLAT,-5.15,158.0,377.78,-50.88,45.63,94.82,1.4514,MED,-,0.7292,0.8254,0.6287,1,76.034,LAGGARD,27.3677
174,2,SVRS.V,Silver Storm Mining,silver,producer,small,0.49,79.31,-0.0168,0.0042,-0.0656,FLAT,96.0,250.0,276.92,-50.0,36.4,115.92,0.7256,LOW,-,0.4895,0.58,0.3519,1,78.5024,LEADER,26.6856
225,-2,VZLA,Vizsla Silver Corp,silver,producer,mid,3.33,10.34,-0.0422,-0.0162,-0.3477,FLAT,-25.5,48.66,136.17,-56.27,54.4,80.86,0.7849,LOW,EARLY,3.4995,4.2362,4.1803,0,32.7374,WEAK,21.4865
233,-3,FSM,"ticker
FSM    Fortuna Mining
FSM    Fortuna Mining
Name: name, dtype: object",silver,producer,mid,10.43,17.24,0.0121,0.03,0.1502,STRONG_DOWN,17.32,67.15,159.45,-37.26,53.6,76.09,1.4861,MED,-,10.165,10.973,8.9046,1,47.3006,LAGGARD,20.7875
241,2,SS1.AX,Sun Silver,silver,producer,small,1.4,31.03,-0.1196,-0.0599,-0.2177,FLAT,23.35,97.18,229.41,-51.74,46.83,97.47,0.7622,LOW,-,1.512,1.8295,1.3112,1,46.6922,LAGGARD,19.0477
273,4,MMA.AX,Maronan Metals ltd,silver,producer,small,0.345,0.0,-0.085,-0.1532,-0.1542,STRONG_UP,-19.77,35.29,21.05,-53.38,38.1,106.66,1.7386,HIGH,-,0.3737,0.4642,0.3529,0,12.6074,WEAK,15.6416
285,5,IPT.V,Impact Silver,silver,producer,small,0.26,6.9,0.0026,-0.0042,-0.3656,STRONG_UP,-13.33,36.84,-3.7,-60.71,36.8,95.12,0.2429,LOW,-,0.2735,0.3568,0.3379,0,14.2535,WEAK,14.5315
308,3,WAM.V,Western Alaska Minerals,silver,producer,small,0.87,3.45,0.0322,0.1435,-0.2768,FLAT,-1.14,35.94,17.57,-47.18,45.2,97.49,0.5702,LOW,-,0.915,0.9822,1.0291,0,16.662,WEAK,11.6398
