rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
15,-1,SCZ.V,Santacruz Silver Mining,silver,producer,mid,11.56,96.67,-0.004,-0.0137,-0.172,STRONG_UP,55.38,425.45,863.33,-57.28,50.4,100.45,0.3276,LOW,-,11.6415,12.6544,10.7326,1,213.4685,LEADER,59.4152
28,7,KCN.AX,"ticker
KCN.AX    Kingsgate Consolidated Ord Shs
KCN.AX    Kingsgate Consolidated Ord Shs
Name: name, dtype: object",silver,producer,mid,6.28,90.0,0.0963,0.3693,0.2569,FLAT,69.8,305.35,277.77,-43.14,56.92,87.62,0.2554,LOW,-,5.275,5.7012,4.4794,1,198.3648,LEADER,51.485
43,-5,HL,Hecla Mining Co,silver,producer,large,18.62,66.67,0.0315,-0.0587,-0.0291,FLAT,43.86,217.78,275.51,-45.95,53.2,75.52,0.362,LOW,-,18.997,20.1733,15.8317,1,153.4161,CONTENDER,47.0698
50,-1,DSV.TO,Discovery Silver Corp,silver,producer,large,9.21,83.33,-0.054,0.0368,0.1339,STRONG_DOWN,84.57,254.23,901.09,-36.96,53.6,84.81,0.4027,LOW,-,9.7385,9.5624,7.0952,1,160.6741,LEADER,45.1245
56,-4,CDE,Coeur Mining Inc,silver,producer,large,18.88,73.33,0.0261,0.0144,0.066,FLAT,1.23,231.23,284.52,-40.44,53.2,84.71,0.3873,LOW,-,19.319,20.8864,17.5577,1,145.217,CONTENDER,43.7786
57,-2,AG,First Majestic Silver,silver,producer,large,20.48,70.0,0.0221,-0.1068,0.1281,FLAT,59.54,228.58,200.32,-42.92,52.8,87.29,0.3285,LOW,-,20.9845,23.1556,16.0339,1,138.2634,CONTENDER,43.3467
63,1,SVM,Silvercorp Metals,silver,producer,mid,12.5,76.67,0.0509,0.1341,0.3175,STRONG_DOWN,95.31,233.45,275.92,-34.46,56.8,81.45,0.5521,LOW,-,11.756,11.5374,8.1566,1,162.7973,LEADER,41.3394
71,-5,MUX,"ticker
MUX    McEwen Mining Inc
MUX    McEwen Mining Inc
Name: name, dtype: object",silver,producer,mid,23.86,60.0,0.0043,0.1524,0.1847,STRONG_DOWN,21.73,205.12,95.25,-36.28,57.2,74.89,0.4914,LOW,-,23.1145,23.5078,18.7602,1,156.6642,CONTENDER,39.8784
86,0,ASM,"ticker
ASM    Avino Silver & Gold Mines
ASM    Avino Silver & Gold Mines
Name: name, dtype: object",silver,producer,mid,6.78,63.33,-0.0306,0.0536,-0.0325,FLAT,39.79,209.59,780.52,-52.4,50.8,99.4,0.7054,LOW,-,6.9315,7.425,5.9568,1,107.1139,CONTENDER,36.2302
87,9,GSVR.V,Guanajuato Silver Co Ltd,silver,producer,small,0.67,86.67,0.0491,0.153,-0.0153,FLAT,91.43,294.12,252.63,-53.85,45.2,106.96,0.4527,LOW,-,0.6375,0.6372,0.5292,1,124.2906,LEADER,35.991
