rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
9,-4,ABRA.TO,"ticker
ABRA.TO    AbraSilver Resources
ABRA.TO    AbraSilver Resources
ABRA.TO    AbraSilver Resources
Name: name, dtype: object",copper,explorer,mid,16.23,98.77,-0.004,0.3036,0.4007,STRONG_DOWN,150.46,435.64,524.23,-43.5,54.8,97.16,0.7852,LOW,-,15.0065,14.1704,9.721,1,245.7109,LEADER,59.8123
12,-1,FDY.TO,Faraday Copper,copper,explorer,mid,4.89,100.0,-0.0673,0.2155,0.6066,STRONG_DOWN,117.33,455.68,526.92,-33.95,49.6,93.27,0.6154,LOW,-,4.804,4.559,2.6379,1,242.3268,LEADER,56.6722
16,3,1208.HK,MMG Ltd.,copper,producer,large,8.63,92.59,-0.0027,0.0649,0.0855,STRONG_DOWN,31.55,259.58,141.06,-37.38,57.96,71.05,0.5219,LOW,-,8.3395,8.8512,7.2625,1,211.7586,LEADER,54.6961
18,5,2099.HK,China Gold International Resources,copper,producer,large,170.5,88.89,0.024,0.0562,0.0039,FLAT,30.3,249.25,266.61,-40.87,55.1,69.45,0.5265,LOW,-,172.3534,176.1885,143.1266,1,197.7512,LEADER,54.2016
19,-6,KCP.V,King Copper Discovery,copper,producer,small,0.86,97.53,-0.0844,-0.0435,-0.2445,FLAT,22.86,405.88,437.5,-47.77,44.0,78.28,0.524,LOW,-,0.8935,0.9374,0.7389,1,228.1403,LEADER,54.1766
20,-11,ARG.TO,Amerigo Resources,copper,producer,mid,5.89,93.83,-0.0566,0.1921,0.1303,FLAT,128.72,266.15,294.46,-28.72,57.6,65.58,0.8678,LOW,-,5.865,5.5312,3.8465,1,233.7605,LEADER,53.8968
27,33,SAG.V,Sterling Metals,copper,producer,small,1.27,95.06,-0.0261,-0.1979,-0.16,FLAT,-27.43,309.68,111.67,-55.28,36.8,72.86,1.5742,HIGH,-,1.3885,1.5688,1.399,0,156.4113,LAGGARD,50.4308
30,0,0358.HK,Jiangxi Copper H,copper,producer,large,36.48,79.01,-0.0021,-0.0907,-0.0176,FLAT,14.74,198.39,151.95,-35.42,53.06,57.8,0.3842,LOW,-,37.278,39.684,32.4148,1,182.1212,LEADER,49.0469
32,8,LUN.TO,Lundin Mining,copper,producer,large,34.29,77.78,-0.0457,0.0025,0.117,STRONG_DOWN,55.89,194.5,114.73,-33.67,56.0,68.6,1.2688,MED,-,37.6655,36.7062,26.5616,1,158.779,LEADER,48.1174
35,-8,OM.TO,"ticker
OM.TO    Osisko Metals
OM.TO    Osisko Metals
Name: name, dtype: object",copper,explorer,mid,1.57,96.3,0.0732,0.2499,0.5956,STRONG_DOWN,201.92,324.32,726.32,-34.19,42.8,71.17,0.8589,LOW,-,1.4555,1.3214,0.7741,1,195.0412,LEADER,47.6249
