rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,HYMC,Hycroft Mining Holding,gold,explorer,mid,43.97,100.0,0.0508,0.2408,0.0616,FLAT,463.72,1128.21,1159.89,-46.18,56.0,141.64,0.4205,LOW,-,36.865,39.2533,19.265,1,446.0597,LEADER,100.0249
12,4,MAU.TO,Montage Gold,gold,explorer,mid,16.18,95.28,-0.0498,0.0572,0.4381,STRONG_DOWN,120.14,325.79,1237.19,-25.76,54.0,71.27,1.2284,MED,-,15.5345,15.2352,9.2987,1,246.8448,LEADER,60.8457
44,1,OGC.TO,Oceanagold Corp,gold,explorer,large,46.61,80.19,-0.0169,-0.0811,0.0111,FLAT,34.37,199.4,424.12,-31.6,58.4,63.04,0.9378,LOW,-,44.6105,48.5413,35.8748,1,184.7263,LEADER,48.2136
52,-1,DPM.TO,Dundee Precious Metals,gold,explorer,large,52.61,75.47,-0.0469,0.0338,0.1085,STRONG_DOWN,53.9,166.74,417.79,-29.52,57.6,61.92,1.0827,MED,-,50.3892,51.6303,37.9393,1,155.1093,LEADER,45.5822
54,5,TMQ,"ticker
TMQ         Trilogy Metals
TMQ    Trilogy Metals Inc.
Name: name, dtype: object",gold,explorer,mid,4.54,83.96,0.093,0.1851,-0.1771,FLAT,-29.72,241.35,980.95,-69.62,48.4,92.71,0.5521,LOW,-,3.8505,3.9914,3.7211,1,126.0005,LEADER,45.1932
62,-4,THM,International Tower Hill Mines,gold,explorer,mid,2.58,93.4,0.0003,0.0782,0.1409,STRONG_DOWN,29.0,316.13,296.92,-46.74,47.2,95.4,0.4203,LOW,-,2.368,2.611,1.9417,1,156.4076,LEADER,44.0172
78,-12,BRC.V,"ticker
BRC.V    Blackrock Silver
BRC.V    Blackrock Silver
Name: name, dtype: object",gold,explorer,small,1.37,92.45,0.0502,0.0094,-0.1588,STRONG_UP,82.67,302.94,315.15,-51.53,48.4,103.24,0.5052,LOW,-,1.2825,1.5254,1.029,1,142.022,LEADER,39.8296
92,1,FF.TO,First Mining Gold,gold,explorer,mid,0.51,82.08,-0.0231,0.0663,-0.1726,FLAT,64.52,229.03,244.59,-50.62,44.4,90.06,,LOW,-,0.4917,0.5433,0.4003,1,112.914,LEADER,37.5935
104,45,CKG.V,Chesapeake Gold,gold,explorer,small,3.92,90.57,0.0334,0.1701,-0.0662,FLAT,54.94,288.12,57.43,-42.65,48.0,119.7,1.1621,MED,-,3.5255,3.6462,2.8647,1,115.5364,LEADER,36.0812
109,8,GMIN.TO,G Mining Venture,gold,explorer,large,56.0,74.53,-0.021,0.2403,0.2049,FLAT,83.07,165.53,586.27,-34.19,54.4,80.12,0.6321,LOW,-,49.3965,49.5644,34.3089,1,112.3909,CONTENDER,35.4158
110,33,DBG.V,Doubleview Gold,gold,explorer,small,3.37,98.11,0.1013,0.5395,1.4236,STRONG_DOWN,296.47,361.64,640.66,-38.61,44.0,116.62,0.6612,LOW,-,2.494,2.1609,1.1744,1,136.446,LEADER,34.974
114,-20,MFRISCOA-1.MX,Minera Frisco Sab De Cv,gold,explorer,large,9.71,79.25,0.0036,-0.1748,0.0622,FLAT,8.25,195.14,191.59,-41.62,44.4,94.64,0.3736,LOW,-,9.374,11.2914,8.2666,1,91.5477,LEADER,34.8904
126,-4,SA,Seabridge Gold Inc,gold,explorer,mid,33.04,73.58,0.0377,0.1276,0.0339,FLAT,26.01,162.22,129.6,-37.92,56.8,80.99,0.4438,LOW,-,29.631,31.907,25.5832,1,113.7699,CONTENDER,33.5866
127,-6,KNT.TO,K92 Mining Inc,gold,explorer,large,26.89,45.28,0.0043,0.09,0.0092,FLAT,37.12,105.74,266.35,-38.35,58.4,61.94,0.3108,LOW,-,24.435,26.4634,20.9175,1,99.6952,LAGGARD,33.4724
144,57,NFG.V,New Found Gold Corp,gold,explorer,mid,3.14,38.68,0.0644,-0.0214,-0.246,STRONG_UP,-7.92,86.9,-36.18,-51.05,51.2,76.97,2.3977,HIGH,PROGRESS,2.7055,3.1954,3.1463,0,57.8086,WEAK,31.9109
155,14,PDI.AX,Predictive Discovery,gold,explorer,mid,0.95,71.7,0.0017,-0.0416,0.2064,FLAT,50.79,153.33,322.22,-30.85,48.21,70.07,0.8799,LOW,-,0.8405,0.8711,0.6465,1,105.4974,CONTENDER,30.0455
169,-30,NVA,Nova Minerals,gold,explorer,small,6.65,68.87,0.0148,0.1051,-0.2513,FLAT,-42.66,149.44,592.71,-65.2,50.8,96.0,0.5416,LOW,-,6.033,6.5592,5.9293,1,79.0773,CONTENDER,28.6547
189,4,DC,Dakota Gold Corp,gold,explorer,mid,6.14,50.94,0.0717,0.1276,-0.004,FLAT,32.61,114.69,157.98,-36.29,52.0,77.7,0.5656,LOW,-,5.251,5.6958,5.0124,1,76.7521,CONTENDER,25.8615
200,50,RUP.TO,Rupert Resources,gold,explorer,mid,11.9,66.04,0.7136,0.7819,0.6956,FLAT,97.02,146.38,202.03,-26.77,52.8,142.66,12.0495,HIGH,-,6.7375,7.0462,6.129,1,54.1756,CONTENDER,23.9805
205,-32,FPC.V,Falco Resources,gold,explorer,small,0.46,61.32,0.0916,0.0894,-0.0402,STRONG_UP,39.39,130.0,70.37,-41.38,37.6,68.32,0.4093,LOW,-,0.3874,0.4144,0.3573,1,71.5457,CONTENDER,23.5868
251,0,CNL,Collective Mining,gold,explorer,mid,20.79,41.51,0.0631,0.2633,0.3611,STRONG_DOWN,78.92,93.4,555.84,-33.29,53.2,88.58,0.6514,LOW,-,17.7075,17.5908,13.741,1,56.092,LAGGARD,19.7471
264,-10,STK.AX,Strickland Metals,gold,explorer,mid,0.21,48.11,-0.0705,-0.0624,0.0336,STRONG_DOWN,-6.67,110.0,55.56,-31.25,37.85,83.16,0.4066,LOW,-,0.205,0.2149,0.1842,1,50.0661,LAGGARD,18.152
268,6,WVM.V,West Vault Mining Ord Shs,gold,explorer,small,1.8,19.81,-0.0514,-0.1765,-0.2132,STRONG_UP,-14.29,52.54,78.22,-41.61,40.4,65.78,3.0879,HIGH,-,1.8825,1.9836,1.9299,0,32.2699,WEAK,17.915
270,16,OBM.AX,ORA Banda Mining,gold,explorer,mid,1.56,8.49,0.2394,-0.0103,-0.0353,STRONG_UP,15.99,30.54,372.73,-50.0,51.39,105.13,0.6387,LOW,-,1.2382,1.2748,1.1649,1,14.9306,LAGGARD,17.8128
283,-6,GLDG,Goldmining Inc,gold,explorer,small,1.33,20.75,-0.0038,-0.0089,-0.1382,STRONG_UP,-13.07,56.47,60.24,-49.07,45.2,84.28,0.4959,LOW,-,1.2265,1.3982,1.2754,1,30.2856,LAGGARD,16.1676
284,5,WDO.TO,Wesdome Gold Mines,gold,explorer,mid,29.19,24.53,0.0213,0.1147,0.1167,STRONG_DOWN,22.7,61.09,183.95,-22.22,52.8,59.06,0.6005,LOW,-,26.005,25.0272,21.8624,1,54.6173,LAGGARD,16.0672
295,-3,TUD.V,Tudor Gold,gold,explorer,small,1.02,29.25,-0.0324,-0.0958,-0.1535,STRONG_UP,13.33,64.52,17.24,-42.68,40.0,89.35,0.5295,LOW,-,0.9855,1.1204,0.9191,1,28.8824,LAGGARD,14.9
301,-1,AMM.V,Almaden Minerals,gold,explorer,small,0.235,43.4,-0.0247,-0.2073,0.0127,FLAT,-12.96,95.83,38.24,-41.38,32.8,102.87,0.046,LOW,-,0.2252,0.2523,0.2425,0,30.5564,WEAK,13.92
314,-2,DV.V,Dolly Varden Silver,gold,explorer,small,3.72,0.94,-0.0351,-0.6868,-0.3836,FLAT,-45.45,-0.8,-3.12,-52.43,47.23,74.82,1.8274,HIGH,-,5.1075,6.065,5.7565,0,-0.505,WEAK,11.4102
