rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,HYMC,Hycroft Mining Holding,gold,explorer,mid,34.83,100.0,-0.1401,-0.0828,-0.0134,STRONG_DOWN,284.44,1161.96,886.69,-46.18,56.8,114.94,0.6161,LOW,-,38.5212,37.8279,22.7558,1,574.2051,LEADER,122.3198
7,1,APM.TO,Andean Precious Metals,gold,producer,mid,7.66,96.3,0.1893,0.1705,0.0629,STRONG_UP,9.59,294.85,681.63,-51.34,55.82,76.02,2.481,HIGH,SHIFT,6.7815,7.0438,7.7163,0,216.4992,LAGGARD,69.702
23,0,MAU.TO,Montage Gold,gold,explorer,mid,14.93,93.52,0.0839,0.0036,0.1974,FLAT,116.38,273.25,863.23,-25.76,54.22,61.85,0.4597,LOW,-,14.469,14.8738,10.2353,1,239.5411,LEADER,54.1276
25,-7,USAS,Americas Gold & Silver,gold,producer,mid,5.81,95.37,-0.1272,0.0208,-0.0949,FLAT,49.74,293.9,604.24,-53.44,52.8,97.46,1.1056,MED,-,6.229,6.246,5.2471,1,159.2226,LEADER,52.4875
33,8,OGC.TO,Oceanagold Corp,gold,explorer,large,43.07,76.85,0.055,0.0389,-0.0004,STRONG_UP,25.57,149.91,343.1,-31.6,58.63,52.78,1.0961,MED,-,43.722,44.8532,38.1837,1,166.5203,LEADER,50.667
34,-9,MFRISCOA-1.MX,Minera Frisco Sab De Cv,gold,explorer,large,10.25,87.96,0.1486,0.1847,-0.0756,FLAT,19.19,216.36,214.42,-41.62,46.59,58.59,,LOW,-,9.781,10.0792,8.7865,1,172.0451,LEADER,49.6328
36,-2,FF.TO,First Mining Gold,gold,explorer,mid,0.5,84.26,0.0919,0.0885,-0.0075,STRONG_UP,33.33,203.03,244.83,-50.62,44.98,77.38,1.5226,HIGH,-,0.479,0.4923,0.4287,1,118.0189,LEADER,48.1106
37,7,LGD.TO,Liberty Gold Corp,gold,producer,mid,1.4,98.15,0.013,0.0302,0.2208,STRONG_DOWN,72.84,366.67,241.46,-41.21,40.96,81.41,0.7339,LOW,-,1.476,1.337,0.9431,1,184.4818,LEADER,47.7888
38,4,PAF.L,Pan African Resources,gold,producer,mid,140.91,87.04,0.0099,-0.0364,0.0851,FLAT,48.04,213.89,436.03,-31.51,57.54,62.55,0.4059,LOW,-,147.2405,147.4136,114.5473,1,196.7606,LEADER,47.6792
39,4,ARIS,Aris Mining Corp,gold,producer,mid,18.15,85.19,-0.022,-0.0036,0.0828,STRONG_DOWN,61.33,204.02,322.09,-28.97,60.8,60.8,0.7491,LOW,-,18.725,18.8968,14.6693,1,204.0201,LEADER,47.3606
