rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
2,1,FDY.TO,Faraday Copper,copper,explorer,mid,5.66,100.0,-0.0119,0.0392,0.2268,STRONG_DOWN,140.85,607.5,607.5,-33.95,54.0,79.09,0.5362,LOW,-,5.8175,5.2958,3.3325,1,414.7806,LEADER,88.3
4,-2,PUCOBRE.SN,Sociedad Punta Del Cobre,copper,producer,large,17330.0,90.0,-0.0218,0.168,0.154,FLAT,82.55,230.46,282.48,-38.3,48.58,32.41,0.8426,LOW,-,17222.85,16045.5805,12157.3237,1,345.4465,LEADER,79.7553
11,3,ARG.TO,Amerigo Resources,copper,producer,mid,6.58,96.25,0.0466,0.0413,0.2734,FLAT,65.38,276.94,394.48,-28.72,57.2,63.63,0.5671,LOW,-,6.5149,6.2513,4.5224,1,248.9537,LEADER,56.7103
15,22,HBM.TO,Hudbay Minerals,copper,producer,large,38.84,86.25,0.0467,0.1322,0.338,STRONG_DOWN,51.63,195.94,221.99,-35.94,54.4,72.46,1.5012,HIGH,-,37.3217,34.8182,28.393,1,147.1065,LEADER,51.5351
19,16,5713.T,Sumitomo Metal Mining Co Ltd,copper,producer,large,8638.0,81.25,0.0587,-0.0656,-0.1783,STRONG_UP,65.05,166.54,92.56,-39.82,54.55,67.76,1.2905,MED,-,8887.9,9550.52,7239.8481,1,134.0734,LEADER,47.5793
21,7,KGH.WA,"ticker
KGH.WA            KGHM Polska Miedz
KGH.WA    KGHM Polska Miedz Ord Shs
KGH.WA    KGHM Polska Miedz Ord Shs
Name: name, dtype: object",copper,producer,large,333.8,82.5,-0.0581,-0.0279,0.1329,STRONG_DOWN,48.29,169.52,138.26,-30.84,55.28,59.32,1.1782,MED,-,341.4925,325.318,256.4535,1,157.9744,LEADER,46.8118
22,9,0358.HK,Jiangxi Copper H,copper,producer,large,34.54,77.5,0.0306,-0.0106,-0.1444,STRONG_UP,3.73,149.54,143.84,-38.62,51.43,55.65,1.3947,MED,EARLY,34.6986,36.0402,34.7888,0,138.2006,LAGGARD,46.7506
25,13,1208.HK,MMG Ltd.,copper,producer,large,8.95,78.75,0.0516,-0.0416,-0.0121,FLAT,9.15,155.71,199.33,-37.38,55.51,64.11,1.2186,MED,-,9.0,8.8412,8.0541,1,134.8261,LEADER,45.6702
26,18,ALS.TO,Altius Minerals,copper,producer,mid,58.23,67.5,0.0105,0.1463,0.3225,STRONG_DOWN,46.03,116.41,173.53,-16.0,57.6,38.66,1.6573,HIGH,-,55.3664,53.3036,43.1161,1,173.4404,CONTENDER,45.5177
29,7,OM.TO,"ticker
OM.TO    Osisko Metals
OM.TO    Osisko Metals
Name: name, dtype: object",copper,explorer,mid,1.71,97.5,0.0817,0.0659,0.3953,FLAT,175.81,288.64,677.27,-34.19,43.6,71.31,0.5914,LOW,-,1.6875,1.6022,0.9721,1,176.4766,LEADER,45.0836
34,5,KRY.V,Koryx Copper,copper,producer,small,3.45,95.0,-0.0301,0.106,0.0718,FLAT,72.5,259.38,228.57,-30.79,48.8,68.14,0.5549,LOW,-,3.1585,3.2016,2.4485,1,185.7573,LEADER,42.9615
35,-26,KCP.V,King Copper Discovery,copper,producer,small,0.87,98.75,0.0394,-0.1813,-0.0709,FLAT,14.47,295.45,278.26,-47.77,45.2,93.79,1.4586,MED,-,1.0027,0.9653,0.8601,1,142.3877,LEADER,42.6404
36,-11,GLEN.L,Glencore,copper,producer,large,574.2,56.25,-0.0515,0.0641,0.0908,STRONG_DOWN,51.56,96.89,24.85,-14.09,54.62,26.65,0.9554,LOW,-,581.23,569.3591,448.3528,1,198.5849,CONTENDER,42.2206
