rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
7,10,PUCOBRE.SN,Sociedad Punta Del Cobre,copper,producer,large,17496.0,91.36,0.0168,0.1034,0.3441,STRONG_DOWN,151.22,248.65,257.83,-38.3,47.37,43.26,0.8869,LOW,-,15930.8,15372.531,11396.4063,1,272.2692,LEADER,65.7624
8,-5,KCP.V,King Copper Discovery,copper,producer,small,1.02,98.77,-0.2083,0.0652,0.0302,FLAT,36.0,537.5,334.04,-47.77,44.8,87.4,0.5744,LOW,-,1.0378,0.9377,0.817,1,275.5149,LEADER,63.2073
10,-1,ARG.TO,Amerigo Resources,copper,producer,mid,6.69,92.59,-0.0166,0.0426,0.1596,STRONG_DOWN,111.56,289.19,311.09,-28.72,56.8,58.32,0.4985,LOW,-,6.3755,5.827,4.2539,1,281.6528,LEADER,61.6708
12,10,0358.HK,Jiangxi Copper H,copper,producer,large,37.2,76.54,-0.0081,-0.0517,-0.065,STRONG_UP,20.23,181.44,133.99,-35.42,52.65,49.1,1.0917,MED,-,37.455,37.4668,34.3769,1,194.5556,LEADER,57.8622
19,-1,GLEN.L,Glencore,copper,producer,large,585.5,58.02,-0.021,0.0069,0.2272,STRONG_DOWN,67.76,113.43,19.8,-14.09,55.6,24.64,0.0,LOW,-,569.2384,554.9791,430.7616,1,255.9435,CONTENDER,52.6453
21,-1,1208.HK,MMG Ltd.,copper,producer,large,9.56,86.42,0.0065,0.0105,0.0612,STRONG_DOWN,40.59,219.73,127.08,-37.38,56.73,64.72,0.6101,LOW,-,9.225,8.6108,7.7509,1,192.6054,LEADER,50.9829
23,23,HBM.TO,Hudbay Minerals,copper,producer,large,36.64,79.01,0.0296,0.0568,0.0528,FLAT,65.25,195.52,173.6,-35.94,54.8,65.81,1.0891,MED,-,33.695,31.8208,26.8552,1,162.811,LEADER,50.8485
26,18,1258.HK,China Nonferrous Mining,copper,producer,large,14.68,72.84,0.0362,0.0703,0.065,FLAT,3.45,162.08,97.51,-42.02,53.47,58.24,1.3523,MED,-,13.889,13.0506,13.3988,1,148.8024,CONTENDER,49.7083
30,-4,SAG.V,Sterling Metals,copper,producer,small,1.15,96.3,0.0055,-0.1784,-0.2306,STRONG_UP,-41.33,325.93,91.67,-62.68,38.0,66.76,0.8843,LOW,-,1.195,1.3398,1.4803,0,185.518,LAGGARD,48.8244
36,-4,LUN.TO,Lundin Mining,copper,producer,large,39.24,77.78,-0.0279,0.0217,0.0008,FLAT,56.64,193.64,143.07,-33.67,55.6,61.68,0.525,LOW,-,37.316,36.3628,28.7945,1,174.5495,LEADER,47.0376
45,0,AUGO,"ticker
AUGO    Aura Minerals
AUGO    Aura Minerals
Name: name, dtype: object",copper,producer,large,75.64,87.65,-0.0034,-0.1806,-0.0054,FLAT,114.38,221.38,221.38,-33.84,58.8,81.81,0.7072,LOW,-,79.0327,82.9801,55.4707,1,159.1125,LEADER,44.6265
48,-11,2099.HK,China Gold International Resources,copper,producer,large,163.9,74.07,0.0036,-0.1005,-0.0524,FLAT,20.13,165.07,195.21,-40.87,53.06,61.21,0.6683,LOW,-,166.385,166.3997,151.8233,1,143.0884,CONTENDER,43.3242
51,-9,5713.T,Sumitomo Metal Mining Co Ltd,copper,producer,large,9800.0,80.25,0.032,-0.0725,0.0904,FLAT,91.87,196.37,99.89,-35.85,54.96,74.2,0.5225,LOW,-,9851.4,9746.5948,6903.7875,1,145.4514,LEADER,42.6333
52,0,TGB,"ticker
TGB         Taseko Mines
TGB    Taseko Mines Ltd.
Name: name, dtype: object",copper,producer,mid,7.06,85.19,0.0456,-0.1045,-0.0624,FLAT,66.12,219.46,139.32,-35.47,50.4,68.88,0.6939,LOW,-,7.0955,6.9218,5.7255,1,160.5783,LEADER,42.1581
53,2,B,"ticker
B    Barrick Mining
B    Barrick Mining
Name: name, dtype: object",copper,producer,large,42.1,65.43,0.0065,-0.0144,-0.0628,STRONG_UP,16.65,128.08,152.71,-29.31,60.0,49.72,0.604,LOW,-,41.299,41.0852,38.9363,1,154.5662,CONTENDER,41.9024
67,-11,NDA.DE,Aurubis AG,copper,producer,large,200.8,70.37,-0.0117,0.0286,0.2648,STRONG_DOWN,86.91,155.25,171.2,-15.28,51.0,45.44,0.7325,LOW,-,193.38,177.67,136.5605,1,174.2507,CONTENDER,38.7005
79,21,2899.HK,Zijin Mining Group H,copper,producer,large,35.38,49.38,-0.0026,-0.0882,-0.0854,FLAT,10.15,99.76,102.43,-29.61,55.1,48.35,1.2513,MED,-,35.934,36.2284,34.1,1,113.6927,LAGGARD,36.5202
82,0,KRY.V,Koryx Copper,copper,producer,small,3.01,82.72,-0.0416,-0.109,-0.1081,FLAT,88.12,210.31,186.67,-30.79,47.2,66.86,,LOW,-,3.075,3.152,2.3029,1,148.4684,LEADER,35.8374
83,6,SCCO,Southern Copper,copper,producer,large,189.88,59.26,0.0643,0.0388,-0.0193,STRONG_UP,57.87,116.56,74.89,-30.22,56.8,55.22,0.5561,LOW,-,176.8186,175.3239,149.6787,1,119.8938,CONTENDER,35.8076
91,1,NEXA,Nexa Resources S.A.,copper,producer,mid,14.4,81.48,-0.0563,-0.0579,0.2699,FLAT,128.93,198.2,86.33,-37.31,53.2,91.81,0.7025,LOW,-,14.685,13.0444,9.173,1,114.8476,LEADER,34.3052
92,2,HCH.AX,Hot Chili,copper,producer,small,1.815,90.12,0.0611,0.07,0.2026,STRONG_DOWN,114.79,242.45,72.04,-41.54,46.64,85.32,0.736,LOW,-,1.7718,1.5622,1.2823,1,132.5363,LEADER,34.2485
96,18,ALS.TO,Altius Minerals,copper,producer,mid,54.2,51.85,0.0083,0.0141,0.227,STRONG_DOWN,38.02,102.43,,-16.0,56.8,36.94,,LOW,-,52.385,50.2417,41.356,1,157.493,CONTENDER,34.032
98,4,GGP.L,"ticker
GGP.L    Greatland Resources
GGP.L    Greatland Resources
Name: name, dtype: object",copper,producer,mid,715.5,71.6,-0.0204,-0.0827,0.0903,FLAT,90.8,160.37,358.65,-35.27,52.78,70.6,0.0465,LOW,-,734.675,688.16,515.029,1,119.8922,CONTENDER,33.8947
103,9,NDM.TO,Northern Dynasty Minerals,copper,producer,mid,3.01,55.56,0.0433,0.0393,0.5612,FLAT,36.82,107.59,600.0,-66.88,50.4,75.84,0.7375,LOW,-,2.8665,2.482,2.3291,1,71.4972,CONTENDER,33.2181
104,-27,GLAD.V,Gladiator Metals,copper,producer,small,2.08,93.83,0.3182,0.3619,0.7906,STRONG_DOWN,103.92,311.88,389.41,-33.33,45.6,106.77,0.6893,LOW,-,1.577,1.4094,1.1667,1,133.2002,LEADER,33.1975
106,-46,AIS.AX,Aeris Resources,copper,producer,mid,0.435,69.14,0.0282,0.0719,-0.1242,FLAT,4.82,148.57,58.18,-46.67,45.06,67.92,0.6677,LOW,SHIFT,0.4157,0.403,0.4536,0,98.5664,LAGGARD,32.5278
113,-9,ANTO.L,Antofagasta,copper,producer,large,4075.0,61.73,0.0575,0.0621,0.0843,STRONG_DOWN,58.14,126.8,76.38,-29.45,54.76,63.5,0.0,LOW,-,3817.425,3669.0526,3154.7679,1,109.3477,CONTENDER,31.895
114,8,SLS.TO,Solaris Resources,copper,producer,mid,13.7,60.49,-0.0493,-0.1035,0.0643,FLAT,30.35,125.7,207.17,-27.01,52.8,54.49,0.6517,LOW,-,13.8295,13.1388,10.9609,1,121.8016,CONTENDER,31.6835
117,3,1515.T,Nittetsu Mining,copper,producer,large,2614.0,41.98,0.1476,-0.0257,-0.1776,STRONG_UP,66.7,82.52,170.17,-50.98,54.55,76.7,0.784,LOW,-,2449.5,2595.5299,2309.846,1,58.6872,LAGGARD,31.3601
122,-7,CS.TO,"ticker
CS.TO    Capstone Copper
CS.TO    Capstone Copper
Name: name, dtype: object",copper,producer,large,14.56,46.91,0.0872,0.1925,0.0989,FLAT,23.39,96.76,41.5,-43.28,53.2,68.68,0.7592,LOW,-,12.5195,11.7458,12.2304,1,74.9485,LAGGARD,30.743
123,29,FM.TO,First Quantum Minerals,copper,producer,large,39.08,45.68,0.0397,0.0445,0.04,FLAT,33.15,88.97,114.02,-30.35,54.4,59.38,1.0011,MED,-,34.88,34.951,32.9756,1,81.5128,LAGGARD,30.2561
132,2,ERO.TO,Ero Copper,copper,producer,mid,39.8,53.09,0.0158,0.017,-0.0692,FLAT,23.03,104.21,26.47,-36.71,54.4,59.67,0.6537,LOW,-,37.668,37.7484,34.3441,1,95.0038,CONTENDER,29.2828
137,0,ATYM.L,Atalaya Mining Copper SA,copper,producer,mid,816.0,50.62,-0.0104,0.0302,-0.0983,FLAT,24.2,101.26,87.64,-36.5,51.98,56.66,0.0,LOW,-,796.925,779.26,754.9483,1,92.8934,CONTENDER,28.7693
139,-7,0661.HK,China Daye Non-Ferrous Metals Mining,copper,producer,mid,0.104,67.9,-0.0989,-0.2371,-0.2997,STRONG_UP,9.47,141.86,35.06,-54.5,42.45,99.51,0.7339,LOW,EARLY,0.1174,0.1218,0.1116,0,60.5163,LAGGARD,28.6229
142,-6,BOL.ST,"ticker
BOL.ST            Boliden
BOL.ST    Boliden Ord Shs
BOL.ST    Boliden Ord Shs
BOL.ST    Boliden Ord Shs
Name: name, dtype: object",copper,producer,large,557.4,43.21,0.0627,-0.0144,-0.052,STRONG_UP,33.83,82.57,54.05,-35.79,56.1,64.66,0.6928,LOW,-,513.4166,529.049,476.1362,1,71.6401,LAGGARD,28.2596
150,3,BHP,BHP Group ADR,copper,producer,large,86.49,33.33,-0.0055,0.0398,0.1655,STRONG_DOWN,66.15,77.09,55.23,-19.8,54.4,38.76,0.5884,LOW,-,83.3915,77.8846,64.2866,1,108.2032,LAGGARD,27.0717
151,23,PSC.AX,Prospect Resources,copper,producer,small,0.32,66.67,0.0635,-0.0337,-0.1532,STRONG_UP,88.24,128.57,64.1,-42.11,40.32,70.24,1.0083,MED,-,0.3015,0.3141,0.2742,1,73.8041,CONTENDER,26.9337
152,-3,REG.V,Regulus Resources,copper,producer,mid,3.96,44.44,-0.0087,-0.0521,-0.1401,STRONG_UP,14.78,84.19,98.0,-43.72,49.2,59.84,0.7077,LOW,-,3.925,3.9392,3.5999,1,69.2171,LAGGARD,26.7093
