rank,delta_rank,ticker,name,commodity,type,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
5,4,ENS,ENERSYS,lithium,producer,large,243.34,1.2542,1.06,1.1371,1.2807,STRONG_DOWN,76.75,191.69,130.65,-18.32,59.6,43.84,1.6547,HIGH,-,224.774,200.2796,153.2941,1,260.6047,TREND+LEAD,67.9929
20,-13,SCZ.V,Santacruz Silver Mining,silver,producer,mid,11.04,1.8987,0.9123,0.9798,0.8116,FLAT,38.69,311.94,527.27,-57.28,49.2,81.46,0.6382,LOW,EARLY,11.714,11.493,11.3722,0,188.4049,WEAK,51.8443
22,-12,APM.TO,Andean Precious Metals,gold,producer,mid,6.82,1.9527,0.929,1.0602,0.8158,FLAT,-1.45,249.74,582.0,-51.34,56.4,74.69,0.5084,LOW,PROGRESS,6.7885,6.8456,7.8037,0,188.5867,WEAK,50.1141
35,-9,300450.SZ,WUXI LEAD INTELLIGENT EQUI-A,lithium,producer,large,49.35,1.0435,0.9047,0.8506,0.804,STRONG_UP,-9.85,142.7,150.64,-32.4,50.21,39.96,0.7259,LOW,EARLY,53.746,52.1774,50.0894,0,179.2986,WEAK,46.7033
37,38,SEDG,Solar Edge Technologies inc.,lithium,producer,mid,70.75,1.7665,1.2288,1.469,1.4879,STRONG_DOWN,105.37,310.86,41.56,-37.26,53.2,117.26,2.0139,HIGH,-,48.849,46.6088,37.4102,1,141.0347,TREND+LEAD,46.3764
46,41,MTA,Metalla Royalty & Str.,gold,royalties_financial_services,mid,7.18,1.3274,1.0393,1.095,1.045,FLAT,9.62,137.75,123.68,-33.04,54.8,56.43,1.6586,HIGH,-,6.947,6.8968,6.9896,1,133.7694,TREND+LEAD,43.7414
80,36,OKLO,Oklo Inc.,uranium,producer,large,68.7,0.7886,1.1409,1.0087,1.1241,FLAT,-22.08,27.46,536.7,-73.83,49.2,99.06,1.5516,HIGH,SHIFT,68.274,61.759,85.9167,0,13.6377,WEAK,36.1475
90,24,ASA,ASA Gold & Precious Metals,gold,royalties_financial_services,mid,62.48,1.1032,0.9674,0.987,1.0125,STRONG_DOWN,35.94,97.59,238.29,-32.51,57.2,55.37,2.4672,HIGH,-,64.8521,64.1719,56.4805,1,100.8194,TREND+LEAD,35.0672
94,9,SBSW,"ticker
SBSW    Sibanye Gold ADR
SBSW    Sibanye Gold ADR
Name: name, dtype: object",palladium,producer,large,12.16,1.6481,1.087,1.0544,0.9944,STRONG_UP,12.83,106.14,144.39,-45.72,54.4,69.67,0.8157,LOW,EARLY,12.3775,12.4287,12.3835,0,82.8792,WEAK,34.0492
96,-2,CDE,Coeur Mining Inc,silver,producer,large,18.37,1.0491,1.0391,0.9994,0.9276,STRONG_UP,31.46,127.61,227.24,-40.44,52.4,73.82,0.5708,LOW,PROGRESS,18.1546,18.6672,18.4179,0,90.5797,WEAK,33.5937
