rank,delta_rank,ticker,name,commodity,type,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
6,0,HYMC,Hycroft Mining Holding,gold,explorer,mid,22.98,3.751,0.8872,0.6697,0.7706,FLAT,96.75,436.92,717.79,-58.77,53.2,97.21,0.9896,LOW,EARLY,32.399,36.1433,24.9307,0,239.1104,WEAK,61.8595
11,0,NDA.DE,Aurubis AG,copper,producer,large,197.7,1.3413,1.0506,1.1828,1.2137,STRONG_DOWN,63.26,147.57,182.01,-15.28,54.58,45.87,2.2071,HIGH,-,206.475,189.892,142.9392,1,175.5959,TREND+LEAD,47.704
13,0,HL,Hecla Mining Co,silver,producer,large,14.05,1.4781,0.9951,0.9449,0.9198,STRONG_UP,-17.32,131.75,167.6,-55.81,52.8,64.59,1.3628,MED,EARLY,17.007,18.0964,17.5087,0,107.7049,WEAK,46.92
19,0,LTR.AX,LIONTOWN LTD,lithium,producer,large,1.905,1.3135,0.8565,0.8598,1.0864,STRONG_DOWN,25.74,166.43,75.58,-34.62,49.41,72.23,1.5756,HIGH,-,2.3057,2.2242,1.6226,1,113.8513,TREND+LEAD,42.6559
24,0,HCH.AX,Hot Chili,copper,producer,small,1.88,1.8027,1.0529,1.2073,1.2569,STRONG_DOWN,68.61,232.74,94.82,-41.54,47.43,82.03,1.7846,HIGH,-,1.863,1.688,1.3451,1,134.5729,TREND+LEAD,41.3906
27,0,TMQ,"ticker
TMQ         Trilogy Metals
TMQ    Trilogy Metals Inc.
Name: name, dtype: object",gold,explorer,mid,3.54,1.9321,0.9333,0.985,1.1616,STRONG_DOWN,-21.33,176.56,637.5,-69.62,49.2,77.16,0.5869,LOW,EARLY,4.2,4.2196,4.1886,0,112.5826,WEAK,40.1407
32,0,0358.HK,Jiangxi Copper H,copper,producer,large,31.8104,1.2506,1.0316,0.9594,0.8428,STRONG_UP,-2.4,130.84,125.3,-38.45,51.43,53.11,0.9411,LOW,EARLY,35.2949,36.13,34.6482,0,126.7002,WEAK,39.3819
40,0,AUGO,"ticker
AUGO    Aura Minerals
AUGO    Aura Minerals
Name: name, dtype: object",copper,producer,large,53.3,1.2269,0.9286,0.7539,0.6921,STRONG_UP,24.92,126.46,126.46,-50.65,57.27,83.45,0.7287,LOW,EARLY,70.34,82.3943,57.6408,0,86.7867,WEAK,36.6263
41,0,300450.SZ,WUXI LEAD INTELLIGENT EQUI-A,lithium,producer,large,42.8,0.9928,0.9934,0.9135,0.7821,STRONG_UP,-13.1,101.39,126.36,-36.97,50.41,42.79,0.7843,LOW,EARLY,49.143,51.7594,51.2689,0,119.4487,WEAK,36.5287
43,0,B,"ticker
B    Barrick Mining
B    Barrick Mining
Name: name, dtype: object",copper,producer,large,37.19,1.0182,1.0124,0.9546,0.8643,STRONG_UP,-7.94,87.94,140.23,-29.31,59.2,50.88,1.1646,MED,EARLY,41.1372,41.3406,39.7247,0,102.323,WEAK,35.1324
44,0,ARIS,Aris Mining Corp,gold,producer,mid,14.22,1.5098,0.9712,0.9169,0.9933,FLAT,-0.91,116.11,252.85,-37.3,58.8,62.72,1.0936,MED,EARLY,17.2095,18.5294,15.4357,0,108.8526,WEAK,35.013
46,0,DSV.TO,Discovery Silver Corp,silver,producer,large,7.24,1.4385,1.041,0.9528,1.0219,FLAT,-9.39,125.55,638.78,-38.49,52.4,77.84,1.2223,MED,EARLY,8.444,9.0848,7.8903,0,84.514,WEAK,34.325
47,0,002738.SZ,SINOMINE RESOURCE GROUP CO-A,lithium,producer,large,57.15,0.9209,1.0758,0.8242,0.6681,STRONG_UP,-14.42,86.8,95.16,-43.33,48.76,56.18,1.453,MED,EARLY,64.1915,74.4242,66.3248,0,75.3388,WEAK,34.2346
51,0,UUUU,Energy Fuels Inc,uranium,producer,mid,13.69,2.0457,0.9357,0.8386,0.828,STRONG_UP,-11.1,153.05,135.22,-51.28,51.2,84.4,0.6634,LOW,EARLY,17.4295,19.1962,18.2103,0,92.8454,WEAK,33.3696
53,0,CGAU,Centerra Gold Inc,gold,producer,mid,14.74,1.4692,1.0216,1.0323,1.0729,STRONG_DOWN,10.89,110.3,124.71,-29.5,57.6,54.44,1.1732,MED,EARLY,16.7701,17.7959,14.9068,0,116.6995,WEAK,33.2071
55,0,DPM.TO,Dundee Precious Metals,gold,explorer,large,40.66,1.4069,0.9826,1.1186,1.0547,FLAT,2.55,101.39,285.0,-31.44,57.2,52.29,,LOW,EARLY,45.534,48.1026,42.0986,0,110.9081,WEAK,33.0617
56,0,FF.TO,First Mining Gold,gold,explorer,mid,0.415,1.4496,1.0016,1.0114,0.997,FLAT,-17.0,107.5,245.83,-50.62,44.4,74.51,3.1235,HIGH,EARLY,0.4815,0.4845,0.4544,0,64.0585,WEAK,32.8589
57,0,GMIN.TO,G Mining Venture,gold,explorer,large,32.76,1.2452,1.0191,0.8003,0.8461,FLAT,-5.65,78.24,317.86,-43.6,52.8,78.2,1.5988,HIGH,EARLY,41.3,47.3204,39.3047,0,52.8251,WEAK,32.8306
58,0,IAG,Iamgold Corp,gold,producer,large,14.84,1.4183,1.0105,1.0258,0.9338,FLAT,-2.24,103.01,311.08,-39.6,58.8,65.07,0.8911,LOW,EARLY,16.831,17.7406,16.2871,0,93.0838,WEAK,32.8111
59,0,PAF.L,Pan African Resources,gold,producer,mid,104.9,1.5579,1.1013,0.8873,0.8799,STRONG_UP,-1.78,123.0,345.64,-42.8,54.98,65.87,0.0041,LOW,EARLY,130.2205,141.4122,119.3282,0,102.6634,WEAK,32.773
61,0,2099.HK,China Gold International Resources,copper,producer,large,136.7,1.0466,1.0581,0.9207,0.7955,STRONG_UP,-16.17,93.19,172.35,-41.77,51.84,58.72,0.8809,LOW,EARLY,154.02,164.2974,156.0385,0,82.2711,WEAK,32.448
64,0,600489.SS,Zhongjin Gold Ord. A,gold,producer,large,20.48,1.0274,1.0631,1.005,0.8662,STRONG_UP,-10.45,47.06,52.09,-50.05,46.69,48.4,1.2297,MED,EARLY,22.99,25.2618,24.1829,0,45.3939,WEAK,31.7539
65,0,AG,First Majestic Silver,silver,producer,large,15.71,1.2028,0.9472,0.8983,0.8578,STRONG_UP,2.13,88.59,149.0,-50.88,50.0,73.75,0.7329,LOW,EARLY,19.7082,20.4465,17.7994,0,60.0599,WEAK,31.6965
66,0,AU,Anglo Gold Ashanti,gold,producer,large,78.47,1.2612,0.9966,1.0019,1.0377,STRONG_DOWN,0.52,80.52,281.69,-37.03,54.0,66.18,1.6685,HIGH,EARLY,91.2408,96.5204,86.1302,0,65.7006,WEAK,31.6956
67,0,1258.HK,China Nonferrous Mining,copper,producer,large,13.02,1.0695,1.0227,1.0395,1.0375,FLAT,-21.19,97.41,102.9,-42.02,52.24,61.74,0.9161,LOW,EARLY,14.091,13.5086,13.7502,0,82.4187,WEAK,31.6834
68,0,2899.HK,Zijin Mining Group H,copper,producer,large,29.72,0.8638,1.0536,0.9188,0.796,STRONG_UP,-7.89,59.45,87.15,-34.68,52.65,47.59,1.5847,HIGH,EARLY,33.2241,34.9264,34.1974,0,65.7693,WEAK,31.6692
69,0,UEC,Uranium Energy Corp,uranium,producer,large,9.42,1.2126,0.7909,0.7799,0.8015,FLAT,-32.52,50.0,69.12,-53.23,50.0,88.67,2.3509,HIGH,EARLY,13.2335,14.0104,13.9175,0,28.1944,WEAK,31.494
73,0,GEV,GE Vernova Inc,lithium,producer,large,867.09,0.8861,0.9794,0.9455,0.9692,FLAT,38.85,79.74,417.33,-24.57,50.8,50.5,2.0564,HIGH,-,994.887,1011.1704,760.6473,1,80.2146,TREND_ONLY,30.4677
