rank,delta_rank,ticker,name,commodity,type,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
9,-1,APM.TO,Andean Precious Metals,gold,producer,mid,6.85,2.2239,0.9768,0.8294,0.6683,STRONG_UP,-21.17,411.19,628.72,-51.34,54.84,90.09,0.8236,LOW,EARLY,7.2025,8.6752,7.1816,0,250.3039,WEAK,62.6904
20,-2,SAG.V,Sterling Metals,copper,producer,small,1.32,1.7974,0.8482,0.7439,0.6435,STRONG_UP,-23.26,340.0,88.57,-53.52,35.89,69.72,1.7184,HIGH,-,1.5785,1.6806,1.3182,1,175.0229,TREND+LEAD,55.4702
28,10,LAR.TO,LITHIUM ARGENTINA AG,lithium,producer,mid,10.48,1.732,1.1706,1.0527,1.1187,FLAT,102.32,293.98,46.57,-32.65,51.61,87.21,1.6251,HIGH,-,9.2165,9.685,6.6865,1,173.9773,TREND+LEAD,53.1107
35,-4,IAUX,I-80 Gold Corp,gold,producer,mid,1.66,1.3835,1.0528,1.0153,1.0376,FLAT,76.78,218.01,22.06,-38.94,53.63,75.1,1.9194,HIGH,-,1.543,1.7446,1.1644,1,155.6824,TREND+LEAD,50.8495
44,50,7JR.MU,Northam Platinum,palladium,producer,small,17.7,5.1999,0.9999,1.4985,1.7669,STRONG_DOWN,101.28,621.43,610.2,-24.8,41.6,146.0,2.0582,HIGH,-,15.0775,13.8292,9.2483,1,177.0658,TREND+LEAD,48.7024
74,16,1258.HK,China Nonferrous Mining,copper,producer,large,11.86,1.1493,0.9701,0.9584,0.7643,STRONG_UP,-11.36,181.35,95.81,-42.02,56.56,72.19,0.6292,LOW,EARLY,12.071,13.9414,12.3529,0,142.0853,WEAK,43.6645
85,-2,MKO.V,Mako Mining Corp,gold,producer,mid,8.88,1.0034,0.9442,0.9335,0.9863,FLAT,7.9,130.65,190.2,-31.85,50.81,52.2,1.7297,HIGH,-,9.041,9.7794,7.6567,1,127.1704,TREND+LEAD,41.8218
92,-25,OKLO,Oklo Inc.,uranium,producer,large,48.13,0.8786,0.9137,0.7943,0.5827,STRONG_UP,-62.63,119.47,267.4,-73.83,49.6,92.24,0.5357,LOW,EARLY,55.3805,65.118,85.7586,0,64.2429,WEAK,39.919
97,-26,LEU,Centrus Energy -A,uranium,producer,mid,183.21,1.2524,0.9552,0.9654,0.6333,FLAT,-47.52,212.86,309.13,-61.35,52.02,96.79,0.4708,LOW,EARLY,195.2285,222.1176,250.9868,0,114.4013,WEAK,39.2912
108,-3,SLI.V,STANDARD LITHIUM LTD,lithium,producer,mid,4.79,1.2998,0.9516,0.7806,0.6407,STRONG_UP,-9.96,195.68,205.1,-43.01,54.84,83.19,0.8444,LOW,EARLY,5.2935,5.8456,5.1441,0,128.9943,WEAK,37.8297
111,31,29M.AX,29Metals,copper,producer,mid,0.355,1.261,0.9587,0.9623,0.592,FLAT,-25.26,208.7,-29.0,-51.91,48.8,86.58,0.7757,LOW,EARLY,0.3585,0.4032,0.4083,0,117.6293,WEAK,37.2795
122,8,REG.V,Regulus Resources,copper,producer,mid,4.25,0.8813,1.0393,1.039,0.9975,STRONG_UP,76.35,115.74,175.97,-43.72,48.39,65.74,1.9272,HIGH,-,3.853,4.4876,3.308,1,85.1912,TREND_ONLY,36.4112
131,20,MARI.TO,Marimaca Copper,copper,producer,mid,8.76,0.8078,1.0292,0.966,0.7272,STRONG_UP,-24.22,97.74,133.6,-37.79,49.19,50.58,1.7187,HIGH,PROGRESS,8.682,10.097,10.3391,0,95.0566,WEAK,35.4543
139,-6,CXU.AX,Cauldron Energy,uranium,producer,small,0.043,2.1517,1.7085,1.42,1.6876,FLAT,95.45,437.5,0.0,-44.44,33.2,155.5,2.795,HIGH,-,0.0265,0.0294,0.0192,1,93.4084,TREND+LEAD,34.8168
141,-35,BRMS.JK,"ticker
BRMS.JK    Bumi Resources Minerals
BRMS.JK    Bumi Resources Minerals
Name: name, dtype: object",copper,producer,large,735.0,1.0572,0.9645,0.8198,0.6183,STRONG_UP,7.3,158.8,359.38,-48.47,44.87,88.15,0.4924,LOW,EARLY,802.25,981.6,795.14,0,80.8336,WEAK,34.7748
145,-30,ITRG,"ticker
ITRG    Integra Resources
ITRG    Integra Resources
Name: name, dtype: object",silver,producer,mid,2.9,0.9523,1.0293,0.8569,0.6766,STRONG_UP,-6.75,158.93,241.98,-45.67,50.81,74.09,0.7787,LOW,EARLY,3.016,3.5648,2.9487,0,108.9912,WEAK,33.8787
153,-10,MKR.AX,"ticker
MKR.AX    Manuka Resources Ord Shs
MKR.AX    Manuka Resources Ord Shs
Name: name, dtype: object",silver,producer,small,0.089,1.3094,0.8423,0.7286,0.7974,FLAT,39.06,256.0,23.61,-60.0,43.6,153.19,1.6933,HIGH,-,0.1087,0.1355,0.0814,1,72.8612,TREND+LEAD,33.0355
157,-23,IE,"ticker
IE         Ivanhoe Electric
IE    Ivanhoe Electric Inc.
Name: name, dtype: object",gold,producer,mid,12.19,1.0258,1.0171,0.962,0.6757,STRONG_UP,-0.73,135.78,15.22,-45.93,54.03,76.3,0.5848,LOW,PROGRESS,12.07,15.123,13.0395,0,96.1517,WEAK,32.4835
161,-13,COSA.V,Cosa Resources,uranium,producer,small,0.74,1.5192,1.1201,1.4029,1.721,STRONG_DOWN,190.2,279.49,52.58,-42.74,38.31,119.29,2.4312,HIGH,-,0.5192,0.5054,0.3447,1,89.7574,TREND+LEAD,31.9006
172,-3,CS.TO,"ticker
CS.TO    Capstone Copper
CS.TO    Capstone Copper
Name: name, dtype: object",copper,producer,large,10.99,0.796,1.047,1.0215,0.7136,STRONG_UP,-11.16,94.86,23.9,-43.28,53.63,70.29,0.8001,LOW,PROGRESS,10.5865,13.1286,11.4624,0,72.3751,WEAK,30.3325
175,16,PMET.TO,PMET RESOURCES INC,lithium,producer,mid,4.38,1.0188,1.0135,0.8232,0.6914,STRONG_UP,7.62,131.75,-44.27,-45.14,45.97,70.95,0.4464,LOW,EARLY,4.3955,5.3036,4.3956,0,85.361,WEAK,30.2408
176,-30,RRL.AX,Regis Resources,gold,producer,mid,6.72,0.7612,0.9736,0.8131,0.8119,STRONG_UP,14.25,74.96,237.12,-39.58,54.8,64.57,1.5551,HIGH,-,6.9544,7.8011,6.2639,1,63.6209,TREND_ONLY,30.1906
181,23,AIS.AX,Aeris Resources,copper,producer,mid,0.38,1.0015,0.8963,0.8138,0.597,STRONG_UP,-20.83,145.16,117.14,-43.7,44.4,76.82,0.8165,LOW,EARLY,0.4255,0.5029,0.4153,0,83.8995,WEAK,29.6231
183,-1,DYL.AX,Deep Yellow Ltd.,uranium,producer,mid,1.79,0.8847,1.013,0.7449,0.8265,FLAT,-13.94,120.99,28.78,-44.5,48.8,80.31,1.1097,MED,EARLY,1.8197,2.2511,1.9095,0,73.5176,WEAK,29.0255
189,28,TSLA,TESLA INC,lithium,producer,large,360.59,0.6795,0.9662,0.8288,0.7355,STRONG_UP,-17.3,54.57,118.67,-27.48,52.82,37.64,1.3403,MED,EARLY,383.86,403.4796,396.9157,0,76.574,WEAK,28.0533
193,-4,GMD.AX,Genesis Minerals,gold,producer,large,5.87,0.7533,0.9473,0.8715,0.7056,STRONG_UP,-4.4,73.16,216.44,-36.46,53.6,69.5,1.1761,MED,EARLY,6.0735,6.837,5.9072,0,56.4198,WEAK,27.6966
195,-10,EMR.AX,Emerald Resources,gold,producer,mid,5.66,0.6765,1.0185,0.9231,0.8003,STRONG_UP,10.55,55.49,69.97,-42.87,56.0,68.32,1.5062,HIGH,-,5.5095,6.3284,5.1726,1,45.4873,TREND_ONLY,27.2145
196,16,VZLA,Vizsla Silver Corp,silver,producer,mid,3.26,0.6774,0.9403,0.8852,0.5291,STRONG_UP,-25.23,84.18,124.83,-56.27,54.84,80.77,0.727,LOW,EARLY,3.459,4.1802,4.1789,0,57.1558,WEAK,27.1776
199,-21,KGL.AX,KGL Resources,copper,producer,small,0.265,1.2587,1.2661,1.2898,1.2595,FLAT,96.3,208.14,112.0,-38.98,39.2,121.45,12.8445,HIGH,-,0.2122,0.2303,0.1678,1,67.1805,TREND+LEAD,26.9023
201,-11,NFG.V,New Found Gold Corp,gold,explorer,mid,2.68,0.8328,0.9881,0.8411,0.5729,STRONG_UP,-18.04,91.43,-49.62,-51.05,51.21,76.04,0.5458,LOW,EARLY,2.8345,3.4918,3.0994,0,61.5736,WEAK,26.5568
206,15,CHN.AX,Challice Mining,palladium,producer,mid,1.44,1.1662,1.0095,0.8519,0.7798,STRONG_UP,-40.74,61.8,19.01,-53.73,48.8,83.61,1.1337,MED,EARLY,1.5075,1.8166,1.9054,0,36.069,WEAK,26.068
207,6,GGD.TO,Gogold Resources Inc,gold,producer,mid,2.69,0.8071,0.9877,0.8937,0.8209,STRONG_UP,2.28,85.52,80.54,-41.22,52.02,75.98,1.1124,MED,EARLY,2.758,3.1524,2.6904,0,58.5497,WEAK,25.9382
209,11,FOM.TO,Foran Mining,copper,producer,mid,5.62,0.7704,0.9805,0.9675,0.9875,FLAT,49.07,88.59,33.81,-32.7,48.79,73.59,3.0698,HIGH,-,5.6465,6.2964,4.3237,1,58.7354,TREND_ONLY,25.7393
210,-13,SGML,"ticker
SGML    SIGMA LITHIUM CORP
SGML    Sigma Lithium Corp
Name: name, dtype: object",lithium,producer,mid,14.37,0.8073,1.3319,1.0847,0.9035,STRONG_UP,111.63,83.64,-0.55,-50.23,45.97,143.62,1.8602,HIGH,-,11.4053,12.3549,8.9222,1,26.7723,TREND_ONLY,25.5395
214,-20,LAC.TO,LITHIUM AMERICAS CORP,lithium,producer,mid,5.62,0.6606,1.0016,0.8342,0.6984,STRONG_UP,-41.21,50.27,-39.31,-63.78,50.4,70.63,0.5636,LOW,EARLY,5.773,6.4266,6.2338,0,35.8697,WEAK,25.2117
218,-41,PSAB.JK,J Resources Asia,gold,producer,large,510.0,0.9647,0.9718,1.0166,0.8481,FLAT,-10.53,121.74,186.52,-35.21,41.03,77.74,0.6746,LOW,EARLY,511.15,545.56,528.985,0,64.2521,WEAK,25.0485
222,-21,300014.SZ,EVE ENERGY CO LTD-A,lithium,producer,large,60.0,0.6792,0.842,0.9275,0.7466,FLAT,-16.45,54.5,59.78,-34.07,53.94,44.8,0.8686,LOW,EARLY,67.2665,65.152,63.6683,0,65.6152,WEAK,24.7576
227,27,A1M.AX,Aic Mines,copper,producer,small,0.54,0.7477,1.0937,0.838,0.8627,FLAT,30.12,83.05,44.0,-41.5,46.4,64.91,1.5819,HIGH,-,0.53,0.5893,0.46,1,59.3677,TREND_ONLY,24.1667
228,2,006360.KS,Gs En & Co,uranium,producer,large,27250.0,0.7165,1.0052,1.4047,1.3307,FLAT,48.2,78.98,87.06,-25.18,52.5,83.55,1.5485,HIGH,-,25231.0,22158.367,19916.449,1,49.6269,TREND_ONLY,24.0221
229,-4,VAU.AX,Vault Minerals,gold,producer,mid,4.12,0.6904,0.9436,0.8206,0.6749,STRONG_UP,-6.18,58.69,66.93,-41.81,50.4,60.86,1.0202,MED,EARLY,4.4154,5.1131,4.3374,0,48.6009,WEAK,24.0019
232,-4,NDM.TO,Northern Dynasty Minerals,copper,producer,mid,2.08,0.6908,1.0766,1.2171,0.6962,FLAT,20.93,69.11,372.73,-66.88,48.39,119.4,0.6566,LOW,PROGRESS,1.8075,2.2448,2.1683,0,28.0069,WEAK,23.7831
233,1,300207.SZ,SUNWODA ELECTRONIC CO LTD-A,lithium,producer,large,23.52,0.6255,0.8531,0.877,0.7064,FLAT,-21.71,42.28,69.97,-38.09,53.11,42.89,0.9444,LOW,EARLY,26.496,25.4552,26.0856,0,52.3503,WEAK,23.7656
239,-29,NST.AX,Northern Star Resources,gold,producer,large,21.91,0.5245,1.0712,0.8033,0.8024,STRONG_UP,-9.51,20.56,55.56,-45.32,55.6,71.24,1.1686,MED,PROGRESS,21.397,25.6088,22.9195,0,16.0478,WEAK,22.9758
240,-2,SLX.AX,Silex Systems,uranium,producer,mid,5.17,0.7088,0.9302,0.8428,0.4995,STRONG_UP,-27.49,77.05,-0.19,-53.38,53.6,108.69,0.4374,LOW,EARLY,5.4,6.279,6.34,0,37.9992,WEAK,22.9123
242,-7,SMR,Nuscale Power Corp,uranium,producer,mid,10.15,0.2882,0.9397,0.8531,0.5862,STRONG_UP,-74.31,-28.01,66.39,-81.0,47.98,93.64,1.0313,MED,EARLY,11.464,13.9526,28.3971,0,-14.3541,WEAK,22.7969
248,-11,HMY,Harmony Gold Mining,gold,producer,large,16.1,0.5445,1.0183,0.8865,0.7456,STRONG_UP,-12.21,25.15,86.08,-48.85,51.21,74.72,0.7863,LOW,PROGRESS,15.5385,19.1908,17.6281,0,17.239,WEAK,22.1405
252,21,IVPAF,Ivanhoe Mines Ltd,palladium,producer,large,7.5,0.6932,0.8981,0.8499,0.7469,STRONG_UP,-28.23,-3.82,-39.47,-46.08,51.21,66.59,1.7289,HIGH,EARLY,8.638,10.7199,9.8015,0,-2.9389,WEAK,21.2751
254,-10,PNR.AX,Pantoro Gold,gold,producer,mid,3.5,0.6292,0.9982,0.6938,0.6054,STRONG_UP,-44.53,44.63,178.22,-52.82,52.8,84.77,0.9223,LOW,EARLY,3.6155,4.5456,4.6972,0,27.7971,WEAK,20.8007
