rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
7,7,002709.SZ,GUANGZHOU TINCI MATERIALS -A,lithium,producer,large,53.04,71.05,0.0659,0.0253,0.0969,FLAT,52.5,218.97,159.7,-21.71,52.92,50.12,1.8694,HIGH,-,47.6305,45.0514,35.8294,1,231.1988,CONTENDER,64.0748
8,18,FRES.L,"ticker
FRES.L    Fresnillo Ord Shs
FRES.L    Fresnillo Ord Shs
Name: name, dtype: object",gold,producer,large,3370.0,86.54,-0.0163,-0.0934,-0.1128,STRONG_UP,52.4,237.81,477.6,-31.03,53.39,63.98,2.9257,HIGH,-,3483.921,3600.8362,2784.1709,1,198.444,LEADER,63.0484
17,-7,OKLO,Oklo Inc.,uranium,producer,large,71.0,84.13,0.0601,0.2299,-0.022,FLAT,-43.06,189.91,454.25,-73.83,50.6,97.24,2.2386,HIGH,SHIFT,57.133,59.7386,86.0568,0,98.8242,LAGGARD,57.4696
20,47,OM.TO,"ticker
OM.TO    Osisko Metals
OM.TO    Osisko Metals
Name: name, dtype: object",copper,explorer,mid,1.59,94.94,-0.0088,0.375,0.7349,STRONG_DOWN,218.0,318.42,835.29,-34.19,42.97,71.8,1.6704,HIGH,-,1.414,1.3066,0.7627,1,190.5648,LEADER,57.1694
24,-5,CXO.AX,Core Lithium,lithium,producer,mid,0.325,94.74,-0.1375,0.3103,-0.0022,FLAT,209.52,364.29,124.14,-41.79,38.89,88.74,1.8695,HIGH,-,0.301,0.2552,0.1908,1,159.647,LEADER,54.128
26,21,002466.SZ,TIANQI LITHIUM CORP-A,lithium,producer,large,73.7,52.63,0.1005,0.1929,0.1401,FLAT,62.01,162.09,97.04,-23.05,55.42,50.79,2.5182,HIGH,-,62.0165,56.2204,50.3507,1,176.8672,CONTENDER,52.0835
27,23,002812.SZ,YUNNAN ENERGY NEW MATERIAL-A,lithium,producer,large,77.18,57.89,0.0673,-0.0738,0.2713,FLAT,88.66,189.61,102.81,-27.66,51.67,58.88,1.8816,HIGH,-,70.2975,66.7494,49.3324,1,166.3883,CONTENDER,52.002
51,-13,APM.TO,Andean Precious Metals,gold,producer,mid,6.78,88.46,-0.0094,-0.0006,-0.2867,FLAT,-5.57,245.92,613.68,-51.34,55.42,86.08,0.3809,LOW,EARLY,7.034,7.9082,7.4956,0,158.3271,LAGGARD,45.337
71,-46,LEU,Centrus Energy -A,uranium,producer,mid,205.63,85.71,0.0481,-0.0774,-0.1547,STRONG_UP,-40.26,192.21,394.66,-61.35,51.81,93.09,0.8986,LOW,SHIFT,191.3945,197.5828,252.1988,0,106.9775,LAGGARD,39.4215
95,0,GROY,Gold Royalty Corp,gold,royalties_financial_services,mid,3.48,60.58,-0.0235,-0.0344,-0.1125,STRONG_UP,-3.33,130.46,61.86,-39.54,53.82,58.45,0.5786,LOW,EARLY,3.6075,3.887,3.7558,0,120.1292,LAGGARD,35.2435
116,45,SLI.V,STANDARD LITHIUM LTD,lithium,producer,mid,5.17,50.0,-0.0061,-0.094,-0.4042,STRONG_UP,-13.26,157.21,227.22,-43.01,54.22,85.06,0.3961,LOW,PROGRESS,4.926,5.4104,5.3103,0,100.2133,LAGGARD,32.505
122,-9,SLX.AX,Silex Systems,uranium,producer,mid,6.33,65.08,0.0695,-0.0006,0.0126,FLAT,-24.82,129.35,35.55,-53.38,54.37,84.15,0.4034,LOW,SHIFT,5.714,5.9852,6.4612,0,83.5727,LAGGARD,31.5821
136,-19,BRMS.JK,"ticker
BRMS.JK    Bumi Resources Minerals
BRMS.JK    Bumi Resources Minerals
Name: name, dtype: object",copper,producer,large,810.0,62.03,-0.0659,0.0436,-0.2045,FLAT,-25.69,120.11,436.42,-48.47,44.07,88.81,0.7053,LOW,EARLY,823.5,883.4,826.34,0,59.6013,LAGGARD,30.123
145,6,III.TO,Imperial Metals,copper,producer,mid,7.13,49.37,-0.0572,-0.1071,-0.3231,STRONG_UP,8.03,106.07,170.08,-47.46,52.21,72.25,0.4405,LOW,EARLY,7.917,8.6118,7.5385,0,76.6489,WEAK,28.8014
167,1,CS.TO,"ticker
CS.TO    Capstone Copper
CS.TO    Capstone Copper
Name: name, dtype: object",copper,producer,large,11.61,25.32,-0.0351,0.1262,-0.1201,FLAT,1.22,70.23,12.83,-43.28,53.41,67.47,0.7998,LOW,EARLY,11.691,12.044,11.7609,0,55.5985,WEAK,26.3278
170,-22,LAC.TO,LITHIUM AMERICAS CORP,lithium,producer,mid,6.35,21.05,-0.069,0.0134,-0.3519,FLAT,-32.45,62.82,0.32,-63.78,50.6,67.86,0.7474,LOW,SHIFT,6.0145,6.1242,6.4261,0,46.8423,WEAK,26.2627
186,-16,NFG.V,New Found Gold Corp,gold,explorer,mid,2.82,34.62,-0.0388,0.077,-0.2549,FLAT,2.92,79.62,-44.92,-51.05,51.0,72.25,0.3646,LOW,PROGRESS,2.8005,3.1138,3.1659,0,56.2008,WEAK,24.8184
187,8,AIS.AX,Aeris Resources,copper,producer,mid,0.36,41.77,-0.0009,-0.2416,-0.2851,STRONG_UP,-31.43,100.0,30.91,-46.67,42.06,74.37,0.6702,LOW,EARLY,0.3875,0.4438,0.4298,0,56.5551,WEAK,24.7212
189,-6,MARI.TO,Marimaca Copper,copper,producer,mid,8.28,30.38,-0.0409,-0.052,-0.1664,STRONG_UP,-23.9,74.68,105.46,-37.79,47.39,49.95,0.5011,LOW,EARLY,8.591,9.1704,10.4523,0,70.8559,WEAK,24.6496
191,24,RUP.TO,Rupert Resources,gold,explorer,mid,11.45,69.23,0.0263,0.8192,0.6633,FLAT,100.53,147.84,165.05,-26.77,53.01,143.24,2.2323,HIGH,-,7.805,7.3844,6.2598,1,54.7107,CONTENDER,24.1771
194,-9,ODV,Osisko Development,gold,producer,mid,3.23,40.38,-0.0778,0.0013,-0.0317,FLAT,-6.92,90.0,55.29,-40.79,53.41,73.48,0.6905,LOW,EARLY,3.3385,3.6392,3.3036,0,65.4178,WEAK,23.87
195,11,ITRG,"ticker
ITRG    Integra Resources
ITRG    Integra Resources
Name: name, dtype: object",silver,producer,mid,2.94,16.67,-0.0215,0.0627,-0.0794,FLAT,-0.68,66.1,255.07,-45.67,49.8,69.16,1.188,MED,EARLY,2.943,3.2804,3.0591,0,47.5978,WEAK,23.8164
202,16,VZLA,Vizsla Silver Corp,silver,producer,mid,3.35,13.33,0.0031,-0.0301,-0.2059,STRONG_UP,-18.09,51.58,139.29,-56.27,55.02,77.32,0.3863,LOW,PROGRESS,3.3305,3.5854,4.2026,0,36.7064,WEAK,23.1709
208,17,NG,Novagold Resources,gold,producer,mid,8.63,44.23,-0.1341,-0.0123,-0.0432,FLAT,1.17,98.39,193.54,-45.56,53.01,103.34,0.826,LOW,EARLY,9.3735,10.1886,8.7398,0,50.4712,WEAK,22.5635
