rank,delta_rank,ticker,name,commodity,type,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
8,0,APM.TO,Andean Precious Metals,gold,producer,mid,6.85,2.1207,0.9768,0.8294,0.6683,STRONG_UP,-21.17,341.94,661.11,-51.34,54.8,90.09,0.8218,LOW,EARLY,7.2025,8.6752,7.1816,0,207.9927,WEAK,54.8247
18,0,SAG.V,Sterling Metals,copper,producer,small,1.32,1.8408,0.8482,0.7439,0.6435,STRONG_UP,-23.26,300.0,120.0,-53.52,35.6,69.72,1.718,HIGH,-,1.5785,1.6806,1.3182,1,153.1842,TREND+LEAD,50.4865
19,0,047040.KS,Daewoo Eng & Co,uranium,producer,large,16440.0,2.2663,0.986,1.9707,4.1739,STRONG_DOWN,347.35,416.98,332.06,-27.11,49.79,132.58,2.1624,HIGH,-,14219.5,9617.1,5273.7,1,156.5959,TREND+LEAD,49.8619
31,0,IAUX,I-80 Gold Corp,gold,producer,mid,1.66,1.4174,1.0528,1.0153,1.0376,FLAT,76.78,195.37,12.93,-38.94,53.2,75.1,1.8892,HIGH,-,1.543,1.7446,1.1644,1,138.4005,TREND+LEAD,46.9432
63,-3,066970.KS,L&F CO LTD,lithium,producer,large,161600.0,1.3959,1.0843,1.4079,1.3673,FLAT,109.87,181.04,-5.33,-36.6,50.21,95.22,4.0241,HIGH,-,125220.0,121584.0,96778.0,1,95.4652,TREND+LEAD,40.6552
67,-3,OKLO,Oklo Inc.,uranium,producer,large,48.13,0.9639,0.9137,0.7943,0.5827,STRONG_UP,-62.63,119.87,273.97,-73.83,49.6,92.24,0.5331,LOW,EARLY,55.3805,65.118,85.7586,0,64.4585,WEAK,39.9593
71,-3,LEU,Centrus Energy -A,uranium,producer,mid,183.21,1.3917,0.9552,0.9654,0.6333,FLAT,-47.52,217.47,288.16,-61.35,52.0,96.79,0.4352,LOW,EARLY,195.2285,222.1176,250.9868,0,116.833,WEAK,39.7453
83,-3,MKO.V,Mako Mining Corp,gold,producer,mid,8.88,1.0293,0.9442,0.9335,0.9863,FLAT,7.9,114.49,207.27,-31.85,50.8,52.2,1.7294,HIGH,-,9.041,9.7794,7.6567,1,111.4221,TREND+LEAD,38.2859
90,-3,1258.HK,China Nonferrous Mining,copper,producer,large,11.86,1.0633,0.9701,0.9584,0.7643,STRONG_UP,-11.36,131.05,87.52,-42.02,56.33,72.19,0.6292,LOW,EARLY,12.071,13.9414,12.3529,0,102.2605,WEAK,36.3128
94,-3,7JR.MU,Northam Platinum,palladium,producer,small,17.7,3.8634,1.0362,1.5944,1.7559,STRONG_DOWN,101.28,430.53,642.49,-26.46,41.27,146.0,2.0582,HIGH,-,15.0775,13.8292,9.2483,1,121.6986,TREND+LEAD,36.0432
105,-3,SLI.V,STANDARD LITHIUM LTD,lithium,producer,mid,4.79,1.3518,0.9516,0.7806,0.6407,STRONG_UP,-9.96,172.16,201.26,-43.01,54.4,83.19,0.8446,LOW,EARLY,5.2935,5.8456,5.1441,0,112.5791,WEAK,34.7863
106,-3,BRMS.JK,"ticker
BRMS.JK    Bumi Resources Minerals
BRMS.JK    Bumi Resources Minerals
Name: name, dtype: object",copper,producer,large,735.0,1.191,0.9645,0.8198,0.6183,STRONG_UP,7.3,158.8,374.19,-48.47,44.87,88.15,0.4924,LOW,EARLY,802.25,981.6,795.14,0,80.8336,WEAK,34.7748
115,-2,ITRG,"ticker
ITRG    Integra Resources
ITRG    Integra Resources
Name: name, dtype: object",silver,producer,mid,2.9,1.0288,1.0293,0.8569,0.6766,STRONG_UP,-6.75,150.0,255.39,-45.67,50.4,74.09,0.7696,LOW,EARLY,3.016,3.5648,2.9487,0,102.0381,WEAK,33.4914
130,-2,REG.V,Regulus Resources,copper,producer,mid,4.25,0.8771,1.0393,1.039,0.9975,STRONG_UP,76.35,90.58,175.97,-43.72,48.0,65.74,1.9266,HIGH,-,3.853,4.4876,3.308,1,66.1391,TREND_ONLY,32.1048
133,-2,CXU.AX,Cauldron Energy,uranium,producer,small,0.043,2.0945,1.7085,1.42,1.6876,FLAT,95.45,377.78,7.5,-44.44,33.33,155.5,2.795,HIGH,-,0.0265,0.0294,0.0192,1,80.9732,TREND+LEAD,31.8198
134,-2,IE,"ticker
IE         Ivanhoe Electric
IE    Ivanhoe Electric Inc.
Name: name, dtype: object",gold,producer,mid,12.19,1.1058,1.0171,0.962,0.6757,STRONG_UP,-0.73,130.43,17.32,-45.93,54.0,76.3,0.5848,LOW,PROGRESS,12.07,15.123,13.0395,0,92.3129,WEAK,31.773
142,-1,29M.AX,29Metals,copper,producer,mid,0.355,1.1267,0.9587,0.9623,0.592,FLAT,-25.26,144.83,-21.98,-51.91,48.41,86.58,0.7757,LOW,EARLY,0.3585,0.4032,0.4083,0,80.9783,WEAK,30.4489
143,-1,MKR.AX,"ticker
MKR.AX    Manuka Resources Ord Shs
MKR.AX    Manuka Resources Ord Shs
Name: name, dtype: object",silver,producer,small,0.089,1.308,0.8423,0.7286,0.7974,FLAT,39.06,217.86,20.27,-60.0,43.25,153.19,1.6933,HIGH,-,0.1087,0.1355,0.0814,1,61.5074,TREND+LEAD,30.3659
146,-1,RRL.AX,Regis Resources,gold,producer,mid,6.72,0.8312,0.9736,0.8131,0.8119,STRONG_UP,14.25,73.21,257.16,-39.58,54.76,64.57,1.5551,HIGH,-,6.9544,7.8011,6.2639,1,62.0869,TREND_ONLY,29.845
148,-1,COSA.V,Cosa Resources,uranium,producer,small,0.74,1.5448,1.1201,1.4029,1.721,STRONG_DOWN,190.2,252.38,62.64,-42.74,38.0,119.29,2.4312,HIGH,-,0.5192,0.5054,0.3447,1,80.3963,TREND+LEAD,29.7185
151,-1,MARI.TO,Marimaca Copper,copper,producer,mid,8.76,0.7905,1.0292,0.966,0.7272,STRONG_UP,-24.22,71.76,138.04,-37.79,48.8,50.58,1.7182,HIGH,PROGRESS,8.682,10.097,10.3391,0,69.2392,WEAK,29.6559
169,-1,CS.TO,"ticker
CS.TO    Capstone Copper
CS.TO    Capstone Copper
Name: name, dtype: object",copper,producer,large,10.99,0.7817,1.047,1.0215,0.7136,STRONG_UP,-11.16,69.86,26.03,-43.28,53.2,70.29,0.7996,LOW,PROGRESS,10.5865,13.1286,11.4624,0,52.8752,WEAK,26.7286
177,-1,PSAB.JK,J Resources Asia,gold,producer,large,510.0,1.064,0.9718,1.0166,0.8481,FLAT,-10.53,121.74,188.14,-35.21,41.03,77.74,0.6746,LOW,EARLY,511.15,545.56,528.985,0,64.2521,WEAK,25.9485
178,-1,KGL.AX,KGL Resources,copper,producer,small,0.265,1.355,1.2661,1.2898,1.2595,FLAT,96.3,194.44,103.85,-38.98,39.29,121.45,12.8445,HIGH,-,0.2122,0.2303,0.1678,1,62.9042,TREND+LEAD,25.9023
182,-2,DYL.AX,Deep Yellow Ltd.,uranium,producer,mid,1.79,0.8576,1.013,0.7449,0.8265,FLAT,-13.94,95.63,28.78,-44.5,48.41,80.31,1.1097,MED,EARLY,1.8197,2.2511,1.9095,0,57.6438,WEAK,25.7454
185,-2,EMR.AX,Emerald Resources,gold,producer,mid,5.66,0.7055,1.0185,0.9231,0.8003,STRONG_UP,10.55,47.01,80.83,-42.87,55.56,68.32,1.5062,HIGH,-,5.5095,6.3284,5.1726,1,38.2325,TREND_ONLY,25.5763
189,-2,GMD.AX,Genesis Minerals,gold,producer,large,5.87,0.7613,0.9473,0.8715,0.7056,STRONG_UP,-4.4,58.65,208.14,-36.46,53.17,69.5,1.1761,MED,EARLY,6.0735,6.837,5.9072,0,44.8683,WEAK,25.324
190,-2,NFG.V,New Found Gold Corp,gold,explorer,mid,2.68,0.8631,0.9881,0.8411,0.5729,STRONG_UP,-18.04,79.87,-46.93,-51.05,51.2,76.04,0.5459,LOW,EARLY,2.8345,3.4918,3.0994,0,53.776,WEAK,25.1115
191,-2,PMET.TO,PMET RESOURCES INC,lithium,producer,mid,4.38,0.9799,1.0135,0.8232,0.6914,STRONG_UP,7.62,97.3,-46.65,-45.14,45.6,70.95,0.4465,LOW,EARLY,4.3955,5.3036,4.3956,0,62.5336,WEAK,25.1045
