rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
8,5,047040.KS,Daewoo Eng & Co,uranium,producer,large,15900.0,100.0,-0.069,0.7637,3.1509,STRONG_DOWN,322.87,404.76,329.15,-27.11,50.0,116.9,2.6077,HIGH,-,12541.0,8567.3,5016.75,1,173.1231,LEADER,54.5464
9,0,OGC.TO,Oceanagold Corp,gold,explorer,large,40.92,84.91,-0.0698,-0.0219,0.1458,STRONG_DOWN,41.36,186.4,355.6,-31.6,57.43,63.28,2.5164,HIGH,-,47.2897,49.3059,33.9468,1,169.1682,LEADER,54.4409
15,6,APM.TO,Andean Precious Metals,gold,producer,mid,6.36,95.28,-0.0153,-0.1232,-0.3266,STRONG_UP,-23.37,295.03,657.14,-51.34,55.02,87.56,0.5888,LOW,EARLY,7.766,8.9924,7.0998,0,185.3884,LAGGARD,51.404
17,68,002709.SZ,GUANGZHOU TINCI MATERIALS -A,lithium,producer,large,46.11,69.23,0.0141,0.1506,0.1179,FLAT,49.68,149.03,111.86,-21.71,53.33,47.4,1.7101,HIGH,-,44.194,43.1382,32.9419,1,167.6705,CONTENDER,49.7553
36,22,OKLO,Oklo Inc.,uranium,producer,large,50.23,74.19,-0.1082,-0.0232,-0.4215,FLAT,-54.56,132.22,312.4,-71.16,49.8,89.38,0.619,LOW,EARLY,58.595,68.6328,86.1098,0,73.6713,LAGGARD,41.1381
40,76,002738.SZ,SINOMINE RESOURCE GROUP CO-A,lithium,producer,large,73.02,53.85,0.0849,-0.1416,0.0127,FLAT,67.9,130.89,108.18,-34.96,50.83,65.81,1.8447,HIGH,-,74.597,81.8642,56.5267,1,101.0938,CONTENDER,40.4928
41,54,028260.KS,Samsung C&T,uranium,producer,large,269000.0,75.81,-0.021,-0.0739,0.0633,FLAT,38.93,132.82,75.6,-25.28,53.33,61.45,1.5569,HIGH,-,287075.0,300140.0,221000.2677,1,115.2707,LEADER,40.4216
54,2,LAR.TO,LITHIUM ARGENTINA AG,lithium,producer,mid,8.68,84.62,-0.0547,-0.1564,0.0632,FLAT,75.71,183.66,13.76,-32.65,50.2,86.24,1.9311,HIGH,-,9.23,9.82,6.5477,1,106.9079,LEADER,38.6162
61,16,LEU,Centrus Energy -A,uranium,producer,mid,182.9,91.94,-0.0563,0.0845,-0.3553,FLAT,-40.1,194.0,318.82,-58.05,51.41,94.81,0.4586,LOW,EARLY,199.9395,233.0878,250.6881,0,105.1973,LAGGARD,37.425
62,36,NG,Novagold Resources,gold,producer,mid,8.19,82.08,-0.0255,-0.1141,-0.1319,STRONG_UP,-1.33,180.48,159.18,-45.56,53.01,97.54,1.1074,MED,EARLY,10.2925,10.4136,8.2486,0,98.085,LAGGARD,37.1786
66,-33,KCN.AX,"ticker
KCN.AX    Kingsgate Consolidated Ord Shs
KCN.AX    Kingsgate Consolidated Ord Shs
Name: name, dtype: object",silver,producer,mid,4.1,63.33,-0.0944,-0.0856,-0.1034,FLAT,5.26,176.03,218.18,-43.14,55.38,77.14,0.5686,LOW,EARLY,5.866,5.9783,4.1929,0,126.3772,LAGGARD,36.6678
71,37,066970.KS,L&F CO LTD,lithium,producer,large,144500.0,64.1,0.238,0.2169,0.2536,FLAT,104.38,141.64,-17.0,-36.6,49.17,91.01,3.0192,HIGH,-,116700.0,118508.0,94852.0,1,76.5232,CONTENDER,36.0634
75,-36,GROY,Gold Royalty Corp,gold,royalties_financial_services,mid,3.32,68.87,0.0024,-0.018,-0.1478,STRONG_UP,-14.21,130.56,75.66,-39.54,53.82,57.58,0.9741,LOW,EARLY,3.844,4.27,3.6276,0,122.0302,LAGGARD,35.7353
78,-12,SLI.V,STANDARD LITHIUM LTD,lithium,producer,mid,4.88,74.36,-0.0833,-0.1731,-0.3325,STRONG_UP,-6.87,166.67,205.0,-42.28,54.62,78.91,,LOW,EARLY,5.555,6.0144,5.0969,0,115.3635,LAGGARD,35.5111
84,-14,BRMS.JK,"ticker
BRMS.JK    Bumi Resources Minerals
BRMS.JK    Bumi Resources Minerals
Name: name, dtype: object",copper,producer,large,710.0,79.01,0.0206,-0.0826,-0.3178,STRONG_UP,25.66,150.0,367.11,-48.47,44.78,85.79,0.3976,LOW,EARLY,852.25,1019.9,787.91,0,78.2958,LAGGARD,34.8076
86,-46,1258.HK,China Nonferrous Mining,copper,producer,large,11.39,70.37,0.0464,0.0104,-0.1793,STRONG_UP,-5.71,112.03,86.34,-42.02,56.15,70.92,0.6337,LOW,EARLY,12.4725,14.2542,12.2442,0,88.6946,LAGGARD,34.1675
88,-1,MTA,Metalla Royalty & Str.,gold,royalties_financial_services,mid,6.24,63.21,-0.1389,-0.0394,-0.1855,FLAT,1.13,118.18,94.39,-31.05,53.82,57.73,1.4805,MED,EARLY,7.7445,7.935,6.4073,0,110.1775,LAGGARD,33.6256
104,32,TMQ,"ticker
TMQ         Trilogy Metals
TMQ    Trilogy Metals Inc.
Name: name, dtype: object",gold,explorer,mid,3.36,62.26,-0.0504,0.0301,-0.2138,FLAT,63.11,116.77,558.82,-69.62,46.99,91.34,0.4622,LOW,EARLY,3.7875,4.5104,3.5227,0,60.0747,LAGGARD,31.5748
129,2,URG,Ur-Energy Inc,uranium,producer,mid,1.42,70.97,-0.0543,0.032,-0.0455,FLAT,-19.32,111.94,-14.46,-45.71,49.0,68.35,0.4004,LOW,EARLY,1.495,1.636,1.458,0,80.2498,LAGGARD,28.9081
130,9,ITRG,"ticker
ITRG    Integra Resources
ITRG    Integra Resources
Name: name, dtype: object",silver,producer,mid,2.56,36.67,-0.1101,-0.087,-0.2658,FLAT,-13.22,106.45,248.3,-45.67,49.0,74.39,1.0507,MED,EARLY,3.2635,3.6778,2.9264,0,70.1187,WEAK,28.8739
140,38,COSA.V,Cosa Resources,uranium,producer,small,0.63,93.55,0.575,0.3932,0.5865,FLAT,113.56,200.0,46.51,-42.74,37.75,118.26,3.1026,HIGH,-,0.496,0.4898,0.336,1,63.8424,LEADER,27.9015
141,27,29M.AX,29Metals,copper,producer,mid,0.345,74.07,0.064,0.1034,-0.3591,FLAT,-36.7,115.63,-17.86,-51.91,47.81,85.69,0.2371,LOW,EARLY,0.3677,0.4178,0.4059,0,64.512,LAGGARD,27.8077
149,1,ODV,Osisko Development,gold,producer,mid,2.93,50.0,-0.0397,-0.1134,-0.1423,STRONG_UP,-11.75,96.64,37.56,-40.79,52.61,71.14,0.7639,LOW,EARLY,3.7115,3.7656,3.1901,0,71.4711,LAGGARD,26.4995
152,1,IE,"ticker
IE         Ivanhoe Electric
IE    Ivanhoe Electric Inc.
Name: name, dtype: object",gold,producer,mid,10.87,48.11,-0.0718,-0.0966,-0.2913,STRONG_UP,-9.34,87.09,10.36,-45.78,53.82,73.65,0.9686,LOW,EARLY,12.808,15.608,12.9656,0,63.6422,WEAK,25.9301
153,-51,NGEX.TO,NGEX Minerals,copper,producer,large,23.59,46.91,-0.0473,-0.004,-0.0098,FLAT,-8.32,80.77,169.91,-30.62,57.43,61.67,0.7451,LOW,EARLY,25.668,27.7332,23.6275,0,75.2134,WEAK,25.7636
159,41,PSAB.JK,J Resources Asia,gold,producer,large,476.0,58.49,-0.1752,0.1141,-0.0939,FLAT,-11.85,106.96,154.55,-34.08,41.3,73.16,0.5806,LOW,EARLY,524.85,554.34,526.68,0,60.3787,LAGGARD,24.9465
171,17,LAC.TO,LITHIUM AMERICAS CORP,lithium,producer,mid,5.44,23.08,-0.0577,-0.1556,-0.231,STRONG_UP,-38.46,39.85,-42.98,-63.78,50.6,73.75,0.5779,LOW,EARLY,5.991,6.6318,6.197,0,27.3382,WEAK,23.6058
173,-56,GMD.AX,Genesis Minerals,gold,producer,large,5.62,24.53,0.0186,0.028,-0.1759,FLAT,-3.93,51.48,190.44,-36.46,53.39,66.39,1.3159,MED,EARLY,6.445,6.9722,5.8809,0,41.4016,WEAK,23.5947
178,-11,AIS.AX,Aeris Resources,copper,producer,mid,0.395,59.26,-0.0067,0.004,-0.2794,FLAT,-14.13,97.5,132.35,-42.96,43.82,79.11,0.7412,LOW,EARLY,0.4497,0.5223,0.4108,0,54.0064,LAGGARD,23.1324
179,26,TSLA,TESLA INC,lithium,producer,large,361.83,20.51,-0.1151,-0.0451,-0.3469,FLAT,-17.84,39.62,106.5,-26.14,52.61,34.9,1.0122,MED,EARLY,390.778,408.6372,396.0712,0,59.7198,WEAK,22.9947
181,43,DBG.V,Doubleview Gold,gold,explorer,small,2.02,76.42,-0.0229,0.0253,1.238,STRONG_DOWN,215.63,152.5,334.41,-41.57,40.96,129.8,2.2193,HIGH,-,2.263,1.7513,1.0247,1,48.1233,LEADER,22.5353
189,43,BTG,B2gold Corp,gold,producer,large,4.25,22.64,0.0098,-0.0363,-0.0476,STRONG_UP,-13.29,50.53,71.07,-36.63,55.02,68.59,0.8975,LOW,EARLY,4.8197,5.116,4.4586,0,40.5361,WEAK,22.0179
192,12,PMET.TO,PMET RESOURCES INC,lithium,producer,mid,4.19,33.33,-0.0357,-0.171,-0.3746,STRONG_UP,0.24,67.6,-47.69,-45.14,44.98,69.89,0.353,LOW,EARLY,4.5515,5.4532,4.3576,0,43.5062,WEAK,21.717
193,24,CS.TO,"ticker
CS.TO    Capstone Copper
CS.TO    Capstone Copper
Name: name, dtype: object",copper,producer,large,9.78,20.99,-0.0527,-0.0593,-0.2319,STRONG_UP,-13.53,31.98,13.06,-43.28,53.41,65.92,0.5854,LOW,EARLY,10.9765,13.4362,11.405,0,25.9141,WEAK,21.669
195,2,GAU,Galiano Gold,gold,producer,mid,2.28,46.23,-0.0285,-0.0812,-0.0981,STRONG_UP,0.88,83.87,65.22,-38.94,49.8,83.55,0.6417,LOW,EARLY,2.733,2.8684,2.3168,0,49.9913,WEAK,21.5445
202,18,SLX.AX,Silex Systems,uranium,producer,mid,5.3,50.0,0.0474,-0.053,-0.4681,STRONG_UP,-18.21,46.81,-1.67,-53.38,52.59,107.2,0.9717,LOW,EARLY,5.647,6.4084,6.3148,0,22.9661,LAGGARD,20.9883
203,-49,RMS.AX,Ramelius Resources,gold,producer,large,3.52,25.47,0.0316,0.0442,-0.086,FLAT,-6.19,51.72,106.23,-33.84,50.6,57.84,0.9519,LOW,EARLY,3.993,4.365,3.566,0,45.2476,WEAK,20.977
207,-33,NFG.V,New Found Gold Corp,gold,explorer,mid,2.46,15.09,-0.0247,-0.0799,-0.329,STRONG_UP,-28.28,42.2,-50.9,-51.05,51.0,72.56,0.6794,LOW,EARLY,3.0415,3.619,3.0878,0,29.6585,WEAK,20.4546
209,1,DC,Dakota Gold Corp,gold,explorer,mid,4.56,34.91,-0.0285,-0.0738,-0.2044,STRONG_UP,-2.15,72.08,92.41,-36.29,52.21,77.4,0.7305,LOW,EARLY,5.4835,5.9744,4.8889,0,48.6183,WEAK,20.3573
210,-19,HMY,Harmony Gold Mining,gold,producer,large,14.34,1.89,-0.0144,-0.0986,-0.2768,STRONG_UP,-20.86,-2.19,81.1,-48.85,51.0,73.44,1.0373,MED,EARLY,16.5975,19.74,17.6141,0,-1.5198,WEAK,20.2751
211,-24,MARI.TO,Marimaca Copper,copper,producer,mid,7.93,33.33,-0.0656,0.023,-0.2377,FLAT,-27.51,51.92,122.75,-37.07,48.19,47.81,0.8344,LOW,EARLY,9.036,10.3668,10.2836,0,52.3283,WEAK,20.1985
212,1,VZLA,Vizsla Silver Corp,silver,producer,mid,3.15,10.0,-0.0317,0.0492,-0.3038,FLAT,-25.88,38.77,126.62,-56.27,54.22,81.78,0.5806,LOW,EARLY,3.6415,4.4148,4.1834,0,25.7021,WEAK,20.1768
215,-31,DYL.AX,Deep Yellow Ltd.,uranium,producer,mid,1.685,54.84,0.0433,-0.1805,-0.1783,FLAT,-13.14,58.96,22.55,-44.5,47.41,78.17,0.9028,LOW,EARLY,1.9785,2.2852,1.9077,0,35.7605,LAGGARD,20.078
216,6,NDM.TO,Northern Dynasty Minerals,copper,producer,mid,1.8,14.81,0.1226,0.1047,-0.299,STRONG_UP,13.21,11.11,318.6,-66.88,47.39,118.62,0.5472,LOW,PROGRESS,1.7935,2.3082,2.1628,0,4.439,WEAK,20.0397
225,16,SMR,Nuscale Power Corp,uranium,producer,mid,10.3,11.29,-0.1207,-0.0196,-0.3809,FLAT,-72.89,-27.26,96.56,-80.72,48.59,93.5,0.8203,LOW,EARLY,11.904,14.6794,29.006,0,-14.1664,WEAK,19.3368
229,-23,AMMN.JK,"ticker
AMMN.JK    Amman Mineral Internasional
AMMN.JK    Amman Mineral Internasional
Name: name, dtype: object",copper,producer,large,4850.0,9.88,0.0442,-0.1385,-0.2027,STRONG_UP,-39.75,5.21,-45.2,-48.75,48.26,80.36,0.4853,LOW,EARLY,6077.0,6991.3,7386.075,0,3.1265,WEAK,19.1937
230,6,DVP.AX,Develop Global,copper,producer,mid,4.11,30.86,0.0015,-0.0438,-0.0781,STRONG_UP,-1.91,49.45,71.25,-38.4,49.4,61.79,0.7511,LOW,EARLY,4.656,5.011,4.4002,0,39.538,WEAK,19.113
