rank,delta_rank,ticker,name,commodity,type,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
3,9,FRES.L,"ticker
FRES.L    Fresnillo Ord Shs
FRES.L    Fresnillo Ord Shs
Name: name, dtype: object",gold,producer,large,3496.0,1.7712,0.95,1.0009,0.8933,FLAT,51.08,274.31,592.09,-31.03,55.56,62.77,2.006,HIGH,-,3367.6,3709.28,2626.9837,1,242.8059,TREND+LEAD,71.0886
9,41,047040.KS,Daewoo Eng & Co,uranium,producer,large,19370.0,2.7518,1.1549,2.7484,4.5412,STRONG_DOWN,425.64,512.97,416.53,-27.11,50.21,127.99,3.493,HIGH,-,13824.5,9378.3,5214.175,1,201.2381,TREND+LEAD,60.1102
21,5,SAG.V,Sterling Metals,copper,producer,small,1.39,1.9876,0.9137,0.784,0.6384,STRONG_UP,-24.86,308.82,131.67,-51.41,35.6,70.96,2.7119,HIGH,-,1.6075,1.688,1.3141,1,154.934,TREND+LEAD,50.4461
24,23,ENR.DE,Siemens Energy AG,lithium,producer,large,152.2,1.3968,0.9578,0.8937,1.0441,FLAT,46.76,170.91,778.44,-17.25,51.98,52.19,1.5041,HIGH,-,149.215,152.7493,115.7587,1,170.2252,TREND+LEAD,48.5633
38,6,IAUX,I-80 Gold Corp,gold,producer,mid,1.61,1.346,1.0388,0.9756,0.9851,FLAT,69.65,184.45,14.18,-38.94,52.8,75.23,1.598,HIGH,-,1.548,1.7458,1.1596,1,129.4574,TREND+LEAD,44.9232
42,36,SSRM,"ticker
SSRM    SSR Mining Inc
SSRM    SSR Mining Inc
Name: name, dtype: object",silver,producer,mid,31.5,1.3101,1.1116,1.0914,1.287,FLAT,31.85,215.0,563.16,-30.88,56.8,89.4,1.6774,HIGH,-,27.6655,27.5102,21.4174,1,136.5996,TREND+LEAD,44.0131
44,46,WGX.TO,Westgold Resources,gold,producer,mid,6.07,1.1398,1.0315,0.9428,0.9497,FLAT,34.29,140.87,152.92,-37.45,57.2,63.5,4.4422,HIGH,-,5.6605,6.4898,4.7208,1,126.8966,TREND+LEAD,43.7248
73,-22,OKLO,Oklo Inc.,uranium,producer,large,48.07,0.9507,0.8796,0.7844,0.5811,STRONG_UP,-58.54,111.76,281.51,-73.83,49.2,92.25,0.7711,LOW,EARLY,56.0755,65.971,85.8452,0,59.6065,WEAK,39.0531
82,0,066970.KS,L&F CO LTD,lithium,producer,large,147300.0,1.296,0.9635,1.5104,1.24,FLAT,89.09,151.37,-12.69,-36.6,49.79,93.64,1.55,HIGH,-,122490.0,120526.0,96254.0,1,80.4835,TREND+LEAD,37.2241
83,-13,LEU,Centrus Energy -A,uranium,producer,mid,183.16,1.305,0.8983,0.9662,0.6545,FLAT,-44.68,190.68,309.66,-61.35,51.6,96.83,0.6348,LOW,EARLY,195.782,224.5322,250.9204,0,101.6141,WEAK,36.9059
87,-19,BRMS.JK,"ticker
BRMS.JK    Bumi Resources Minerals
BRMS.JK    Bumi Resources Minerals
Name: name, dtype: object",copper,producer,large,780.0,1.3353,0.9965,0.8979,0.6341,STRONG_UP,27.87,174.65,409.8,-48.47,45.06,87.51,0.7183,LOW,EARLY,813.5,992.1,793.395,0,89.9284,WEAK,36.4706
90,20,SLI.V,STANDARD LITHIUM LTD,lithium,producer,mid,4.85,1.323,0.957,0.7586,0.6412,STRONG_UP,-8.49,156.61,201.24,-43.01,54.4,85.06,1.4886,MED,EARLY,5.34,5.8868,5.1329,0,100.1621,WEAK,36.1059
93,0,7JR.MU,Northam Platinum,palladium,producer,small,17.7,3.8806,1.0548,1.5797,1.7559,STRONG_DOWN,105.66,418.56,656.24,-28.12,41.27,146.45,8.3554,HIGH,-,14.8598,13.7272,9.1808,1,117.9524,TREND+LEAD,35.5316
98,24,1258.HK,China Nonferrous Mining,copper,producer,large,12.27,1.1065,0.9712,1.0253,0.7616,FLAT,-8.64,127.6,100.74,-42.02,56.33,71.93,0.8667,LOW,PROGRESS,12.1405,14.0128,12.3267,0,99.9238,WEAK,34.9798
99,38,EVN.AX,Evolution Mining,gold,producer,large,13.65,0.932,0.9267,0.9367,0.9727,STRONG_DOWN,23.82,96.97,278.19,-34.17,54.76,62.12,1.5396,HIGH,-,13.2595,14.4077,11.0354,1,85.484,TREND_ONLY,34.8703
102,48,GLAD.V,Gladiator Metals,copper,producer,small,1.22,1.5406,1.0061,0.8602,1.0097,FLAT,22.0,216.88,216.88,-33.33,43.6,88.43,1.8064,HIGH,-,1.3123,1.2697,1.0351,1,106.9332,TREND+LEAD,34.4918
108,9,ITRG,"ticker
ITRG    Integra Resources
ITRG    Integra Resources
Name: name, dtype: object",silver,producer,mid,2.87,0.9784,0.9951,0.8352,0.641,STRONG_UP,-9.46,135.25,295.32,-45.67,50.0,74.08,1.3878,MED,EARLY,3.058,3.5902,2.9424,0,91.2837,WEAK,33.9987
133,20,29M.AX,29Metals,copper,producer,mid,0.365,1.2238,0.9327,1.0558,0.6041,FLAT,-18.89,151.72,-13.1,-51.91,48.41,86.67,0.4932,LOW,PROGRESS,0.3605,0.4047,0.4078,0,84.7464,WEAK,31.1519
135,10,MKR.AX,"ticker
MKR.AX    Manuka Resources Ord Shs
MKR.AX    Manuka Resources Ord Shs
Name: name, dtype: object",silver,producer,small,0.095,1.3625,0.8351,0.8109,0.8681,FLAT,43.94,227.59,28.38,-60.0,43.25,152.7,1.785,HIGH,-,0.111,0.137,0.0812,1,64.4604,TREND+LEAD,31.0584
151,-30,IE,"ticker
IE         Ivanhoe Electric
IE    Ivanhoe Electric Inc.
Name: name, dtype: object",gold,producer,mid,12.21,1.0048,0.9702,0.8598,0.6826,STRONG_UP,0.0,112.35,24.72,-45.93,54.0,76.31,0.8596,LOW,PROGRESS,12.1425,15.2382,13.019,0,79.5018,WEAK,29.4019
153,24,CXU.AX,Cauldron Energy,uranium,producer,small,0.041,1.9375,1.69,1.4168,1.5463,FLAT,95.24,331.58,2.5,-44.44,32.94,155.37,7.7965,HIGH,-,0.0259,0.0292,0.0191,1,70.2981,TREND+LEAD,29.2637
161,3,MARI.TO,Marimaca Copper,copper,producer,mid,8.71,0.8066,0.9988,0.9661,0.7068,STRONG_UP,-23.73,65.9,146.05,-37.79,48.4,50.72,1.5616,HIGH,EARLY,8.7295,10.1572,10.3229,0,62.8902,WEAK,28.2289
165,25,COSA.V,Cosa Resources,uranium,producer,small,0.72,1.5034,1.2189,1.3073,1.5233,STRONG_DOWN,176.92,234.88,69.41,-42.74,37.6,121.32,2.7105,HIGH,-,0.5093,0.5002,0.3423,1,72.7961,TREND+LEAD,27.965
169,0,AIS.AX,Aeris Resources,copper,producer,mid,0.4,1.0235,0.8537,0.8935,0.6335,FLAT,-14.89,110.53,135.29,-42.96,44.05,76.5,1.4845,MED,EARLY,0.4315,0.5082,0.4142,0,63.6429,WEAK,27.4992
171,24,EMR.AX,Emerald Resources,gold,producer,mid,5.82,0.7324,0.9949,0.9652,0.8175,STRONG_UP,11.71,54.79,90.82,-42.87,55.95,68.13,1.5677,HIGH,-,5.5565,6.3744,5.1675,1,44.9926,TREND_ONLY,27.102
174,-47,URG,Ur-Energy Inc,uranium,producer,mid,1.44,0.9369,0.9614,0.9826,0.8986,FLAT,-18.18,108.7,-13.77,-45.71,48.8,70.43,0.7391,LOW,EARLY,1.4655,1.61,1.4654,0,75.3138,WEAK,26.7287
176,13,PSAB.JK,J Resources Asia,gold,producer,large,525.0,1.0801,0.9386,1.0157,0.8451,FLAT,-4.55,128.26,170.62,-35.21,41.2,77.61,0.9762,LOW,PROGRESS,512.65,547.56,528.865,0,68.0885,WEAK,26.6641
178,19,NFG.V,New Found Gold Corp,gold,explorer,mid,2.78,0.901,1.0195,0.871,0.6013,STRONG_UP,-18.24,90.41,-43.27,-51.05,51.6,75.92,0.8595,LOW,EARLY,2.872,3.523,3.0961,0,61.449,WEAK,26.5342
180,28,CS.TO,"ticker
CS.TO    Capstone Copper
CS.TO    Capstone Copper
Name: name, dtype: object",copper,producer,large,11.32,0.7232,1.082,1.0016,0.7663,STRONG_UP,-7.21,48.75,28.49,-43.28,53.2,70.13,1.1996,MED,PROGRESS,10.613,13.2024,11.4462,0,36.9826,WEAK,26.4355
182,-15,DYL.AX,Deep Yellow Ltd.,uranium,producer,mid,1.905,0.8955,1.035,0.8098,0.8496,FLAT,-8.41,99.48,38.55,-44.5,48.41,80.16,1.0066,MED,PROGRESS,1.8533,2.2609,1.909,0,60.0755,WEAK,26.2471
193,32,CHN.AX,Challice Mining,palladium,producer,mid,1.58,1.105,1.1272,0.9919,0.8502,STRONG_UP,-36.29,47.66,42.34,-53.73,48.41,81.92,1.1462,MED,PROGRESS,1.531,1.8404,1.9061,0,28.1664,WEAK,24.427
197,23,HMY,Harmony Gold Mining,gold,producer,large,16.16,0.5095,0.9948,0.8792,0.7254,STRONG_UP,-12.36,7.67,96.32,-48.85,50.8,74.73,1.5958,HIGH,PROGRESS,15.711,19.3188,17.621,0,5.2166,WEAK,24.3342
202,1,LAC.TO,LITHIUM AMERICAS CORP,lithium,producer,mid,5.52,0.7187,0.9698,0.8042,0.7343,STRONG_UP,-43.73,39.39,-42.26,-63.78,50.0,73.24,0.7013,LOW,EARLY,5.806,6.471,6.2239,0,26.8937,WEAK,23.5533
209,-30,300014.SZ,EVE ENERGY CO LTD-A,lithium,producer,large,62.58,0.7035,0.845,0.9833,0.7667,FLAT,-11.21,36.45,56.17,-33.74,53.53,43.87,1.2036,MED,EARLY,67.161,65.3942,63.5031,0,44.4737,WEAK,23.0718
210,36,006360.KS,Gs En & Co,uranium,producer,large,28050.0,0.7692,1.013,1.6026,1.2909,FLAT,52.46,71.34,94.35,-25.18,52.28,82.26,2.0328,HIGH,-,24529.0,21829.9758,19878.8033,1,45.34,TREND_ONLY,23.043
211,21,NDM.TO,Northern Dynasty Minerals,copper,producer,mid,2.06,0.7704,1.0864,1.2494,0.7087,FLAT,25.61,58.46,390.48,-66.88,48.0,119.4,0.7219,LOW,PROGRESS,1.795,2.2598,2.1666,0,23.5021,WEAK,22.9304
212,12,VZLA,Vizsla Silver Corp,silver,producer,mid,3.33,0.6183,0.947,0.9224,0.5452,STRONG_UP,-25.5,48.66,136.17,-56.27,54.4,80.86,0.7443,LOW,EARLY,3.4995,4.2362,4.1803,0,32.7374,WEAK,22.6504
213,2,NST.AX,Northern Star Resources,gold,producer,large,22.1,0.5923,1.0109,0.8143,0.8148,FLAT,-10.26,25.17,57.23,-45.32,55.95,73.25,1.3398,MED,PROGRESS,21.7695,25.7377,22.9102,0,19.2286,WEAK,22.6339
215,16,CMM.AX,Capricorn Metals,gold,producer,mid,11.7,0.6993,0.9508,0.882,0.7269,STRONG_UP,-13.22,47.79,120.85,-41.12,55.95,63.36,1.3144,MED,PROGRESS,11.4984,13.1198,12.3522,0,42.2016,WEAK,22.527
225,25,PNR.AX,Pantoro Gold,gold,producer,mid,3.66,0.6367,0.9694,0.7312,0.6337,STRONG_UP,-40.58,34.56,207.56,-52.82,52.38,85.23,1.0509,MED,EARLY,3.712,4.5916,4.696,0,21.2389,WEAK,21.7558
230,-24,SLX.AX,Silex Systems,uranium,producer,mid,5.55,0.7139,0.9946,0.9843,0.5403,STRONG_UP,-20.26,59.03,2.97,-53.38,53.17,108.21,0.6527,LOW,PROGRESS,5.4555,6.31,6.3335,0,29.0029,WEAK,21.2241
236,-50,TSLA,TESLA INC,lithium,producer,large,381.26,0.6952,0.9684,0.8976,0.7387,STRONG_UP,-17.02,34.84,128.81,-27.48,52.4,36.22,0.9096,LOW,EARLY,386.108,404.8966,396.7584,0,50.3966,WEAK,20.4612
238,0,AMMN.JK,"ticker
AMMN.JK    Amman Mineral Internasional
AMMN.JK    Amman Mineral Internasional
Name: name, dtype: object",copper,producer,large,5125.0,0.5405,0.9488,0.792,0.7655,STRONG_UP,-27.3,11.17,-41.6,-48.75,48.93,80.48,0.8445,LOW,EARLY,5695.75,6809.3,7357.075,0,6.7919,WEAK,20.1531
240,-12,SMR,Nuscale Power Corp,uranium,producer,mid,10.26,0.3048,0.8851,0.8765,0.6281,STRONG_UP,-71.97,-32.1,79.37,-80.82,48.0,93.63,0.8404,LOW,EARLY,11.5655,14.1446,28.5588,0,-16.4552,WEAK,20.0759
246,14,BOE.AX,Boss Energy Ltd.,uranium,producer,mid,1.62,0.3162,1.0005,0.9974,0.8979,STRONG_UP,-21.36,-29.57,-67.27,-74.73,44.44,82.11,0.6695,LOW,PROGRESS,1.561,1.6645,2.0258,0,-16.0014,WEAK,18.4904
248,-12,300207.SZ,SUNWODA ELECTRONIC CO LTD-A,lithium,producer,large,25.4,0.6005,0.8645,0.969,0.7439,FLAT,-13.93,16.47,77.87,-38.09,53.11,41.59,0.9548,LOW,EARLY,26.5875,25.4812,26.0287,0,21.038,WEAK,18.0365
251,43,BVR.AX,Bellavista Resources,uranium,producer,small,0.57,0.6824,1.1497,0.7729,0.6259,STRONG_UP,72.73,52.0,375.0,-48.35,34.52,90.2,2.8932,HIGH,-,0.6335,0.764,0.5069,1,19.9007,TREND_ONLY,17.8237
254,9,IVN.TO,Ivanhoe Mines Class A,copper,producer,large,10.51,0.3915,0.8675,0.8188,0.6019,STRONG_UP,-27.72,-19.46,-35.32,-44.13,51.2,64.94,3.2109,HIGH,EARLY,12.027,14.779,13.5212,0,-15.3455,WEAK,17.6188
257,0,NNE,Nano Nuclear Energy,uranium,producer,mid,20.4,0.3738,0.9144,0.829,0.737,STRONG_UP,-47.84,-16.73,293.06,-66.45,46.0,82.55,0.6708,LOW,EARLY,22.0925,25.894,33.8308,0,-9.3252,WEAK,17.5167
258,17,ZIM.AX,Zimplats Holdings,platinum,producer,mid,17.9,0.8129,1.0527,1.0138,0.8951,STRONG_UP,-4.89,42.86,5.36,-37.4,47.62,61.96,0.6143,LOW,EARLY,17.9315,20.0828,18.5197,0,32.9383,WEAK,17.5098
269,30,WA1.AX,WA1 Resources,copper,producer,mid,15.37,0.5744,1.0052,1.0837,0.7354,FLAT,-21.9,18.14,27.13,-41.26,53.57,58.64,1.072,MED,PROGRESS,14.1305,15.6818,17.1831,0,16.5715,WEAK,16.3006
277,13,ERA.PA,ERAMET,lithium,producer,mid,52.1,0.5825,0.9956,0.8781,0.692,STRONG_UP,-9.55,12.98,-25.13,-47.01,51.57,84.88,0.4355,LOW,PROGRESS,51.5885,59.463,55.959,0,7.8838,WEAK,15.5226
280,7,IVPAF,Ivanhoe Mines Ltd,palladium,producer,large,7.59,0.6221,0.9525,0.8592,0.7711,STRONG_UP,-27.3,-16.87,-36.7,-45.43,51.2,66.54,0.7197,LOW,EARLY,8.7621,10.8077,9.8035,0,-12.9789,WEAK,15.3187
294,11,CYL.AX,Catalyst Metals,gold,producer,mid,6.72,0.5559,0.9611,0.9138,0.8135,STRONG_UP,-19.62,17.48,820.55,-41.6,48.81,77.46,0.8193,LOW,PROGRESS,6.438,7.5356,7.0326,0,11.0163,WEAK,14.6172
295,2,AEU.AX,Atomic Eagle,uranium,producer,small,0.48,0.6157,1.2299,1.1686,1.0815,STRONG_UP,37.14,37.14,3328.57,-50.68,14.68,131.13,2.5264,HIGH,-,0.421,0.4714,0.3777,1,4.1581,TREND_ONLY,14.5893
301,8,LCID,LUCID GROUP INC,lithium,producer,mid,9.56,0.2054,0.9118,0.8896,0.788,STRONG_UP,-60.65,-60.17,-65.36,-70.77,42.4,74.54,0.4937,LOW,EARLY,10.0045,10.2504,16.6415,0,-34.2241,WEAK,14.0126
302,14,VUL.AX,VULCAN ENERGY RESOURCES LTD,lithium,producer,mid,3.39,0.38,1.014,0.9363,0.6713,STRONG_UP,-42.05,-26.3,,-61.57,48.41,58.28,0.6743,LOW,PROGRESS,3.228,3.6188,4.4633,0,-21.8496,WEAK,13.932
305,16,1211.HK,BYD CO LTD-H,lithium,producer,large,104.7,0.4293,0.9636,1.0527,0.9347,FLAT,-3.23,-16.74,59.13,-41.32,46.94,41.19,1.4654,MED,SHIFT,101.735,98.821,106.404,0,-19.0714,WEAK,13.1162
322,4,VISC.ST,Gruvaktiebolaget Viscaria Class B,copper,producer,mid,15.88,0.3608,0.9773,0.9908,0.7204,FLAT,-13.32,-25.79,-34.52,-50.26,47.18,52.36,0.9204,LOW,PROGRESS,15.482,17.6814,16.6599,0,-23.2425,WEAK,9.7183
333,4,2362.HK,JInchuan Group Interntional,copper,explorer,large,0.64,0.4862,0.9071,1.1281,0.9186,FLAT,0.0,0.0,-23.63,0.0,0.0,0.0,,LOW,EARLY,0.64,0.64,0.64,0,,WEAK,0.0
