rank,delta_rank,ticker,name,commodity,type,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
13,4,ARE.TO,Aecon Group,uranium,producer,mid,42.4,1.7139,0.9505,0.9826,1.1328,STRONG_DOWN,37.74,126.24,170.37,-25.42,54.8,36.25,1.6063,HIGH,-,45.4115,47.2572,34.8847,1,190.8454,TREND+LEAD,52.6329
15,20,HBM.TO,Hudbay Minerals,copper,producer,large,38.84,1.4347,1.0101,1.0791,1.23,STRONG_DOWN,51.63,195.94,221.99,-35.94,54.4,72.46,1.5012,HIGH,-,37.3217,34.8182,28.393,1,147.1065,TREND+LEAD,50.7376
16,-3,HL,Hecla Mining Co,silver,producer,large,15.29,1.5035,1.0005,0.9538,0.8963,STRONG_UP,-20.95,154.73,199.14,-55.81,53.2,65.65,1.0198,MED,EARLY,16.4965,17.946,17.5809,0,125.384,WEAK,50.5517
22,10,0358.HK,Jiangxi Copper H,copper,producer,large,34.54,1.2098,0.9949,0.9312,0.798,STRONG_UP,3.73,149.54,143.84,-38.62,51.43,55.65,1.3947,MED,EARLY,34.6986,36.0402,34.7888,0,138.2006,WEAK,46.2006
24,15,ALS.TO,Altius Minerals,copper,producer,mid,58.23,1.0491,0.9759,1.0937,1.2158,STRONG_DOWN,46.03,116.41,173.53,-16.0,57.6,38.66,1.6573,HIGH,-,55.3664,53.3036,43.1161,1,173.4404,TREND+LEAD,45.6827
27,0,TMQ,"ticker
TMQ         Trilogy Metals
TMQ    Trilogy Metals Inc.
Name: name, dtype: object",gold,explorer,mid,3.93,2.124,0.9805,1.0391,1.1853,STRONG_DOWN,-18.46,214.4,736.17,-69.62,50.0,78.57,0.6938,LOW,EARLY,4.1345,4.228,4.2115,0,136.4388,WEAK,44.5782
38,9,002738.SZ,SINOMINE RESOURCE GROUP CO-A,lithium,producer,large,61.18,0.9192,1.0551,0.8906,0.6993,STRONG_UP,-1.05,106.31,115.4,-43.33,49.59,57.04,1.6433,HIGH,EARLY,62.7414,73.9153,66.5057,0,92.4229,WEAK,41.5115
46,15,2099.HK,China Gold International Resources,copper,producer,large,150.3,1.0154,1.0358,0.9493,0.7782,STRONG_UP,-8.61,109.46,197.09,-41.77,52.24,61.26,1.3816,MED,EARLY,151.36,164.0496,156.6829,0,93.3409,WEAK,38.3364
48,-7,300450.SZ,WUXI LEAD INTELLIGENT EQUI-A,lithium,producer,large,41.19,0.8361,0.8799,0.833,0.6822,STRONG_UP,-12.77,87.65,117.84,-39.34,49.59,42.34,1.0511,MED,EARLY,48.061,51.4362,51.4185,0,102.6587,WEAK,38.1142
49,53,APM.TO,Andean Precious Metals,gold,producer,mid,5.75,1.4282,0.9779,0.8448,0.8899,FLAT,-43.57,111.4,511.7,-54.78,55.6,80.27,2.5045,HIGH,EARLY,6.437,6.7214,7.8926,0,77.1605,WEAK,37.2545
56,3,PAF.L,Pan African Resources,gold,producer,mid,103.2,1.4393,0.9534,0.8104,0.7883,STRONG_UP,-6.69,113.04,318.86,-44.93,54.58,66.27,1.0408,MED,EARLY,125.2805,140.2562,119.7173,0,93.1039,WEAK,35.0978
57,18,SCZ.V,Santacruz Silver Mining,silver,producer,mid,9.78,1.5517,1.0828,0.8873,0.9457,FLAT,-31.85,162.9,511.25,-62.54,48.8,88.16,,LOW,EARLY,10.506,11.2708,11.6535,0,90.1733,WEAK,35.0426
60,16,OGC.TO,Oceanagold Corp,gold,explorer,large,36.67,1.1863,0.9887,0.9405,0.9012,STRONG_UP,-4.86,75.6,293.97,-42.13,56.0,55.8,1.1746,MED,EARLY,39.1522,42.3435,39.6943,0,75.8709,WEAK,34.8886
61,4,AG,First Majestic Silver,silver,producer,large,17.65,1.2506,1.0015,0.9457,0.9268,STRONG_UP,5.12,111.88,191.23,-50.88,50.4,74.1,0.8995,LOW,EARLY,19.1068,20.2657,17.8828,0,76.0943,WEAK,34.6701
63,-12,UUUU,Energy Fuels Inc,uranium,producer,mid,15.04,2.0273,0.9975,0.8895,0.8578,STRONG_UP,-4.93,167.62,145.75,-51.28,51.2,86.28,0.6251,LOW,EARLY,16.9515,19.0746,18.2447,0,99.4659,WEAK,34.6137
68,9,USAS,Americas Gold & Silver,gold,producer,mid,5.28,1.7836,1.0464,0.8669,0.8426,STRONG_UP,-8.49,164.0,654.29,-54.44,53.2,97.08,0.7474,LOW,EARLY,5.6275,5.9136,5.5273,0,89.8723,WEAK,33.745
76,-12,600489.SS,Zhongjin Gold Ord. A,gold,producer,large,21.51,0.9961,1.018,1.0366,0.8094,FLAT,-3.84,47.44,57.4,-50.05,46.69,49.23,1.5339,HIGH,EARLY,22.5785,25.059,24.2477,0,44.9935,WEAK,32.6429
79,0,LA.V,Los Andes Copper,copper,producer,small,12.7,1.0802,0.9167,0.9176,0.9667,STRONG_DOWN,41.11,122.81,33.54,-40.7,46.0,58.45,7.6321,HIGH,-,13.3935,13.4768,11.4623,1,96.6488,TREND+LEAD,32.3631
