rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,1,EFR.TO,ENERGY FUELS INC,Uranium,large,23.39,100.0,0.012,-0.0825,-0.0064,FLAT,26.02,199.87,181.47,-51.09,51.6,87.69,1.6318,HIGH,PROGRESS,23.196,26.0524,25.3054,0,117.6119,LAGGARD,52.0013
2,1,BHP.AX,BHP GROUP LTD,Uranium,large,65.04,89.13,-0.0675,0.1052,0.3317,STRONG_DOWN,49.81,87.51,66.45,-18.98,56.13,30.91,1.0126,MED,-,62.1635,58.8878,48.8677,1,158.918,LEADER,42.0696
3,-2,ARE.TO,AECON GROUP INC,Uranium,mid,44.08,95.65,-0.0614,-0.0601,0.0394,STRONG_DOWN,46.49,124.5,189.54,-25.42,54.4,37.79,0.5141,LOW,-,44.7495,47.3896,35.3729,1,179.2155,LEADER,41.7817
4,0,UEC,URANIUM ENERGY CORP,Uranium,large,12.01,86.96,-0.0122,-0.091,-0.026,FLAT,4.25,85.91,88.84,-53.23,50.4,93.58,2.4594,HIGH,EARLY,12.5755,13.7624,13.9421,0,46.2709,LAGGARD,36.4463
5,1,SSW.JO,SIBANYE STILLWATER LTD,Uranium,large,4010.0,58.7,-0.0543,-0.2046,-0.3108,STRONG_UP,-31.61,28.23,98.27,-53.4,50.4,63.18,2.7203,HIGH,EARLY,4471.2,4961.42,5373.917,0,22.5169,LAGGARD,31.5197
6,1,OKLO,OKLO INC,Uranium,large,61.17,43.48,-0.037,-0.0555,0.1199,FLAT,-19.45,5.56,554.93,-73.83,50.8,103.01,1.0776,MED,EARLY,62.724,65.0344,85.04,0,2.7402,WEAK,30.9799
7,1,1164.HK,CGN MINING CO LTD,Uranium,large,2.9,60.87,-0.0941,-0.1379,-0.3086,STRONG_UP,-4.61,29.3,7.57,-47.91,48.57,63.79,2.3791,HIGH,EARLY,3.1055,3.6342,3.6333,0,22.308,LAGGARD,29.0905
8,-3,DML.TO,DENISON MINES CORP,Uranium,mid,4.72,91.3,0.0036,0.0434,0.0149,FLAT,38.01,92.65,65.61,-34.0,52.8,60.29,0.5735,LOW,-,4.5435,4.8518,4.4841,1,81.1425,LEADER,27.1378
9,8,MGA.TO,MEGA URANIUM LTD,Uranium,small,0.67,97.83,-0.0027,0.0175,0.183,STRONG_DOWN,76.32,139.29,91.43,-32.91,42.4,90.59,1.9623,HIGH,-,0.6295,0.6794,0.5483,1,65.1917,LEADER,24.8139
10,1,NXE.TO,NEXGEN ENERGY LTD,Uranium,large,15.04,82.61,-0.008,0.0072,-0.0305,FLAT,33.1,61.37,56.83,-31.42,52.8,58.8,0.7363,LOW,-,14.9485,15.9102,14.4801,1,55.1108,LEADER,24.3143
11,-1,SLX.AX,SILEX SYSTEMS LTD,Uranium,mid,5.77,73.91,0.03,0.0412,0.1113,STRONG_DOWN,-22.86,44.97,8.05,-53.38,52.96,74.59,1.0387,MED,EARLY,5.84,5.8668,6.7814,0,31.9328,LAGGARD,23.5883
12,10,ISO.TO,ISOENERGY LTD,Uranium,mid,16.9,84.78,0.0802,0.1274,0.261,STRONG_DOWN,52.94,72.8,5.89,-29.99,55.2,82.79,2.9961,HIGH,-,15.4375,15.771,14.1759,1,48.5403,LEADER,23.3683
13,-4,PDN.AX,PALADIN ENERGY LTD,Uranium,large,10.09,67.39,-0.0619,-0.0389,-0.0911,FLAT,18.43,35.25,-26.35,-35.56,51.78,76.25,1.6423,HIGH,EARLY,10.6835,11.679,10.4675,0,23.9408,LAGGARD,23.1207
14,2,LEU,CENTRUS ENERGY CORP-CLASS A,Uranium,mid,191.39,32.61,0.078,0.1011,0.0113,FLAT,-13.43,0.71,348.96,-66.37,51.2,91.39,2.3912,HIGH,SHIFT,174.8825,189.5228,247.5686,0,0.398,WEAK,22.7234
15,-2,SASK.V,ATHA ENERGY CORP,Uranium,small,1.23,93.48,0.0612,0.2654,0.5635,STRONG_DOWN,112.07,98.39,75.71,-40.43,43.6,91.67,4.3217,HIGH,-,1.0595,1.0222,0.8071,1,46.7948,LEADER,22.1585
16,-4,CCO.TO,CAMECO CORP,Uranium,large,150.46,80.43,-0.0342,0.0074,0.0602,STRONG_DOWN,28.57,59.81,113.16,-27.09,52.8,55.68,0.8372,LOW,-,149.22,155.895,142.3098,1,56.7195,LEADER,22.1002
17,-3,URG,UR-ENERGY INC,Uranium,mid,1.5,76.09,-0.1456,-0.0126,0.021,STRONG_DOWN,11.94,47.06,3.45,-45.71,47.2,88.29,4.4391,HIGH,EARLY,1.652,1.6838,1.5884,0,25.1577,LAGGARD,21.9192
18,0,URC.TO,URANIUM ROYALTY CORP,Uranium,mid,4.17,54.35,-0.0889,-0.1624,-0.1029,FLAT,-12.39,21.57,24.85,-47.5,49.2,66.51,2.7418,HIGH,EARLY,4.5655,4.9444,5.3364,0,15.9594,LAGGARD,21.0179
19,4,SMR,NUSCALE POWER CORP,Uranium,mid,11.74,4.35,0.0879,0.1006,0.0128,FLAT,-25.37,-68.44,23.45,-82.86,46.8,107.43,1.9863,HIGH,SHIFT,11.2805,11.5398,20.7242,0,-29.8151,WEAK,20.5438
20,0,DYL.AX,DEEP YELLOW LTD,Uranium,mid,1.72,34.78,0.1164,0.0839,0.0258,STRONG_UP,2.38,0.88,15.82,-53.26,49.01,71.89,3.6676,HIGH,PROGRESS,1.5675,1.7373,1.931,0,0.5998,WEAK,19.5659
21,-2,LI.V,AMERICAN LITHIUM CORP,Uranium,small,0.48,71.74,-0.1779,-0.1758,-0.1305,STRONG_DOWN,-20.0,37.14,-39.24,-58.97,40.0,59.57,1.9761,HIGH,-,0.5375,0.575,0.6644,0,24.9406,LAGGARD,19.542
22,16,AEU.AX,ATOMIC EAGLE LTD,Uranium,small,0.54,78.26,0.4891,0.3553,0.2722,STRONG_UP,74.19,54.29,3757.14,-53.42,24.11,107.02,13.1589,HIGH,-,0.4028,0.4083,0.3942,1,12.2298,LEADER,18.8687
23,-2,NNE,NANO NUCLEAR ENERGY INC,Uranium,mid,28.21,19.57,0.1178,0.1311,0.3235,STRONG_DOWN,-5.94,-24.39,85.35,-66.45,48.4,112.08,2.0776,HIGH,SHIFT,26.1687,25.3109,31.1462,0,-10.5325,WEAK,18.817
24,5,7011.T,MITSUBISHI HEAVY INDUSTRIES,Uranium,large,3968.0,47.83,0.0217,-0.0304,-0.2041,STRONG_UP,-6.26,12.73,148.36,-32.55,46.69,44.0,1.255,MED,PROGRESS,3739.1,4199.68,4257.0836,0,13.5066,WEAK,17.6957
