rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
40,-1,GLN.AX,Galan Lithium Limited,Process industries,Chemicals: agricultural,small,0.495,97.96,0.0313,0.3921,0.1465,FLAT,241.38,371.43,59.68,-36.17,42.06,86.88,2.0103,HIGH,-,0.424,0.3914,0.2587,1,179.8145,LEADER,52.8687
87,2,CP8.AX,Canadian Phosphate Limited,Process industries,Chemicals: agricultural,small,0.12,95.92,0.5,0.6921,0.3564,FLAT,106.9,300.0,344.44,-46.67,27.38,93.96,4.8995,HIGH,-,0.0763,0.0724,0.0672,1,87.4202,LEADER,34.3313
106,1,CBO.AX,Cobram Estate Olives Ltd.,Process industries,Agricultural commodities/Milling,small,3.61,89.8,0.0227,0.0427,0.0189,FLAT,5.86,97.98,107.04,-27.23,46.83,37.68,0.3289,LOW,-,3.497,3.2728,3.1967,1,121.7748,LEADER,30.1115
290,0,PSC.AX,Prospect Resources Ltd.,Process industries,Chemicals: agricultural,small,0.305,91.84,-0.1029,-0.0692,-0.2235,FLAT,60.53,106.78,96.77,-42.11,39.29,82.61,0.1892,LOW,-,0.33,0.352,0.2612,1,50.7853,LEADER,20.0123
291,0,ORI.AX,Orica Limited,Process industries,Industrial specialties,mid,21.22,57.14,0.0351,0.0643,-0.0958,FLAT,-2.26,35.86,25.83,-28.9,54.37,33.27,0.4118,LOW,PROGRESS,20.722,21.829,22.4588,0,58.5964,LAGGARD,19.9973
332,3,PNN.AX,Power Minerals Limited,Process industries,Chemicals: agricultural,small,0.115,83.67,-0.08,0.0232,-0.0321,FLAT,-17.86,59.72,0.0,-64.89,38.1,96.67,0.5901,LOW,-,0.122,0.1148,0.1016,1,23.538,LEADER,18.881
333,3,MPP.AX,Metro Performance Glass Ltd,Process industries,Industrial specialties,small,0.94,100.0,0.0,0.1528,22.5933,STRONG_DOWN,2440.54,1880.99,620.35,-54.55,9.13,7801.74,0.0,LOW,-,0.894,0.8401,0.2369,1,2.2012,LEADER,18.869
359,3,DNL.AX,Dyno Nobel Limited,Process industries,Chemicals: agricultural,mid,3.24,67.35,0.0125,0.0401,0.0163,FLAT,2.55,44.95,22.73,-18.49,48.02,35.26,0.592,LOW,-,3.2105,3.2026,3.1439,1,61.2174,CONTENDER,18.2677
371,4,LPM.AX,Lithium Plus Minerals Ltd.,Process industries,Chemicals: agricultural,small,0.13,93.88,-0.0714,0.2778,-0.214,FLAT,8.33,109.68,4.0,-50.5,26.59,92.03,,LOW,-,0.129,0.1272,0.1193,1,31.6888,LEADER,18.018
379,3,EVG.AX,Evion Group NL,Process industries,Chemicals: agricultural,small,0.03,85.71,0.0,0.3414,0.0933,FLAT,20.0,66.67,25.0,-43.59,31.35,100.36,2.7787,HIGH,-,0.0264,0.0272,0.0294,1,20.825,LEADER,17.7951
421,3,LBL.AX,Laserbond Limited,Process industries,Industrial specialties,small,0.54,71.43,-0.0182,-0.0901,0.0213,FLAT,8.43,48.44,-18.51,-21.74,38.89,41.19,1.7898,HIGH,-,0.552,0.5697,0.5463,0,45.7328,LAGGARD,17.0564
446,7,FIN.AX,Fin Resources Limited,Process industries,Chemicals: agricultural,small,0.011,87.76,0.0,-0.0375,-0.1833,STRONG_UP,10.0,83.33,-38.89,-57.14,19.84,120.02,0.1095,LOW,-,0.0109,0.012,0.0087,1,13.7755,LEADER,16.623
