rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,PLS.AX,PLS GROUP LTD,lithium,producer,large,6.74,92.5,0.0308,0.1447,0.2304,STRONG_DOWN,66.42,491.23,76.44,-21.33,56.92,52.6,0.7695,LOW,-,6.279,5.7794,4.1669,1,531.5723,LEADER,107.3075
2,1,FDY.TO,Faraday Copper,copper,explorer,mid,6.37,100.0,0.0439,0.2293,0.2978,STRONG_DOWN,221.72,716.67,667.47,-33.95,53.2,74.84,0.6747,LOW,-,5.5455,4.9506,3.1288,1,509.4424,LEADER,105.7249
3,-1,HYMC,Hycroft Mining Holding,gold,explorer,mid,32.84,100.0,-0.0047,-0.1532,-0.1327,FLAT,180.68,840.97,843.68,-46.18,55.2,102.24,0.5741,LOW,-,36.4255,36.6969,24.0811,1,454.0471,LEADER,100.4214
4,0,2308.TW,Delta Electronics Inc,lithium,producer,large,2420.0,97.5,0.0075,0.1207,0.5245,STRONG_DOWN,170.69,570.22,644.47,-17.21,54.55,67.35,0.7044,LOW,-,2204.0,1927.6,1216.275,1,461.8466,LEADER,93.6267
5,-1,AGMR.TO,Silver Mountain Resources,silver,explorer,small,4.44,100.0,0.0621,0.1877,0.1241,FLAT,40.95,678.95,5820.0,-43.49,51.6,92.47,0.601,LOW,-,4.1025,3.9426,3.5296,1,378.8654,LEADER,81.6326
6,0,PUCOBRE.SN,Sociedad Punta Del Cobre,copper,producer,large,17203.0,89.02,-0.0281,0.0546,0.1414,STRONG_DOWN,134.49,241.46,279.68,-38.3,47.37,32.85,0.0843,LOW,-,16435.3,15564.8034,11633.6956,1,348.194,LEADER,79.3609
7,0,LAR.TO,LITHIUM ARGENTINA AG,lithium,producer,mid,14.44,95.0,0.0529,0.0599,0.3657,STRONG_DOWN,87.05,501.67,132.15,-32.65,54.4,83.12,0.4653,LOW,-,14.224,12.336,8.6015,1,328.3285,LEADER,71.9202
8,8,TMQ,"ticker
TMQ         Trilogy Metals
TMQ    Trilogy Metals Inc.
Name: name, dtype: object",gold,explorer,mid,4.76,96.19,0.1259,0.0713,0.3642,FLAT,11.21,286.99,871.43,-69.62,50.0,72.19,1.5419,HIGH,-,4.346,4.1136,4.1019,1,198.7754,LEADER,71.7341
9,-4,EUR.AX,EUROPEAN LITHIUM LTD,lithium,producer,small,0.475,100.0,0.0696,0.1353,0.689,STRONG_DOWN,171.43,910.64,889.58,-67.74,39.92,129.5,0.5567,LOW,-,0.441,0.3359,0.2317,1,280.7157,LEADER,68.1596
10,11,MIN.AX,MINERAL RESOURCES LTD,lithium,producer,large,74.33,77.5,0.0173,0.1404,0.1526,STRONG_DOWN,51.45,279.62,3.42,-21.51,56.52,51.96,0.5809,LOW,-,69.4975,62.9158,52.3049,1,304.1617,LEADER,65.403
11,2,KCP.V,King Copper Discovery,copper,producer,small,1.0,98.78,-0.031,0.1423,-0.0311,FLAT,40.85,545.16,354.55,-47.77,45.2,85.86,0.8049,LOW,-,1.0723,0.9475,0.8321,1,286.9938,LEADER,65.3049
12,0,ARG.TO,Amerigo Resources,copper,producer,mid,6.93,95.12,0.0314,0.0526,0.3247,STRONG_DOWN,93.12,305.62,369.9,-28.72,56.8,58.34,0.8081,LOW,-,6.5163,5.9318,4.3236,1,297.552,LEADER,64.6373
13,22,HBM,"ticker
HBM    Hudbay Minerals Inc
HBM    Hudbay Minerals Inc
Name: name, dtype: object",gold,producer,large,30.59,92.38,0.1607,0.3433,0.4216,STRONG_DOWN,80.42,234.42,221.69,-36.16,56.4,67.21,1.6042,HIGH,-,25.6275,23.783,19.8201,1,196.7169,LEADER,62.8723
14,-3,LGD.TO,Liberty Gold Corp,gold,producer,mid,1.78,99.05,0.1423,0.2208,0.3974,STRONG_DOWN,117.07,493.33,394.44,-41.21,42.4,80.72,0.7768,LOW,-,1.4935,1.3952,1.0015,1,259.1344,LEADER,61.7114
15,-1,LTR.AX,LIONTOWN LTD,lithium,producer,large,2.5,90.0,0.0553,0.0637,0.4237,STRONG_DOWN,74.22,350.45,87.97,-34.62,51.38,71.22,0.759,LOW,-,2.387,2.1512,1.582,1,252.8243,LEADER,61.3156
16,21,UUUU,Energy Fuels Inc,uranium,producer,mid,17.62,96.72,-0.0483,-0.1022,-0.017,FLAT,22.36,261.81,158.36,-51.28,52.0,80.02,2.1544,HIGH,EARLY,19.464,19.3936,17.9787,0,170.132,LAGGARD,58.2032
17,-9,HL,Hecla Mining Co,silver,producer,large,17.54,86.21,-0.0125,-0.0783,-0.0174,FLAT,4.33,211.93,202.61,-48.56,52.8,64.88,1.0297,MED,-,18.064,18.3788,17.2292,1,172.474,LEADER,58.0187
18,0,GLEN.L,Glencore,copper,producer,large,567.8,47.56,-0.0136,-0.0698,0.1581,FLAT,63.86,99.42,17.98,-14.09,54.62,24.31,3.0012,HIGH,-,572.2575,557.9886,435.0332,1,223.3676,LAGGARD,57.425
19,13,ENS,ENERSYS,lithium,producer,large,227.89,57.5,-0.0912,0.1036,0.2201,STRONG_DOWN,59.78,180.03,116.31,-18.32,59.2,44.36,1.0404,MED,-,228.9155,205.4966,155.9549,1,240.2552,CONTENDER,57.3412
20,-5,HBM.TO,Hudbay Minerals,copper,producer,large,42.37,87.8,0.1457,0.2736,0.3204,STRONG_DOWN,78.01,238.73,227.35,-35.94,55.2,66.87,1.4256,MED,-,35.386,32.7728,27.3696,1,197.0714,LEADER,57.0532
21,-12,ABRA.TO,"ticker
ABRA.TO    AbraSilver Resources
ABRA.TO    AbraSilver Resources
ABRA.TO    AbraSilver Resources
Name: name, dtype: object",copper,explorer,mid,18.58,97.56,0.0778,-0.0064,0.332,FLAT,97.03,345.56,697.42,-43.5,54.4,85.06,0.5998,LOW,-,17.41,15.4712,11.047,1,221.0047,LEADER,55.9156
22,1,PAF.L,Pan African Resources,gold,producer,mid,137.7,83.81,0.0346,0.0141,-0.0404,STRONG_UP,35.56,188.74,456.62,-31.51,55.78,58.3,2.7381,HIGH,-,142.9895,144.6102,117.6162,1,180.578,LEADER,55.6133
23,-4,5802.T,Sumitomo Electric Industries,lithium,producer,large,13180.0,87.5,0.0815,0.3241,0.1276,FLAT,108.61,347.4,443.68,-22.02,56.2,82.7,0.9819,LOW,-,11534.75,10478.3167,7133.6473,1,236.0819,LEADER,54.6534
24,1,NEWP,New Pacific Metals,silver,explorer,mid,5.02,89.66,0.0104,-0.1581,0.1465,FLAT,82.55,251.05,162.83,-41.19,52.0,69.95,1.031,MED,-,5.324,4.9588,3.5496,1,186.6268,LEADER,53.9998
25,-1,ALB,ALBEMARLE CORP,lithium,producer,large,171.13,67.5,-0.0481,-0.0966,-0.1593,STRONG_UP,32.37,216.09,46.63,-21.62,57.2,60.93,1.046,MED,-,185.019,184.6242,140.563,1,202.8616,CONTENDER,53.5067
26,-4,300450.SZ,WUXI LEAD INTELLIGENT EQUI-A,lithium,producer,large,49.19,50.0,-0.031,-0.0979,-0.3031,STRONG_UP,-1.82,150.64,155.53,-32.4,50.62,41.03,1.0852,MED,EARLY,52.5105,52.0826,50.5647,0,185.8506,LAGGARD,53.2389
27,9,MFRISCOA-1.MX,Minera Frisco Sab De Cv,gold,explorer,large,10.59,86.67,-0.0118,0.1164,-0.0044,FLAT,21.03,194.99,183.91,-41.62,46.18,47.6,0.296,LOW,-,10.1995,9.752,9.1126,1,189.1693,LEADER,52.6113
28,1,APM.TO,Andean Precious Metals,gold,producer,mid,6.84,90.48,0.0114,0.0771,-0.1195,FLAT,-20.83,219.63,577.23,-51.34,56.4,75.36,1.1331,MED,-,6.8495,6.8114,7.846,0,164.3699,LAGGARD,51.5281
29,14,ELVR,ELEVRA LITHIUM LTD,lithium,producer,mid,88.58,80.0,-0.041,-0.0619,0.5587,FLAT,135.71,288.17,288.17,-35.83,52.94,83.09,1.0661,MED,-,89.8325,76.723,,0,183.6037,LAGGARD,50.7518
30,-20,LUN.TO,Lundin Mining,copper,producer,large,42.08,82.93,0.0617,0.1204,0.1653,STRONG_DOWN,61.48,217.49,176.98,-33.67,56.4,61.85,0.6182,LOW,-,38.655,37.0168,29.3036,1,198.3232,LEADER,50.6027
31,3,1208.HK,MMG Ltd.,copper,producer,large,9.12,81.71,-0.0574,0.0052,-0.0659,FLAT,43.17,208.11,153.68,-37.38,56.33,63.46,0.8804,LOW,-,9.3075,8.6454,7.8548,1,184.7263,LEADER,50.3345
32,-6,PMET.TO,PMET RESOURCES INC,lithium,producer,mid,7.34,75.0,0.1017,0.232,0.3001,STRONG_DOWN,44.49,259.8,-9.27,-45.14,50.0,67.31,0.442,LOW,-,6.9,5.7406,4.9672,1,192.9906,LEADER,49.6614
33,6,0358.HK,Jiangxi Copper H,copper,producer,large,34.62,73.17,-0.0807,-0.1507,-0.1644,STRONG_UP,18.4,169.55,129.97,-35.42,52.65,48.56,0.801,LOW,EARLY,37.011,37.0756,34.7652,0,183.8353,LAGGARD,49.1429
34,-6,MAH.AX,Machahon Holdings,gold,royalties_financial_services,mid,1.0,95.24,0.0667,0.3439,0.624,STRONG_DOWN,74.97,270.63,271.85,-22.01,46.25,56.33,0.7259,LOW,-,0.8655,0.8102,0.6191,1,222.2006,LEADER,49.0436
35,5,USAS,Americas Gold & Silver,gold,producer,mid,6.25,97.14,0.0751,0.0664,-0.1191,STRONG_UP,40.77,290.62,657.58,-53.44,53.2,94.49,0.6909,LOW,-,6.241,5.9472,5.3956,1,163.6284,LEADER,48.9555
36,-6,SCZ.V,Santacruz Silver Mining,silver,producer,mid,11.28,93.1,0.0139,-0.0335,-0.0716,STRONG_UP,17.01,266.23,500.0,-57.28,48.8,81.83,0.6642,LOW,EARLY,11.7915,11.4854,11.4839,0,158.7707,LAGGARD,48.0178
37,-4,TGB,"ticker
TGB         Taseko Mines
TGB    Taseko Mines Ltd.
Name: name, dtype: object",copper,producer,mid,7.9,85.37,0.1083,0.0126,0.0613,FLAT,49.62,227.8,213.49,-35.47,50.8,69.87,1.1584,MED,-,7.1475,7.0006,5.809,1,165.6259,LEADER,47.8928
