rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,HYMC,Hycroft Mining Holding,gold,explorer,mid,43.97,100.0,0.0508,0.2408,0.0616,FLAT,463.72,1128.21,1159.89,-46.18,56.0,141.64,0.4205,LOW,-,36.865,39.2533,19.265,1,446.0597,LEADER,100.0249
2,0,2308.TW,Delta Electronics Inc,lithium,producer,large,1900.0,100.0,0.0497,0.1133,0.7661,STRONG_DOWN,92.5,519.81,556.59,-17.21,55.19,65.31,0.8076,LOW,-,1603.25,1424.4,970.095,1,439.2616,LEADER,89.4307
3,2,KCP.V,King Copper Discovery,copper,producer,small,1.04,98.73,0.1818,0.192,-0.0193,FLAT,20.93,550.0,700.0,-47.77,44.4,91.08,2.1443,HIGH,-,0.856,0.9566,0.717,1,268.1159,LEADER,75.6754
4,-1,PLS.AX,PLS GROUP LTD,lithium,producer,large,6.04,85.0,0.0825,0.2699,0.1755,FLAT,125.37,331.43,56.48,-30.79,54.58,59.52,0.9684,LOW,-,5.195,4.8282,3.5073,1,303.9209,LEADER,69.9045
5,5,FDY.TO,Faraday Copper,copper,explorer,mid,5.27,100.0,0.0888,0.2956,0.8627,STRONG_DOWN,174.48,567.09,584.42,-33.95,50.4,91.55,0.8685,LOW,-,4.385,4.3234,2.5144,1,312.193,LEADER,69.6564
6,1,5802.T,Sumitomo Electric Industries,lithium,producer,large,9976.0,95.0,-0.0514,-0.1143,0.3735,FLAT,132.11,409.02,339.73,-22.31,58.44,76.74,0.5434,LOW,-,9681.585,9565.4643,6109.1309,1,311.4784,LEADER,68.7061
7,-1,ARG.TO,Amerigo Resources,copper,producer,mid,6.5,92.41,0.022,0.2521,0.2698,STRONG_DOWN,141.89,313.23,342.23,-28.72,58.0,64.42,1.0595,MED,-,5.5215,5.5706,3.8142,1,282.0185,LEADER,68.7008
8,-4,MIN.AX,MINERAL RESOURCES LTD,lithium,producer,large,62.25,80.0,0.033,0.018,-0.092,STRONG_UP,49.03,269.44,-9.72,-30.29,56.57,53.63,0.6591,LOW,-,56.531,55.6984,46.8276,1,284.2067,LEADER,66.7807
9,2,ABRA.TO,"ticker
ABRA.TO    AbraSilver Resources
ABRA.TO    AbraSilver Resources
ABRA.TO    AbraSilver Resources
Name: name, dtype: object",copper,explorer,mid,16.1,97.47,-0.0062,0.4416,0.3337,FLAT,155.15,455.17,519.23,-43.5,55.2,95.76,0.4326,LOW,-,13.3155,13.8828,9.3693,1,262.3801,LEADER,63.7633
10,2,SCZ.V,Santacruz Silver Mining,silver,producer,mid,12.42,100.0,-0.0084,0.0524,-0.1431,FLAT,35.0,497.12,870.31,-57.28,50.4,106.71,0.3169,LOW,-,11.353,12.995,10.5486,1,234.7916,LEADER,62.6713
