rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,AGMR.TO,Silver Mountain Resources,silver,explorer,small,3.98,100.0,0.0268,0.0112,0.1998,FLAT,43.17,6533.33,4875.0,-43.49,49.6,121.52,0.4459,LOW,-,4.3795,4.3829,2.8804,1,2666.6667,LEADER,514.4946
2,1,HYMC,Hycroft Mining Holding,gold,explorer,mid,34.47,100.0,0.0552,-0.0582,0.3233,FLAT,462.32,957.36,1518.31,-46.18,55.6,148.34,0.5945,LOW,-,40.7767,40.6345,16.3653,1,358.8333,LEADER,83.7055
3,-1,2308.TW,Delta Electronics Inc,lithium,producer,large,1550.0,97.5,0.0091,0.1742,0.6226,STRONG_DOWN,86.52,295.38,367.81,-29.7,53.53,58.39,1.3009,MED,-,1388.75,1251.1,869.9416,1,270.7961,LEADER,69.706
4,10,GEV,GE Vernova Inc,lithium,producer,large,923.69,87.5,-0.0072,0.1101,0.3398,STRONG_DOWN,47.12,191.6,606.38,-17.93,55.6,41.02,1.0261,MED,-,852.0166,791.1022,645.9048,1,259.7059,LEADER,62.1856
5,8,ARIS,Aris Mining Corp,gold,producer,mid,17.48,94.44,0.014,0.0242,0.1171,STRONG_DOWN,86.75,279.18,421.79,-28.97,61.6,69.21,1.0116,MED,-,19.1975,19.3422,12.4088,1,248.4789,LEADER,62.0083
6,1,5802.T,Sumitomo Electric Industries,lithium,producer,large,10210.0,95.0,-0.0395,0.0377,0.6208,STRONG_DOWN,141.9,282.29,358.1,-35.25,57.2,68.09,0.7199,LOW,-,10070.85,8575.98,5537.3745,1,237.1436,LEADER,58.6169
7,5,MAU.TO,Montage Gold,gold,explorer,mid,13.78,99.07,0.0315,0.0909,0.4522,STRONG_DOWN,97.7,345.95,1020.33,-25.76,54.0,71.65,0.8044,LOW,-,14.768,13.918,8.3219,1,260.7335,LEADER,57.4019
8,11,PAF.L,Pan African Resources,gold,producer,mid,135.0,87.96,0.0311,-0.0171,0.1562,FLAT,55.74,223.42,549.34,-31.51,59.92,62.04,1.0507,MED,-,152.807,147.6237,97.36,1,215.7824,LEADER,56.8615
9,-5,OGC.TO,Oceanagold Corp,gold,explorer,large,42.22,85.19,-0.0211,-0.0403,0.1135,FLAT,49.72,214.5,392.76,-30.1,58.0,61.87,1.4284,MED,-,49.022,49.4924,33.741,1,201.0829,LEADER,56.3984
10,0,DSV.TO,Discovery Silver Corp,silver,producer,large,8.35,93.33,0.0426,0.075,0.0394,FLAT,74.69,323.86,1137.04,-36.96,54.4,81.76,0.7724,LOW,-,9.3265,9.8412,6.3879,1,215.4827,LEADER,56.3279
11,-2,SCZ.V,Santacruz Silver Mining,silver,producer,mid,11.17,96.67,0.0327,-0.0623,-0.0551,FLAT,17.33,417.13,1114.13,-57.28,49.6,103.84,0.5702,LOW,-,13.0685,15.1698,9.9134,1,199.2453,LEADER,55.9179
