rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,HYMC,Hycroft Mining Holding,gold,explorer,mid,40.72,100.0,0.0835,0.0419,0.1728,FLAT,374.59,1009.54,1000.54,-46.18,55.82,140.76,0.3324,LOW,-,35.546,38.9511,18.8557,1,400.3434,LEADER,91.3671
2,0,2308.TW,Delta Electronics Inc,lithium,producer,large,1845.0,100.0,0.0112,0.152,0.6518,STRONG_DOWN,106.38,495.19,536.53,-17.21,55.19,65.64,0.7516,LOW,-,1562.25,1399.4,955.4175,1,416.354,LEADER,85.2187
3,11,MIN.AX,MINERAL RESOURCES LTD,lithium,producer,large,59.34,83.78,-0.0327,-0.0609,-0.1386,STRONG_UP,37.58,249.06,-14.48,-30.29,56.4,51.8,1.5496,HIGH,-,55.5275,55.3824,46.4457,1,271.176,LEADER,78.7457
4,1,FDY.TO,Faraday Copper,copper,explorer,mid,5.04,100.0,0.0721,0.1357,0.7405,STRONG_DOWN,173.91,537.97,572.0,-33.95,50.2,90.18,1.0166,MED,-,4.247,4.2394,2.4731,1,299.4714,LEADER,74.7332
5,15,ALB,ALBEMARLE CORP,lithium,producer,large,215.62,89.19,0.1895,0.171,0.1385,STRONG_UP,120.87,314.68,95.25,-20.05,58.23,67.77,1.994,HIGH,-,177.9755,172.6237,122.5813,1,270.379,LEADER,74.4927
6,5,047040.KS,Daewoo Eng & Co,uranium,producer,large,28600.0,100.0,0.0885,0.6738,6.2589,STRONG_DOWN,694.44,781.36,694.44,-27.11,50.62,146.86,1.4253,MED,-,19775.0,13150.1,6181.35,1,269.3193,LEADER,70.3395
7,-3,5802.T,Sumitomo Electric Industries,lithium,producer,large,10140.0,97.3,-0.0977,-0.1159,0.4154,FLAT,120.59,398.06,349.49,-22.31,58.44,76.81,0.8991,LOW,-,9635.2125,9473.9624,6037.4369,1,302.8588,LEADER,67.1566
8,18,034020.KS,Doosan Enerbility,uranium,producer,large,110800.0,95.24,0.0173,-0.057,0.2366,FLAT,46.17,353.17,673.74,-24.79,53.53,73.91,1.2587,MED,-,99830.0,98904.0,79492.0,1,255.7864,LEADER,65.9261
9,0,SCZ.V,Santacruz Silver Mining,silver,producer,mid,12.43,96.67,0.0646,0.1046,-0.1438,FLAT,18.16,486.32,935.83,-57.28,50.2,106.79,0.3123,LOW,-,11.0955,13.1202,10.466,1,228.6104,LEADER,61.4581
10,45,LAR.TO,LITHIUM ARGENTINA AG,lithium,producer,mid,12.59,94.59,0.1845,0.3642,-0.0021,FLAT,117.82,346.45,79.09,-32.65,51.81,87.27,1.9047,HIGH,-,9.924,9.7266,7.0472,1,205.681,LEADER,61.2996
