rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,HYMC,Hycroft Mining Holding,gold,explorer,mid,33.22,100.0,-0.0425,-0.089,-0.1147,STRONG_UP,246.04,1000.0,800.27,-46.18,56.0,104.67,0.5273,LOW,-,37.1265,37.0281,23.4974,1,535.0148,LEADER,116.4753
2,0,FDY.TO,Faraday Copper,copper,explorer,mid,6.04,100.0,0.0232,0.1316,0.2818,STRONG_DOWN,205.05,694.74,636.59,-33.95,52.8,76.17,0.4965,LOW,-,5.2785,4.8008,3.0305,1,481.5821,LEADER,100.6275
3,0,2308.TW,Delta Electronics Inc,lithium,producer,large,2350.0,97.5,0.1764,0.1766,0.7047,STRONG_DOWN,145.3,550.83,604.14,-17.21,54.77,66.1,0.924,LOW,-,2149.0,1845.1,1177.87,1,456.4148,LEADER,92.5812
4,0,PLS.AX,PLS GROUP LTD,lithium,producer,large,6.4,92.5,0.0106,0.0607,0.2235,STRONG_DOWN,70.21,377.61,64.1,-21.33,55.73,54.3,0.8289,LOW,-,6.1995,5.6268,4.082,1,387.5564,LEADER,80.9649
5,1,AGMR.TO,Silver Mountain Resources,silver,explorer,small,4.15,100.0,0.0044,0.1252,-0.035,FLAT,62.11,591.67,4782.35,-43.49,50.8,97.22,0.4013,LOW,-,3.9155,3.9008,3.4761,1,309.1613,LEADER,68.7644
6,1,ENS,ENERSYS,lithium,producer,large,243.34,62.5,0.0685,0.169,0.3385,STRONG_DOWN,76.75,191.69,130.65,-18.32,59.6,43.84,1.6547,HIGH,-,224.774,200.2796,153.2941,1,260.6047,CONTENDER,67.7179
7,10,PUCOBRE.SN,Sociedad Punta Del Cobre,copper,producer,large,17496.0,91.36,0.0168,0.1034,0.3441,STRONG_DOWN,151.22,248.65,257.83,-38.3,47.37,43.26,0.8869,LOW,-,15930.8,15372.531,11396.4063,1,272.2692,LEADER,65.7624
8,-5,KCP.V,King Copper Discovery,copper,producer,small,1.02,98.77,-0.2083,0.0652,0.0302,FLAT,36.0,537.5,334.04,-47.77,44.8,87.4,0.5744,LOW,-,1.0378,0.9377,0.817,1,275.5149,LEADER,63.2073
9,1,LAR.TO,LITHIUM ARGENTINA AG,lithium,producer,mid,13.43,95.0,-0.032,-0.0011,0.0759,STRONG_DOWN,99.55,441.53,105.35,-32.65,53.2,84.24,0.5667,LOW,-,14.074,11.8852,8.4088,1,278.8404,LEADER,62.7851
10,-1,ARG.TO,Amerigo Resources,copper,producer,mid,6.69,92.59,-0.0166,0.0426,0.1596,STRONG_DOWN,111.56,289.19,311.09,-28.72,56.8,58.32,0.4985,LOW,-,6.3755,5.827,4.2539,1,281.6528,LEADER,61.6708
11,-6,EUR.AX,EUROPEAN LITHIUM LTD,lithium,producer,small,0.435,100.0,0.0791,0.0614,0.6795,FLAT,148.57,752.94,770.0,-67.74,39.53,131.07,0.4261,LOW,-,0.428,0.3169,0.224,1,227.083,LEADER,58.8345
12,10,0358.HK,Jiangxi Copper H,copper,producer,large,37.2,76.54,-0.0081,-0.0517,-0.065,STRONG_UP,20.23,181.44,133.99,-35.42,52.65,49.1,1.0917,MED,-,37.455,37.4668,34.3769,1,194.5556,LEADER,57.8622
13,-2,HL,Hecla Mining Co,silver,producer,large,17.58,86.67,0.0339,-0.045,-0.0448,FLAT,31.49,237.2,198.7,-48.56,52.8,65.08,0.5558,LOW,-,18.1407,18.4939,17.0328,1,192.4439,LEADER,55.9107
14,11,LGD.TO,Liberty Gold Corp,gold,producer,mid,1.57,99.07,0.148,0.0972,0.21,FLAT,106.58,423.33,313.16,-41.21,42.0,80.44,0.4094,LOW,-,1.44,1.348,0.9752,1,221.0343,LEADER,55.4981
15,-1,ABRA.TO,"ticker
ABRA.TO    AbraSilver Resources
ABRA.TO    AbraSilver Resources
ABRA.TO    AbraSilver Resources
Name: name, dtype: object",copper,explorer,mid,17.07,97.53,-0.0554,-0.0686,0.1097,FLAT,136.1,335.46,534.57,-43.5,54.0,84.32,0.2967,LOW,-,17.1075,15.0254,10.8144,1,214.8339,LEADER,54.7643
16,12,MFRISCOA-1.MX,Minera Frisco Sab De Cv,gold,explorer,large,10.79,91.59,0.0134,0.1674,0.0599,FLAT,24.88,219.23,226.97,-41.62,46.18,52.72,0.4744,LOW,-,10.024,9.8456,8.9787,1,192.0348,LEADER,53.3029
17,32,OM.TO,"ticker
OM.TO    Osisko Metals
OM.TO    Osisko Metals
Name: name, dtype: object",copper,explorer,mid,1.84,95.06,0.1053,0.1138,0.3815,STRONG_DOWN,283.33,318.18,581.48,-34.19,43.2,69.95,1.4753,MED,-,1.6445,1.4536,0.8888,1,196.504,LEADER,53.1637
18,1,047040.KS,Daewoo Eng & Co,uranium,producer,large,29450.0,100.0,0.0306,-0.0014,3.0728,FLAT,767.45,628.06,692.73,-28.26,49.38,149.2,0.5152,LOW,-,31355.0,24910.0,9580.05,1,207.8657,LEADER,52.9949
19,-1,GLEN.L,Glencore,copper,producer,large,585.5,58.02,-0.021,0.0069,0.2272,STRONG_DOWN,67.76,113.43,19.8,-14.09,55.6,24.64,0.0,LOW,-,569.2384,554.9791,430.7616,1,255.9435,CONTENDER,52.6453
20,0,SCZ.V,Santacruz Silver Mining,silver,producer,mid,11.04,93.33,-0.0813,-0.0344,-0.1449,FLAT,38.69,311.94,527.27,-57.28,49.2,81.46,0.6382,LOW,EARLY,11.714,11.493,11.3722,0,188.4049,LAGGARD,52.6242
21,-1,1208.HK,MMG Ltd.,copper,producer,large,9.56,86.42,0.0065,0.0105,0.0612,STRONG_DOWN,40.59,219.73,127.08,-37.38,56.73,64.72,0.6101,LOW,-,9.225,8.6108,7.7509,1,192.6054,LEADER,50.9829
22,-14,APM.TO,Andean Precious Metals,gold,producer,mid,6.82,95.33,-0.0623,0.0569,-0.1484,FLAT,-1.45,249.74,582.0,-51.34,56.4,74.69,0.5084,LOW,PROGRESS,6.7885,6.8456,7.8037,0,188.5867,LAGGARD,50.93
23,23,HBM.TO,Hudbay Minerals,copper,producer,large,36.64,79.01,0.0296,0.0568,0.0528,FLAT,65.25,195.52,173.6,-35.94,54.8,65.81,1.0891,MED,-,33.695,31.8208,26.8552,1,162.811,LEADER,50.8485
24,-3,5802.T,Sumitomo Electric Industries,lithium,producer,large,11940.0,90.0,0.0837,0.1291,0.1993,STRONG_DOWN,91.72,326.91,413.77,-22.02,55.79,83.77,0.4593,LOW,-,11071.5,10306.8849,6955.2184,1,217.7187,LEADER,50.4156
25,5,MIN.AX,MINERAL RESOURCES LTD,lithium,producer,large,71.5,70.0,0.0115,0.1783,0.134,FLAT,51.19,201.05,-4.79,-22.11,56.13,52.24,0.7113,LOW,-,67.982,61.4368,51.5866,1,216.0238,CONTENDER,49.7828
26,18,1258.HK,China Nonferrous Mining,copper,producer,large,14.68,72.84,0.0362,0.0703,0.065,FLAT,3.45,162.08,97.51,-42.02,53.47,58.24,1.3523,MED,-,13.889,13.0506,13.3988,1,148.8024,CONTENDER,49.7083
27,-4,AG,First Majestic Silver,silver,producer,large,20.28,80.0,0.0388,0.0067,-0.109,STRONG_UP,82.59,229.07,167.79,-42.92,51.6,72.21,0.5184,LOW,-,20.6774,20.6855,17.2351,1,163.689,LEADER,49.4443
28,10,ALB,ALBEMARLE CORP,lithium,producer,large,174.69,72.5,-0.0251,-0.1124,-0.2051,STRONG_UP,50.36,202.36,41.64,-21.62,56.4,62.71,1.0726,MED,-,188.37,183.7544,138.6187,1,181.9968,CONTENDER,49.3708
29,-13,TMQ,"ticker
TMQ         Trilogy Metals
TMQ    Trilogy Metals Inc.
Name: name, dtype: object",gold,explorer,mid,4.26,90.65,0.0856,0.0365,0.1784,FLAT,-0.23,217.91,752.0,-69.62,48.8,71.61,0.8668,LOW,-,4.2835,4.0446,4.0418,1,148.4992,LEADER,49.2826
30,-4,SAG.V,Sterling Metals,copper,producer,small,1.15,96.3,0.0055,-0.1784,-0.2306,STRONG_UP,-41.33,325.93,91.67,-62.68,38.0,66.76,0.8843,LOW,-,1.195,1.3398,1.4803,0,185.518,LAGGARD,48.8244
31,2,MAU.TO,Montage Gold,gold,explorer,mid,15.89,94.39,0.0888,0.1586,0.1917,STRONG_DOWN,115.02,246.19,1011.19,-25.76,54.0,62.0,0.3775,LOW,-,14.38,14.8136,10.5362,1,214.4212,LEADER,48.6223
