rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,3,PLS.AX,PLS GROUP LTD,lithium,producer,large,6.46,94.87,-0.0183,0.0987,0.1523,STRONG_DOWN,63.54,420.97,70.0,-21.33,56.52,52.07,13.5538,HIGH,-,6.2445,5.7272,4.1442,1,456.9444,LEADER,114.4741
2,-1,HYMC,Hycroft Mining Holding,gold,explorer,mid,33.05,100.0,-0.0043,-0.1064,-0.1749,STRONG_UP,214.46,980.07,866.37,-46.18,55.6,104.7,0.5708,LOW,-,36.72,36.6753,23.9359,1,520.455,LEADER,113.7791
3,-1,FDY.TO,Faraday Copper,copper,explorer,mid,6.14,100.0,0.0257,0.2347,0.2406,STRONG_DOWN,210.1,697.4,658.02,-33.95,53.2,74.72,0.5351,LOW,-,5.468,4.8996,3.1031,1,496.5447,LEADER,103.334
4,1,AGMR.TO,Silver Mountain Resources,silver,explorer,small,4.7,100.0,0.1291,0.2795,0.082,FLAT,62.07,754.55,5775.0,-43.49,52.0,92.44,0.5726,LOW,-,4.061,3.9276,3.5166,1,424.4522,LEADER,90.114
5,6,EUR.AX,EUROPEAN LITHIUM LTD,lithium,producer,small,0.485,100.0,0.0942,0.1745,0.8775,STRONG_DOWN,203.13,954.35,931.91,-67.74,40.32,131.06,1.7422,HIGH,-,0.4388,0.3311,0.2298,1,293.6007,LEADER,86.3376
6,1,PUCOBRE.SN,Sociedad Punta Del Cobre,copper,producer,large,17300.0,90.24,-0.0175,0.1159,0.1774,STRONG_DOWN,144.97,243.39,281.82,-38.3,47.37,33.86,0.0357,LOW,-,16305.25,15515.2659,11574.2579,1,340.5014,LEADER,78.0051
7,2,LAR.TO,LITHIUM ARGENTINA AG,lithium,producer,mid,14.33,97.44,0.0807,0.0835,0.2007,STRONG_DOWN,86.83,494.61,134.15,-32.65,54.0,83.13,0.4891,LOW,-,14.2035,12.2118,8.5531,1,321.2885,LEADER,70.6679
8,5,HL,Hecla Mining Co,silver,producer,large,17.77,86.21,0.018,-0.0704,-0.0424,FLAT,11.32,246.15,206.06,-48.56,53.2,64.87,1.1228,MED,-,18.0898,18.3802,17.1803,1,201.869,LEADER,64.0386
9,6,ABRA.TO,"ticker
ABRA.TO    AbraSilver Resources
ABRA.TO    AbraSilver Resources
ABRA.TO    AbraSilver Resources
Name: name, dtype: object",copper,explorer,mid,18.42,97.56,0.046,0.0683,0.2248,STRONG_DOWN,110.27,369.9,636.8,-43.5,54.4,86.1,1.4335,MED,-,17.3335,15.331,10.9855,1,233.7102,LEADER,63.7668
10,26,LUN.TO,Lundin Mining,copper,producer,large,41.18,84.15,0.018,0.1041,0.094,FLAT,60.74,218.83,165.61,-33.67,56.4,62.19,1.7277,HIGH,-,38.286,36.7914,29.1718,1,198.4559,LEADER,63.0096
11,3,LGD.TO,Liberty Gold Corp,gold,producer,mid,1.75,99.04,0.1174,0.2115,0.35,STRONG_DOWN,127.27,503.45,360.53,-41.21,42.4,80.7,0.7667,LOW,-,1.4775,1.3796,0.9944,1,264.5131,LEADER,62.7158
12,-2,ARG.TO,Amerigo Resources,copper,producer,mid,6.65,93.9,-0.0369,0.0813,0.2184,STRONG_DOWN,98.42,293.31,338.14,-28.72,56.4,57.82,0.6677,LOW,-,6.5095,5.9211,4.3246,1,286.1058,LEADER,62.5072
13,-5,KCP.V,King Copper Discovery,copper,producer,small,0.99,98.78,-0.0673,0.0607,-0.0326,FLAT,39.44,518.75,360.47,-47.77,44.8,86.33,0.5977,LOW,-,1.0628,0.9441,0.8284,1,269.1996,LEADER,62.0033
14,20,LTR.AX,LIONTOWN LTD,lithium,producer,large,2.42,84.62,0.0501,-0.0481,0.3049,FLAT,66.32,300.0,89.06,-34.62,50.99,71.02,1.4274,MED,-,2.383,2.1301,1.5738,1,215.39,LEADER,61.3283
15,8,HBM.TO,Hudbay Minerals,copper,producer,large,40.31,86.59,0.0854,0.2057,0.2107,STRONG_DOWN,73.43,229.91,202.13,-35.94,55.2,67.11,1.8043,HIGH,-,34.8185,32.437,27.2356,1,189.1058,LEADER,60.9406
16,13,TMQ,"ticker
TMQ         Trilogy Metals
TMQ    Trilogy Metals Inc.
Name: name, dtype: object",gold,explorer,mid,4.63,96.15,0.1112,0.0353,0.2574,FLAT,16.62,289.08,807.84,-69.62,50.0,72.12,0.7525,LOW,-,4.3305,4.0878,4.0861,1,200.4129,LEADER,58.9931
17,0,OM.TO,"ticker
OM.TO    Osisko Metals
OM.TO    Osisko Metals
Name: name, dtype: object",copper,explorer,mid,1.79,95.12,0.0274,0.0702,0.3172,STRONG_DOWN,280.85,306.82,588.46,-34.19,43.2,67.18,3.8934,HIGH,-,1.6805,1.4908,0.9093,1,197.299,LEADER,58.6063
18,1,GLEN.L,Glencore,copper,producer,large,567.8,48.78,-0.0215,-0.0517,0.1884,FLAT,63.86,100.4,17.89,-14.09,54.8,24.31,3.0011,HIGH,-,572.2575,557.9886,435.0332,1,226.3244,LAGGARD,58.1087
19,5,5802.T,Sumitomo Electric Industries,lithium,producer,large,12585.0,89.74,0.0054,0.2976,0.0855,FLAT,114.15,324.11,431.73,-22.02,55.79,82.43,1.2173,MED,-,11385.25,10415.4897,7086.1128,1,219.362,LEADER,57.3295
20,25,AUGO,"ticker
AUGO    Aura Minerals
AUGO    Aura Minerals
Name: name, dtype: object",copper,producer,large,77.27,85.37,0.0514,-0.157,0.0002,FLAT,101.14,228.3,228.3,-33.84,58.9,79.62,3.8409,HIGH,-,78.0665,83.0287,56.2216,1,168.8902,LEADER,56.676
21,4,MIN.AX,MINERAL RESOURCES LTD,lithium,producer,large,73.47,74.36,0.0064,0.1481,0.1286,FLAT,52.97,231.1,2.74,-21.51,56.13,52.18,,LOW,-,69.13,62.4576,52.1165,1,248.5889,CONTENDER,55.6152
22,15,300450.SZ,WUXI LEAD INTELLIGENT EQUI-A,lithium,producer,large,50.81,56.41,-0.0041,-0.047,-0.1996,STRONG_UP,-0.16,155.52,158.44,-32.4,50.62,40.57,1.4389,MED,-,52.8415,52.0956,50.4487,1,194.0431,CONTENDER,55.5251
23,10,PAF.L,Pan African Resources,gold,producer,mid,137.7,83.65,-0.0008,-0.0001,0.0047,STRONG_DOWN,35.56,197.15,439.19,-31.51,55.95,58.3,2.7379,HIGH,-,142.9895,144.6102,117.6162,1,189.1991,LEADER,55.3453
24,4,ALB,ALBEMARLE CORP,lithium,producer,large,176.42,69.23,0.0075,-0.0679,-0.1295,STRONG_UP,39.78,221.95,47.64,-21.62,57.2,60.63,1.2272,MED,-,186.1565,184.4668,140.1113,1,209.3897,CONTENDER,54.8703
25,7,NEWP,New Pacific Metals,silver,explorer,mid,4.94,89.66,0.0071,-0.1264,0.1281,FLAT,101.63,252.86,139.81,-41.19,52.0,69.99,1.0932,MED,-,5.3545,4.9304,3.5324,1,187.8636,LEADER,54.2543
26,34,PMET.TO,PMET RESOURCES INC,lithium,producer,mid,7.08,76.92,0.0585,0.2325,0.1759,FLAT,44.79,243.69,-10.72,-45.14,49.6,67.1,1.4559,MED,-,6.8385,5.6732,4.9525,1,180.134,LEADER,53.578
27,4,MAU.TO,Montage Gold,gold,explorer,mid,16.75,95.19,0.067,0.2359,0.2253,FLAT,112.56,268.94,1039.46,-25.76,54.0,63.36,0.7853,LOW,-,14.7635,14.901,10.6985,1,229.2126,LEADER,52.2811
28,10,MAH.AX,Machahon Holdings,gold,royalties_financial_services,mid,1.005,94.23,0.0841,0.3459,0.6136,STRONG_DOWN,78.93,253.54,287.06,-22.01,46.25,56.35,1.1134,MED,-,0.8528,0.8028,0.6159,1,208.0977,LEADER,51.5838
29,-7,APM.TO,Andean Precious Metals,gold,producer,mid,6.68,86.54,-0.082,0.0566,-0.1193,FLAT,-12.79,216.59,542.31,-51.34,56.4,75.17,1.077,MED,EARLY,6.8255,6.7996,7.836,0,162.5056,LAGGARD,51.0643
