rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,DTR.AX,Dateline Resources Limited,Gold,mid,0.33,100.0,-0.1873,-0.3348,-0.0191,FLAT,-21.43,4614.29,2257.14,-71.54,47.6,116.82,2.4732,HIGH,-,0.4423,0.3897,0.3062,1,1880.1575,LEADER,461.3693
2,0,G11.AX,G11 Resources Limited,Gold,small,0.34,99.34,0.1211,0.0629,-0.0273,STRONG_UP,1519.05,2515.38,1260.0,-32.05,34.6,70.97,0.4685,LOW,-,0.299,0.3151,0.1965,1,1226.3253,LEADER,239.4625
3,0,A1G.AX,African Gold Limited,Gold,small,1.02,98.03,0.0078,0.1255,0.7116,STRONG_DOWN,183.33,750.0,2733.33,-37.36,48.0,79.19,1.0805,MED,-,0.9385,0.9303,0.5299,1,454.6029,LEADER,103.8332
4,0,TM1.AX,Terra Metals Limited,Gold,small,0.32,98.68,0.1514,0.0326,0.883,FLAT,93.94,1130.77,461.4,-46.49,43.2,167.44,0.4283,LOW,-,0.2905,0.3314,0.1804,1,291.7417,LEADER,68.0175
5,0,TOR.AX,Torque Metals Limited,Gold,small,0.525,96.05,0.0592,0.1105,0.9156,STRONG_DOWN,77.97,446.87,262.07,-36.23,46.0,118.36,1.0791,MED,-,0.4575,0.3833,0.3038,1,173.6756,LEADER,46.1496
6,0,DGR.AX,DGR Global Limited,Gold,small,0.032,97.37,0.02,0.049,-0.0342,FLAT,39.13,611.11,100.0,-40.0,26.0,84.59,0.2371,LOW,-,0.0318,0.0311,0.0242,1,187.8341,LEADER,46.0968
7,1,VTM.AX,Victory Metals Limited,Gold,small,1.795,94.74,0.0254,0.1786,0.5076,STRONG_DOWN,34.46,307.95,647.92,-46.36,46.31,82.06,0.4568,LOW,-,1.577,1.4117,1.284,1,173.792,LEADER,42.8581
8,1,KCN.AX,Kingsgate Consolidated Limited,Gold,mid,5.59,91.45,0.0774,-0.1161,-0.0275,FLAT,39.63,223.81,263.12,-43.14,56.0,87.35,0.5026,LOW,-,4.889,5.612,4.3712,1,143.4841,LEADER,41.3308
9,1,AQI.AX,Alicanto Minerals Limited,Gold,small,1.78,95.39,0.0934,0.1293,0.0623,FLAT,270.83,394.44,547.27,-47.03,37.2,112.37,0.4558,LOW,-,1.603,1.8225,1.0225,1,130.5805,LEADER,36.3417
10,1,RSG.AX,Resolute Mining Limited,Gold,mid,1.415,86.18,-0.033,0.0203,0.2064,STRONG_DOWN,19.92,180.2,221.59,-31.25,52.0,68.46,0.363,LOW,-,1.3827,1.414,1.082,1,136.8726,LEADER,35.7425
