rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,SNDK,Sandisk,Information Technology,"Technology Hardware, Storage & Peripherals",large,1745.0,100.0,-0.1662,-0.0017,1.2188,STRONG_DOWN,635.11,3659.97,4747.22,-31.34,59.2,115.03,1.2314,MED,-,1951.709,1610.4528,703.3565,1,1883.5952,LEADER,406.4869
2,0,TERN,TERNS PHARMACEUTICALS INC,Health Care,,mid,52.95,99.6,-0.0199,-0.1489,0.215,FLAT,191.09,1125.69,671.87,-27.56,54.72,30.88,,LOW,-,52.83,49.9152,28.4599,1,1994.7538,LEADER,373.7347
3,0,TALK,TALKSPACE INC,Health Care,,small,5.2,66.27,-0.0241,-0.1582,-0.1849,STRONG_UP,43.25,87.73,141.86,-18.35,43.2,3.45,1.3972,MED,-,5.2045,5.198,4.1716,1,1098.4774,CONTENDER,226.9738
4,0,PKST,PEAKSTONE REALTY TRUST CLASS E,Real Estate,,small,20.99,85.54,-0.0041,-0.0765,-0.1395,STRONG_UP,59.16,54.12,121.83,-16.14,49.52,2.22,,LOW,-,20.9515,20.8946,15.9174,1,1207.1753,LEADER,224.177
5,0,KW,KENNEDY WILSON HOLDINGS INC,Real Estate,,small,10.92,90.36,-0.0036,-0.0785,-0.1276,STRONG_UP,14.73,57.71,20.94,-17.27,47.06,3.36,10.4467,HIGH,-,10.8972,10.8404,9.6351,1,808.3255,LEADER,186.5905
6,-5,VRE,VERIS RESIDENTIAL INC,Real Estate,,small,18.99,62.65,-0.004,-0.0757,-0.1414,STRONG_UP,26.47,30.94,31.14,-12.16,50.0,1.59,,LOW,-,18.97,18.914,16.1968,1,973.0946,CONTENDER,180.3849
7,0,DBRG,DIGITALBRIDGE GROUP INC CLASS A,Financials,,mid,15.78,89.21,-0.0088,-0.1059,-0.1186,STRONG_UP,3.0,49.28,18.79,-33.69,41.2,2.92,,LOW,-,15.7215,15.6655,14.187,1,695.3642,LEADER,138.2159
8,0,KOD,KODIAK SCIENCES INC,Health Care,,mid,38.54,99.2,0.0526,-0.0184,-0.2402,STRONG_UP,37.84,875.7,1651.82,-36.24,52.8,69.1,,LOW,-,34.818,37.7928,27.6027,1,669.1282,LEADER,137.4412
9,0,ALMS,ALUMIS INC,Health Care,,mid,26.5,98.39,-0.0165,0.1652,-0.0548,FLAT,171.52,679.41,127.47,-36.66,53.2,63.4,,LOW,-,23.4575,23.3467,17.5626,1,570.1058,LEADER,118.1129
10,0,ERAS,ERASCA INC,Health Care,,mid,18.47,100.0,0.1339,0.2469,-0.1517,FLAT,396.51,1182.64,747.25,-59.46,54.8,132.58,,LOW,-,14.8785,13.3899,9.224,1,488.8264,LEADER,111.4937
11,-9,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",large,539.0,99.46,-0.0817,-0.047,0.5594,STRONG_DOWN,213.11,717.89,820.89,-27.77,60.4,81.56,,LOW,-,612.2005,529.5488,290.4134,1,531.6388,LEADER,110.6105
12,0,BE,BLOOM ENERGY CLASS A CORP,Industrials,,large,270.89,100.0,0.0853,-0.096,0.8812,FLAT,211.76,1017.53,2185.99,-45.94,54.8,117.29,,LOW,-,283.7045,279.3172,164.8558,1,475.4098,LEADER,108.9685
13,0,CELC,CELCUITY INC,Health Care,,mid,107.95,98.8,0.0602,0.0591,-0.2303,STRONG_UP,8.23,682.81,561.86,-39.77,54.0,82.4,0.5719,LOW,-,93.52,113.8764,99.283,1,447.4749,LEADER,97.8059
14,0,ARWR,ARROWHEAD PHARMACEUTICALS INC,Health Care,,mid,83.99,93.57,0.0449,0.0032,0.1893,FLAT,26.51,400.24,235.02,-24.64,56.0,50.14,0.8297,LOW,-,77.8985,76.4566,60.4644,1,447.0151,LEADER,91.6446
15,0,WBD,Warner Bros. Discovery,Communication Services,Broadcasting,large,26.48,100.0,-0.0581,-0.0213,-0.0464,FLAT,-8.12,136.01,266.25,-21.31,46.4,14.28,0.7178,LOW,-,26.702,26.9388,25.7255,1,441.9279,LEADER,90.8258
16,0,LQDA,LIQUIDIA CORP,Health Care,,mid,78.93,96.79,-0.0106,0.2628,0.9078,STRONG_DOWN,128.85,547.5,559.95,-35.66,57.2,74.2,,LOW,-,71.66,58.8328,39.1156,1,422.0604,LEADER,89.8271
17,0,PVLA,PALVELLA THERAPEUTICS INC,Health Care,,small,146.76,95.98,-0.0301,0.117,0.0018,FLAT,40.21,508.46,1590.78,-31.11,54.0,71.33,1.2176,MED,-,122.365,120.895,101.3891,1,384.9252,LEADER,88.7005
18,0,PRAX,PRAXIS PRECISION MEDICINES INC,Health Care,,mid,318.52,97.19,-0.0486,-0.0143,-0.1625,FLAT,8.07,573.97,696.3,-36.33,52.0,73.99,0.6998,LOW,-,287.424,314.2984,257.9,1,403.3874,LEADER,87.6026
19,0,ORKA,ORUKA THERAPEUTICS INC,Health Care,,mid,85.21,97.59,-0.0798,0.3352,0.4115,STRONG_DOWN,181.13,576.27,280.49,-27.99,55.6,78.68,,LOW,-,76.4925,68.7156,41.9632,1,407.2268,LEADER,85.1897
20,0,CSGS,CSG SYSTEMS INTERNATIONAL INC,Industrials,,mid,80.69,52.1,0.0147,-0.0336,-0.1004,STRONG_UP,3.67,23.81,107.49,-7.98,53.67,2.91,,LOW,-,80.417,80.1318,74.0592,1,439.1126,CONTENDER,84.0514
21,0,SLAB,SILICON LABORATORIES INC,Information Technology,,mid,218.22,56.76,-0.0017,0.0428,-0.2277,FLAT,66.96,42.18,95.85,-24.37,52.0,5.3,,LOW,-,218.783,217.7786,174.5841,1,413.8552,CONTENDER,83.1654
22,0,GLUE,MONTE ROSA THERAPEUTICS INC,Health Care,,small,24.21,93.17,0.0663,0.2219,0.2297,STRONG_DOWN,54.4,397.13,522.36,-41.84,48.4,55.16,1.246,MED,-,19.6153,19.3257,16.6151,1,348.4565,LEADER,81.9952
23,0,DNTH,DIANTHUS THERAPEUTICS INC,Health Care,,mid,94.34,93.98,-0.0309,-0.046,-0.0917,STRONG_UP,128.93,400.48,256.67,-20.2,52.8,53.95,,LOW,-,86.0735,86.7932,60.1484,1,391.9408,LEADER,81.4119
24,0,CIEN,Ciena,Information Technology,Communications Equipment,large,422.46,97.3,-0.1198,-0.2735,-0.3277,STRONG_UP,80.64,419.12,799.81,-32.62,60.4,75.21,0.7429,LOW,-,460.831,516.8808,325.5552,1,336.589,LEADER,77.9331
25,0,STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",large,820.16,98.38,-0.0894,-0.082,0.6432,STRONG_DOWN,198.55,453.35,738.55,-24.98,56.8,71.46,,LOW,-,950.4481,839.6896,455.8909,1,360.3484,LEADER,77.7696
